"Contributeur","Value","abs_Value"
"SP140",-0.556627188727415,0.556627188727415
"RNASEL",-0.556440870812145,0.556440870812145
"AL353746.1",-0.556175126096911,0.556175126096911
"SUPT4H1",-0.556053678894476,0.556053678894476
"USP14",0.554901770580467,0.554901770580467
"AOAH",0.553889985203325,0.553889985203325
"HERC2P9",-0.553863509603337,0.553863509603337
"TNFRSF1B",-0.553231500778723,0.553231500778723
"FRY",0.552607401676927,0.552607401676927
"FAM46C",0.549881019093082,0.549881019093082
"MUC16",-0.549019573378114,0.549019573378114
"IGF1R",0.548800353213067,0.548800353213067
"CD53",-0.548597062350917,0.548597062350917
"PPP1R9A",-0.548075130502187,0.548075130502187
"RPL39",-0.547942203215939,0.547942203215939
"SKA3",-0.547927207699764,0.547927207699764
"TRAFD1",-0.547486789938964,0.547486789938964
"PRRC2B",0.547343371284257,0.547343371284257
"GLRA3",-0.546207007772731,0.546207007772731
"PRRC1",0.546038486733802,0.546038486733802
"TAGLN",-0.544862794322709,0.544862794322709
"AC092127.1",0.544471153185954,0.544471153185954
"PASK",0.54428686763002,0.54428686763002
"RPS24",-0.544210406976112,0.544210406976112
"PDS5B",0.543531104600482,0.543531104600482
"CARD16",-0.543463102955699,0.543463102955699
"EIF1AX",0.542880255255544,0.542880255255544
"LCK",0.54194410660285,0.54194410660285
"CAMKK1",-0.541355546325104,0.541355546325104
"C15orf39",0.54133741987698,0.54133741987698
"ZNF217",0.54116483411938,0.54116483411938
"ARL1",-0.540303608118935,0.540303608118935
"NCF4",-0.5397369094362,0.5397369094362
"MAP2K3",0.539736634793047,0.539736634793047
"ITPR3",0.539673521796395,0.539673521796395
"THOC1",-0.538212585006176,0.538212585006176
"ECE1",-0.535966004011328,0.535966004011328
"RNPEPL1",0.535486751708637,0.535486751708637
"MED25",0.535277253911221,0.535277253911221
"POM121L10P",-0.535251712097954,0.535251712097954
"DYNC1I2",-0.535148995558581,0.535148995558581
"FGD6",-0.533732386173321,0.533732386173321
"ZNF66",0.533421050694622,0.533421050694622
"ACSS1",0.533136300673172,0.533136300673172
"RNF130",-0.53203487177076,0.53203487177076
"STK32A",-0.531589290718676,0.531589290718676
"AC080013.5",-0.531558256042342,0.531558256042342
"N4BP3",0.531310308203448,0.531310308203448
"SNAP23",-0.530842151484155,0.530842151484155
"NBEAP1",-0.530491432177258,0.530491432177258
"ANPEP",0.529404284718822,0.529404284718822
"SCO2",-0.52934441251138,0.52934441251138
"IGKV1-39",0.528635888104227,0.528635888104227
"RBM7",0.528304174103546,0.528304174103546
"NTRK2",-0.528154273870417,0.528154273870417
"NFIL3",-0.52800525249538,0.52800525249538
"ACTR2",0.527816627577622,0.527816627577622
"ANO9",0.527597517269836,0.527597517269836
