pathway,pval,padj,log2err,ES,NES,size,leadingEdge,absNES
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,0.000182880225840713,0.00683366829508392,0.518848077743792,0.436061955858892,1.43757383909874,412,STAT4|VPS13C|STAT1|PIK3C2A|STAT2|NCOA2|SP1|TCF12|JAK2|RB1|SOS1|KAT2B|PHIP|TNFSF10|MDM2|PIP4K2C|CFLAR|GSK3B|FER|STAT3|PNPT1|PRKCQ|APPL1|PDK4|BRAF|PIK3CA|C2CD5|ROCK2|PIK3R3|JAK3|GAB1|NFE2L2|CEACAM1|CREB1|CPEB2|PRKAA1|ROCK1|EDN1|GCLC|CYBB|GRB10|RAB8A|TLR2|INHBA|LPIN2|INSIG2|GCNT1|SHOC2|PTPN1|KBTBD2|RAB10|IDE|RPS6KB1|SRC|STAT6|TGFBR3|PTPN2|PRKCA|ARID1B|MAP3K7|CHUK|NCOA1|MEAK7|GPT|SESN3|IL1B|GPR21|ZFP36L1|RHOQ|PRKDC|LEPROTL1|GKAP1|USO1|MTOR|SIRT1|MYO5A|SOGA1|JAK1|CRK|EGR2|TRPV4|PPP3CA|PRKAR1A|CA2|NR4A1|UCP3|UCP2|ZNF106|SOS2|STC2|RANGAP1|SIK2|LRP6|ZBED3|PARP1|ZNF592|UMODL1|LYN|TSC1|PDE3B|IRS1|SLC9A1|CITED1|CRY1|INSIG1|NAMPT|SLC34A1,1.43757383909874
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.00018859409346789,0.00699684086765871,0.518848077743792,0.465997745249989,1.49361445173464,283,RC3H2|ZC3HAV1|SAMD4A|IGF2BP3|TENT5A|CPEB3|DHX36|CNOT6|RC3H1|MOV10|TENT4B|CDC73|TUT7|METTL14|GTPBP1|PATL1|PNLDC1|CNOT1|DYRK1A|CNOT4|YTHDF3|PNPT1|THRAP3|AGO3|TNRC6B|ROCK2|RNASEL|FMR1|CNOT6L|TRAF2|RBM47|ELAVL1|ROCK1|SECISBP2|TNRC6A|SON|TENT4A|CELF2|TIRAP|DIS3|FAM172A|HNRNPD|ANGEL2|CNOT2|RBMXL1|PUM2|CWC22|NCBP1|RBM10|SYNCRIP|TTC5|QKI|LARP7|PRKCA|NUP98|REST|GIGYF2|PRR5L|IREB2|LARP4B|ZFP36L1|CELF1|TUT4|DCP2|RBM25|TIA1|ZC3H12D|IWS1|FTO|FUS|LARP1|NRDE2|IGF2BP1|BARD1|PAN3|TENT5C|CAPRIN1|PAPOLA|SAMD4B|TNRC6C|E2F1|DDX17|UPF1|BAG4,1.49361445173464
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,0.000190050897926556,0.0070008820129825,0.518848077743792,0.622282564151244,1.73774258937019,82,RC3H2|STAT4|CD80|RC3H1|ATP7A|STAT3|RORA|FGL2|JAK3|LGALS9|KMT2A|IL6|IL18R1|IL27|STAT6|IL12RB1|CD46|NFKBIZ|TBX21|MTOR|IRF4|JAK1|CD86|NLRP3|SOCS5|CLEC4D|EOMES|FOXP1|LEF1|SEMA4A|TSC1,1.73774258937019
GOBP_T_CELL_MEDIATED_IMMUNITY,0.000200414225755688,0.00733064428573976,0.518848077743792,0.560834804080548,1.6433119452856,127,MR1|RSAD2|TAP2|CD80|DENND1B|IL4I1|MICB|PTPRC|BTN3A3|FBXO38|CR1L|CEACAM1|TRAF2|FZD5|IL20RB|IL6|HLA-C|BTN3A2|IL18R1|IL12RB1|STX7|MAP3K7|IL1B|IL12A|CD46|NFKBIZ|TBX21|MICA|PPP3CB|SCART1|PRF1|CD8A|B2M|HLA-A|NLRP3|P2RX7|HLA-E|NCKAP1L|KLRD1|HLA-F|WAS,1.6433119452856
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.000203345213300791,0.0073345488741966,0.518848077743792,0.6019062793846,1.70597954968855,91,RC3H2|STAT4|RSAD2|CD80|RC3H1|ATP7A|STAT3|RORA|BRAF|JAK3|LGALS9|KMT2A|IL6|IL18R1|IL27|STAT6|IL12RB1|NFKBIZ|TBX21|MTOR|RUNX1|CTSL|IRF4|IL2RG|JAK1|CD86|NLRP3|SOCS5|FOXP1|NCKAP1L|LEF1|SEMA4A,1.70597954968855
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.000202883394861508,0.0073345488741966,0.518848077743792,0.557057939717287,1.63337477455254,128,PARP14|GBP4|PARP9|IFITM1|GBP5|SP100|STAT1|IFITM3|CCL2|JAK2|GBP1|CCL8|NLRC5|GCH1|TLR4|GBP3|GBP2|EDN1|LGALS9|ACOD1|TLR2|KIF5B|SHFL|IFITM2|NUB1|MED1|TXK|SYNCRIP|CCL1|RPS6KB1|BST2|PTPN2|IL12RB1|TRIM21|KYNU|JAK1|CDC42EP2|ACTR3|CYP27B1|IRF1|CIITA|CD47|IRGM|TLR3|GBP6|WAS|IRF8|ACTR2|CITED1,1.63337477455254
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,0.000205197156547328,0.00735030366280567,0.518848077743792,0.446342149031273,1.45061826322628,335,C2|SERPING1|MR1|RSAD2|TAP2|RIF1|CD80|IRF7|DENND1B|IL4I1|LYST|MICB|CSF2RB|C5|PTPRC|SWAP70|NBN|BTN3A3|FBXO38|CR1L|KLRK1|CEACAM1|TRAF2|FZD5|IL20RB|LGALS9|IL6|HLA-C|IL21R|KIF5B|BTN3A2|CD226|IL18R1|AP1G1|LIG4|BCL10|STAT6|SLAMF7|IL12RB1|STX7|MAP3K7|IL18RAP|C3|SERPINB9|FCGR1A|IL1B|IL12A|SANBR|KLRC4-KLRK1|C1QC|KLRB1|CD46|NFKBIZ|TBX21|C1QA|MICA|PPP3CB|CLEC12B|SCART1|PARP3|C4B|PRF1|SLA2|CD8A|CRK|C1QB|IL2RB|RNF168|B2M|HLA-A|MSH2|NLRP3|P2RX7|RASGRP1|NCR3LG1|HLA-E|FCGR3A|CLNK|NCKAP1L|C8B|KLRD1|HLA-F|EXOSC3|WAS|ARL8B|IGHV3-15|MASP2|C9|BCL6|JAG1|THOC1|HAVCR2|CR1|TP53BP1|TRAF6|NOD2|KMT5B|XCL1|TRAF3IP2|AHR|MSH6|NSD2|IGLC1|PMS2,1.45061826322628
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.00020995535053487,0.00746923349779529,0.518848077743792,-0.732060903302189,-1.79563805494636,40,TIMM13|SAMM50|MICOS10|CHCHD10|TAFAZZIN|MTX1|PINK1|TMEM11|NDUFA13|UQCC3|MICOS13|TIMM10|TIMM29|TIMM22|IMMT|ROMO1|CHCHD3|TIMM8B|LETM1|AFG3L2|CHCHD6,1.79563805494636
GOBP_CELLULAR_RESPONSE_TO_VIRUS,0.000213844624284042,0.00753186088362945,0.518848077743792,0.645800053300647,1.77159578212881,72,IFIH1|ADAR|CXCL10|JAK2|TLR7|IFI6|IFNAR2|OAS1|H19|TRIM6|FMR1|LGALS9|IL6|SMAD3|ATF2|VWCE|CHUK|IFNAR1|IL12A|EXT1|JAK1|NLRP3|IRGM|TLR3|TOMM70|POU2F2,1.77159578212881
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.000216066090038658,0.00753186088362945,0.518848077743792,-0.477606435128868,-1.5161273776164,273,TIMM13|SRP14|SAMM50|UBL4A|RAB34|EMC8|ITGB1BP1|OXA1L|YIF1B|CHMP4A|TMEM147|RACK1|MTX1|WDR83OS|BCS1L|TOMM22|TOMM40|NDUFA13|RAB5IF|TOMM20|CLN3|EMC4|PDCD5|GGA1|NACA|MTCH1|CDK5|TOMM6|ZDHHC1|MOAP1|NCLN|SSR2|CIB1|SGTA|EMC7|ATP6AP1|EMC6|GET3|TOMM5|ZDHHC7|INPP5K|TOMM7|PRNP|PEX16|SRPRB|TTC9-DT|GORASP2|SEC61A1|FIS1|SEC61B|FRMPD1|GDI1|HSPA5|REEP1|ZFAND2B|NACA2|ZDHHC3|CHP1|HRAS|EMC3|TIMM10|TIMM29|TIMM22|AKT2|SNAP25|NOMO2|KCNB1|KRT18|FYN|GET4|BAX|SLC1A1|PEX5|MTCH2|RILPL2|MIEF1|ROMO1|PDZK1|CDK5R1|GJD2-DT|EMC10|MFF|ITGB2|SRP72|CHMP4B|ZDHHC24|ZDHHC22|MAL|NOMO3|TIMM8B|AQP11|GOLGA7|SEC61G|CEMIP,1.5161273776164
