"","MM.purple","padj.MM.purple"
"M_LGR4",-0.512012648164893,2.04109075182711e-06
"M_MICAL2",-0.299739574642612,0.031485697417807
"M_PSME2",0.738123912981846,1.62355409903366e-16
"M_ACACB",-0.313999758072531,0.0211501892459399
"M_ZNF618",0.304747975206098,0.0276136147871186
"M_SNHG1",-0.306765806899052,0.0259897596799305
"M_YBEY",-0.286671951100476,0.0443320714625856
"M_GUCY1B1",0.392279955994309,0.00130724901153508
"M_NT5C3A",0.661649119376701,4.19959033049877e-12
"M_PNPT1",0.743205002042625,7.27806809587183e-17
"M_UBE2J1",0.310603097872383,0.0232616661673715
"M_CXCL9",0.518680549616546,1.29710596488542e-06
"M_AC067945.1",0.583509604640431,9.3789292517626e-09
"M_PTK2",0.343578956915832,0.00840260472119754
"M_CASP7",0.534823741680787,4.189283990429e-07
"M_DTX3L",0.888561267071684,1.60367286746092e-32
"M_DGKE",-0.398160399035418,0.00102298194876513
"M_LINC02207",-0.433437299694486,0.000196196014640143
"M_TMEM140",0.666268262611563,2.46028560002399e-12
"M_LPL",-0.322343491622437,0.0166087594433385
"M_THRA",-0.286224510057711,0.0447271971800465
"M_L3MBTL4",0.388839457192838,0.0014993550735728
"M_GABBR1",0.292371981147911,0.0384642523266843
"M_DANCR",-0.682269255118598,3.65599545486853e-13
"M_PLEK",0.370467071873459,0.00318427531542599
"M_SNORD33",-0.307766006211775,0.0252823653416141
"M_TAGAP",0.33241326384278,0.0120862660928201
"M_CNP",0.50385953459041,3.46425399872994e-06
"M_TSHZ3",-0.283188214643861,0.0481230650302979
"M_MYO10",0.326648334579473,0.0145174580351546
"M_EEF1A1P5",-0.447337704843477,9.57835170680303e-05
"M_SPATC1L",-0.313520629496937,0.0214031668839283
"M_ADARB1",0.452586298953087,7.23626349900612e-05
"M_ADAM19",-0.511341556718476,2.13470267236006e-06
"M_IGF1R",-0.319497798216344,0.0180720106643808
"M_KDM1B",0.335187799329676,0.0110613433646176
"M_MTATP6P11",0.299876899109056,0.0313948702315457
"M_TRIM14",0.64965495638501,1.59168795328983e-11
"M_TRIM69",0.741229309909172,9.92012939487191e-17
"M_LDHB",-0.334559617456094,0.0112952825512369
"M_ZNF486",-0.296823681811546,0.0341354985141093
"M_IL12RB1",0.44184856145133,0.000128507687563696
"M_TAP2",0.714120343046087,5.57385823624879e-15
"M_C1GALT1",0.564199526539844,4.58082591009344e-08
"M_SKIL",0.310153115761522,0.0235178054353724
"M_COL9A3",-0.354468740123943,0.00574581749615629
"M_EIF4BP6",-0.628107028458303,1.49873687878693e-10
"M_PTK6",0.3800953886904,0.00215611618283505
"M_FAM8A1",0.674879916455344,8.94537811578595e-13
"M_NRIP1",0.532287500503391,5.02274251646403e-07
"M_LINC00920",-0.319390276908307,0.0181177099415218
"M_TGFA",-0.357681880194526,0.00513797995334414
"M_GCH1",0.728490988673176,6.94236449692756e-16
"M_HSD3B7",0.369110376707157,0.0033673986198019
"M_PCK2",0.383907122759629,0.00184131219987524
"M_SIPA1L2",0.370338226953924,0.00319913377805393
"M_SLC30A4",0.316239099046975,0.0197969473939348
"M_RNF5P1",0.304071578855946,0.028042341024217
"M_PCGF5",0.428741679223524,0.000246993312438946
"M_AL161785.1",-0.329693080830979,0.013145954138136
"M_C16orf74",-0.418967804584419,0.000395490886371133
"M_LINC00487",0.606231594472572,1.22153280980237e-09
"M_NDUFB4P11",0.304213917036428,0.0279898572759601
"M_RN7SL128P",-0.317451025083578,0.0190838228459472
"M_BRD8",-0.480721902637946,1.44988168260696e-05
"M_ZNF33B",-0.523810298474486,9.13882264926483e-07
"M_UBC",0.35014216328694,0.00664343942510424
"M_EPS8",0.504322703741341,3.36313220044689e-06
"M_SNORA3B",-0.36885116154969,0.00339535907852733
"M_AC244453.2",0.310476677942887,0.0233074423257748
"M_BTG3",0.305722572541932,0.0267939738101018
"M_MAVS",-0.287448404242292,0.0434934568119242
"M_TSPAN2",-0.302547350681221,0.0292513048734541
"M_LINC02384",0.490111441673332,8.24141122013449e-06
"M_SLC35E2B",-0.332977974257824,0.0118606257787045
"M_FAM241A",0.32404227047555,0.0157896983174121
"M_SCARB2",0.504651969434619,3.2959354403556e-06
"M_AC004656.1",-0.317820024292615,0.0189075627022516
"M_ZNF124",0.28165981614583,0.049828577492466
"M_FUT4",0.307418212405621,0.02552268279703
"M_DDAH2",0.297786608834566,0.0333043525532855
"M_P2RY14",0.408674647292932,0.000640260231711114
"M_DDB2",0.421736986881522,0.000344165544554136
"M_AL031985.1",0.367779845790285,0.0035409861778138
"M_TMEM229B",0.428232598154458,0.000253090886576678
"M_LEPROTL1",0.302674226295799,0.0291392850718696
"M_ELF4",0.328588487360085,0.0136882451377773
"M_4-Sep",0.60064466689318,2.0398588303098e-09
"M_CD300A",0.362579212367886,0.00429456201910707
"M_LINC01679",0.57529904778671,1.88009173052648e-08
"M_CMTR1",0.848959438529937,1.13547053993308e-26
"M_PVRIG2P",-0.282903460516346,0.0483601430233052
"M_CBWD1",0.28633300505938,0.0446832563186109
"M_DNASE2",0.366721294584977,0.00368251562802572
"M_CHP1",-0.304396538877072,0.0279057090542944
"M_RPS3AP6",-0.443558590630725,0.000117489328815786
"M_PLEKHO1",0.371205956613573,0.00310792432097735
"M_ST3GAL5",0.757781381693058,6.64621566642229e-18
"M_LYSMD2",0.499814144792512,4.48526145121406e-06
"M_TUBA1B",0.387866626608497,0.00155689336486243
"M_SUSD1",0.289634603534318,0.0411433890353129
"M_CLEC2B",0.352936619524981,0.00606402165636972
"M_STAC3",0.423906888698623,0.000312229686916571
"M_P2RX4",0.341238511493511,0.00907005203187166
"M_TMEM255A",0.716416643703116,4.04225927345031e-15
"M_CHMP5",0.642818312036036,3.32133303548358e-11
"M_C19orf66",0.736718444197414,2.00674778519189e-16
"M_SPARC",-0.346823952935409,0.00749520668992743
"M_CASS4",-0.46905929316215,2.90790677384463e-05
"M_BX284668.5",-0.357133930685263,0.00524894702828327
"M_GNG2",-0.319466538830912,0.0180795618101524
"M_AC131097.4",0.321005689407525,0.0172516589870317
"M_ZNF606",-0.291145803652981,0.0397450747257305
"M_CDK18",0.285230415033139,0.0458596066473582
"M_AC022916.1",0.313283978772879,0.0215285149426618
"M_CNDP2",0.34323317395842,0.00849919878953476
"M_APOL1",0.722693247757309,1.63202266013847e-15
"M_C5orf56",0.64250810722682,3.4251283806556e-11
"M_ZNF219",-0.333408305398188,0.0117103649930397
"M_DNM1",0.316306096697474,0.0197767603299131
"M_TOR1B",0.761545009704319,3.47496464086251e-18
"M_CACNB4",-0.370736315560228,0.0031599342056767
"M_PDE3B",-0.283115890430122,0.0481524124214274
"M_KBTBD6",-0.319041212653327,0.0182737404212268
"M_MT1E",0.434895171657028,0.000183092937218535
"M_CHST12",0.29296645175409,0.0378685098464834
"M_SYCP2",-0.395781815751255,0.00112953395490864
"M_AL591468.1",0.679234154290525,5.24918974280347e-13
"M_BRICD5",-0.281772381939758,0.0497811695749024
"M_B2M",0.531483559132088,5.32141628120691e-07
"M_FAM72A",0.449825676195552,8.42866887641185e-05
"M_KIAA1147",-0.391507619472959,0.00134975916001064
"M_ACE",0.481109494239302,1.41725691350569e-05
"M_ENPP2",0.565684822361087,4.0782567102341e-08
"M_AC092279.1",-0.330664037032919,0.0127410613516758
"M_NEDD4L",-0.362454710581097,0.00430896530963643
"M_BTN3A3",0.34244360591633,0.00872366991120425
"M_SNORD14B",-0.294038941955283,0.0368197111309602
"M_ZNF713",-0.312204422069317,0.0221608258323045
"M_C15orf48",0.324332746258373,0.0156648407008153
"M_BTBD11",-0.401488073708848,0.000881532762165344
"M_CALR",0.309660697299825,0.0238759415255163
"M_DEXI",-0.332241223324769,0.012147906788933
"M_LMNB1",0.385188806122564,0.00174666743833966
"M_TRIM21",0.3928502044576,0.00127828539808314
"M_AC005229.4",0.750825656919686,2.12163451212188e-17
"M_RNF19B",0.288507950349004,0.0423139741409702
"M_ADHFE1",-0.33147695104611,0.0124344452570612
"M_CICP18",-0.296696221298606,0.0342270780669067
"M_SPTLC2",0.307416479472542,0.02552268279703
"M_ANGPT1",-0.323145251586475,0.0161733379752313
"M_CBWD3",0.464755215648031,3.72198679010595e-05
"N_LY6E",0.928665464477386,2.72844647712762e-41
"N_RSAD2",0.968749727230077,2.56732131505309e-57
"N_IFI44L",0.936632445791118,1.21819775218534e-43
"N_OAS2",0.949489212805212,3.784516519795e-48
"N_OAS3",0.950427198853753,1.7076546659866e-48
"N_OAS1",0.95000835297943,2.42541347696127e-48
"N_EPSTI1",0.954122323084027,5.69108996076081e-50
"N_IFI44",0.952642177645743,2.22906988974777e-49
"N_CMPK2",0.963270237196368,3.06143470584398e-54
"N_ISG15",0.968744244556119,2.56732131505309e-57
"N_IFIT1",0.942846917922751,1.0674241723789e-45
"N_BTNL3",0.346448989312194,0.00759076696666644
"N_DDX60",0.965211536773561,2.68980885464364e-55
"N_XAF1",0.959946683099262,1.31414949567111e-52
"N_MX1",0.926060194582686,1.41243208882446e-40
"N_CFD",0.290562978751476,0.0401534565810221
"N_HLA-C",0.39740624290478,0.00105454693920573
"N_HERC5",0.961795473105124,1.74331690782649e-53
"N_IFI6",0.958417951146484,6.49634891199049e-52
"N_OTOF",0.818809366930601,3.01195350561366e-23
"N_IFIT3",0.95814380711819,8.16321738911186e-52
"N_USP18",0.882814130800249,1.4797620014031e-31
"N_OASL",0.922881954650017,9.57680364237631e-40
"N_SPATS2L",0.921123719581327,2.59207234802314e-39
"N_IFIT2",0.920699369764024,3.26722254767644e-39
"N_AGRN",0.883859461671625,1.00268416339864e-31
"N_LAP3",0.842684081002493,6.72066883145338e-26
"N_SLFN5",0.731382225871079,4.47779124863001e-16
"N_IGHG2",0.287577396416238,0.0433442921006144
"N_IFIT5",0.948858685099697,6.25028763490563e-48
"N_RTP4",0.94162362409338,2.82076561629001e-45
"N_GBP5",0.792074154126079,1.09451050998727e-20
"N_MT2A",0.898854865379976,2.05996557176634e-34
"N_IFITM3",0.625038716587685,2.03040691174308e-10
"N_HES4",0.851824246226113,4.98695571649646e-27
"N_TRIM22",0.944218178246262,3.4859701249673e-46
"N_DHX58",0.955628694601906,1.23778903843321e-50
"N_SIGLEC1",0.856021053601111,1.36876506633418e-27
"N_GBP1",0.865806434748691,6.41917098479077e-29
"N_ZCCHC2",0.924059715404644,4.85743879761755e-40
"N_HERC6",0.951094865232493,9.42552002421938e-49
"N_SERPING1",0.882639976844949,1.56613610563491e-31
"N_PARP12",0.959472585567543,2.08141701346742e-52
"N_FCGR3B",0.288284839554608,0.042533657881632
"N_BATF2",0.861235392618111,2.7305019010821e-28
"N_C3AR1",0.321732329222276,0.0169452920233033
"N_PNPT1",0.903139453862713,3.11835066916789e-35
"N_AC134669.1",0.284798326514641,0.0463381697306099
"N_ADARB2",-0.409444387052842,0.000617548241906531
"N_GBP4",0.889549975997554,1.09034782575265e-32
"N_APOBEC3B",0.410252460363361,0.000594436634351985
"N_PLSCR1",0.770458926512694,7.10796769853697e-19
"N_TREX1",0.901959198770255,5.21765038154179e-35
"N_THBD",-0.28756792108118,0.0433442921006144
"N_TMEM123",0.860283912911747,3.69120205621347e-28
"N_MOV10",0.967017425831628,2.576315542622e-56
"N_RNY1",-0.374798332506819,0.00269219726460453
"N_PPM1K",0.643440526788208,3.11287064933166e-11
"N_TNFSF10",0.748484214216121,3.11012049098407e-17
"N_FCGR1A",0.43210360516472,0.000209691605990559
"N_AL645608.8",0.784086787345721,5.39271073130794e-20
"N_P2RY14",0.411496237598504,0.000561122529384728
"N_MT-ATP6",-0.284226678959414,0.0469347930576681
"N_AC139495.3",0.395373874123135,0.00114914526235674
"N_CNTNAP3",-0.356496277811744,0.00535083040026541
"N_NFXL1",-0.330392904863921,0.0128554118876452
"N_PARP14",0.940509165789398,6.69645914780693e-45
"N_FFAR2",0.478650482276886,1.64127239981799e-05
"N_TRIB2",0.598397270240387,2.50925664026963e-09
"N_FKBP5",-0.290814266272212,0.040052149548165
"N_SAT1",0.500898991542392,4.18530344385198e-06
"N_EIF2AK2",0.908773478311602,2.03901158553228e-36
"N_BST2",0.946003280509334,7.69031721925901e-47
"N_SNORA81",-0.312282756625521,0.0221162612270275
"N_TNFAIP6",0.627465083646976,1.59673460238104e-10
"N_SAMD9L",0.874124714050291,3.58447826020974e-30
"N_IFI35",0.953929281213519,6.49487432227237e-50
"N_IFIH1",0.969751821482581,1.58394458915768e-57
"N_SERPINB9",0.576786718025945,1.66624242922033e-08
"N_APOL6",0.923452022056321,6.9080999073555e-40
"N_DDX58",0.898498218408718,2.39056979502065e-34
"N_CD274",0.691159273582253,1.19174958729363e-13
"N_CD69",0.609799535875974,8.8083546052676e-10
"N_IFITM1",0.7236532497754,1.4243649517175e-15
"N_ZBP1",0.96072740962832,5.74154817147519e-53
"N_IL1RN",0.607609074167009,1.07344211935228e-09
"N_ZNF496",0.82288438999365,1.1414560529904e-23
"N_ETV7",0.823452086341757,1.0099730636362e-23
"N_DAAM2",-0.30307309308309,0.0287868817846308
"N_STAT2",0.949356427623553,4.09530743630916e-48
"N_SNORA54",-0.289512049141965,0.0412782342266888
"N_GALM",0.818676577091416,3.09143541224599e-23
"N_LAMP3",0.90626288464718,6.99527273313505e-36
"N_PML",0.830886751311436,1.5479930024641e-24
"N_UBE2L6",0.895671394544361,8.31944958481846e-34
"N_IRF7",0.933379414829631,1.19628381763886e-42
"N_TNFSF13B",0.711686886752822,7.81335251076906e-15
"N_GBP3",0.906377528594074,6.72473183798473e-36
"N_CCR1",0.689064746831684,1.54519598991853e-13
"N_NT5C3A",0.782289926718647,7.5613407852215e-20
"N_RFLNB",-0.438464746822042,0.000152981217900528
"N_DHRS9",0.669802145923885,1.64316833878518e-12
"N_RNF213",0.900685663015774,9.21894278105082e-35
"N_GIMAP4",0.452292279493762,7.34854120319054e-05
"N_IFI27",0.485606047533884,1.08119301849382e-05
"N_HLA-A",0.387684290383442,0.00156665463870501
"N_AC116366.1",0.341267027441231,0.00906814298279777
"N_AC136475.5",0.395280266361414,0.00115292403302245
"N_FCGR3A",0.330779188832577,0.0127058594536608
"N_TRIM14",0.821345137161097,1.64345087498579e-23
"N_IDO1",0.702887370181328,2.59290795752608e-14
"N_CMTR1",0.94835299847922,9.58315203433291e-48
"N_VWF",-0.335295463790123,0.011026382593663
"N_FCGR1B",0.414288095320682,0.000491276757827918
"N_SIGLEC14",0.290196255759869,0.0406081528572307
"N_SNORA48",-0.3636776895292,0.00413691493191301
"N_CD83",0.350608432827375,0.00655859922066702
"N_REC8",0.586395364472417,7.33290596185001e-09
"N_SP140",0.88841885019198,1.67939799846209e-32
"N_TFEC",0.732667731340463,3.69437055822247e-16
"N_EVL",0.453726060849464,6.8065845741386e-05
"N_IFI16",0.795082631869819,5.92746443776755e-21
"N_CSF1",0.484778126602611,1.13809402941662e-05
"N_CASP5",0.360668191042703,0.00460292071673512
"N_APOBEC3A",0.416275334570085,0.000449043034618085
"N_SNORA68",-0.316040484474584,0.0199144641022038
"N_SAMHD1",0.887483338202275,2.43891543176429e-32
"N_TRIM5",0.952603452113387,2.22906988974777e-49
"N_CHKB-CPT1B",0.455209759588972,6.30447159923484e-05
"N_TMSB10",0.75190690674743,1.78063044766938e-17
"N_LGALS3BP",0.764065805987656,2.21771567875734e-18
"N_SAMD9",0.825902201945936,5.53671052974081e-24
"N_SECTM1",0.340650299952039,0.00926062987901506
"N_MYEF2",-0.374395269788654,0.002738534593586
"N_LY96",0.324234743611954,0.0157111766293404
"N_HELZ2",0.790487445136705,1.5073647309289e-20
"N_U62317.2",0.363334430060009,0.00418611428592843
"N_RNU2-6P",-0.29094613924719,0.0399198238524998
"N_ABCA13",0.293123684216705,0.0377394098377497
"N_ARL5B",0.533482388899066,4.61319532850414e-07
"N_GBP2",0.545144839583279,1.95692801766361e-07
"N_ANKRD22",0.524955364985096,8.44367094173348e-07
"N_CD2AP",0.752076236967949,1.73770584527194e-17
"N_IFITM2",0.312922390826036,0.0217232350843814
"N_PLB1",-0.343627927837723,0.00840085167216134
"N_FRMD3",0.850093299025486,8.21607624459716e-27
"N_DOCK4",0.504804102410209,3.27328047647325e-06
"N_TNFAIP3",0.320525539124388,0.0175191206183683
"N_DDX60L",0.806081824257772,5.60123386150431e-22
"N_SNORA70",-0.339203251208777,0.00975018148650972
"N_EXOSC9",0.657916395604316,6.33469616387104e-12
"N_ZNF708",-0.356406059940225,0.00536610150796012
"N_GADD45B",0.512744303395356,1.94314109572947e-06
"N_TMEM268",0.8347638456862,5.60625052510816e-25
"N_ERAP2",0.400664948366757,0.000914395530023058
"N_ZNF684",0.748457342176163,3.11012049098407e-17
"N_ITGA4",0.283184919635497,0.0481230650302979
"N_ATF3",0.753465460400639,1.38183475118867e-17
"N_SNORA46",-0.359434271139501,0.00482360622867905
"N_NAPA",0.812696453679854,1.2667146636829e-22
"N_CD74",0.391916176090449,0.00132692870752647
"N_FBXO6",0.932118915358005,2.74961293675778e-42
"N_NTNG2",0.560459601387912,6.08856912042195e-08
"N_ABCA1",0.570133202392263,2.84255019518147e-08
"N_PARP10",0.889817132349507,9.87962753737312e-33
"N_SNORA57",-0.334451637541258,0.011333257033989
"N_CARD16",0.478142295780928,1.69067605478061e-05
"N_CLEC4A",0.347782776436101,0.00727157760671216
"N_BCAT1",-0.304297053827219,0.0279672821129492
"N_RNU4-1",-0.29000474045747,0.0407755554917509
"N_CLEC2B",0.462451061481313,4.2298192625678e-05
"N_NKG7",0.290663013677264,0.040120348962714
"N_SMAD3",0.383301833332424,0.00188085277190509
"N_FAM8A1",0.54925054317028,1.43785410390081e-07
"N_GRAMD1B",0.877604529335225,1.02264859858184e-30
"N_NUP205",0.549322511872243,1.43287201691202e-07
"N_TDRD7",0.883775790531797,1.02419675259794e-31
"N_AC114490.2",0.290999402305673,0.0398715186198042
"N_C19orf66",0.920061423739493,4.66613480225847e-39
"N_DUSP5",0.486046363901412,1.05479880007184e-05
"N_LGALS9",0.72206357268008,1.7791423183213e-15
"N_MPZL1",-0.322690040119062,0.0164299560862981
"N_ZC3HAV1",0.820775829179488,1.88041481428454e-23
"N_CNP",0.850928401831996,6.49322261388569e-27
"N_AIM2",0.645532388278455,2.49040356286445e-11
"N_FAM46C",0.414911408370619,0.000477758676828885
"N_RNU4-2",-0.308791779824326,0.0245209029517839
"N_PCGF5",0.810279177384869,2.18952823110084e-22
"N_RHBDF2",0.638134762788088,5.36209173100075e-11
"N_LYSMD2",0.658511956583309,5.93267002039977e-12
"N_HLA-B",0.344438677972121,0.0081675428502035
"N_GCH1",0.715821178466125,4.39107611403127e-15
"N_AC023355.1",-0.287345105724717,0.0435939254245686
"N_TTC21A",0.747814434689467,3.44923446429735e-17
"N_TIMM10",0.82767638797558,3.53253052145799e-24
"N_PARP9",0.899774087662484,1.36764392204166e-34
"N_LY75",-0.37067003222781,0.00316244700198268
"N_SCARB2",0.751851100559026,1.78958624274142e-17
"N_HLA-DOB",0.390731797746533,0.00138973537246802
"N_MX2",0.749135638329096,2.811693309373e-17
"N_AL136295.5",0.70776914597963,1.3352882803692e-14
"N_PRDM1",0.411159514829847,0.000570027990953248
"N_CYSLTR1",0.648048278189621,1.89759656120859e-11
"N_CD300A",0.306745035641275,0.0259897596799305
"N_B2M",0.305005949285835,0.0273972189115293
"N_AC099343.3",0.570874984111866,2.68256861258737e-08
"N_RIN2",0.703468665833993,2.40214969602529e-14
"N_SNORA37",-0.439834216818099,0.000142886934964614
"N_PHF11",0.86793264498743,3.16052169729641e-29
"N_IRF5",0.865598210710455,6.82010577209184e-29
"N_SNORD3C",-0.286217670496501,0.0447271971800465
"N_NLRC5",0.725220148041576,1.13362099118912e-15
"N_SNORA8",-0.35330730985639,0.0059984085352912
"N_GPR65",0.447568017551389,9.49815887173112e-05
"N_NFKBIE",0.498035698252974,5.02423726551359e-06
"N_APMAP",-0.413814524032873,0.000501974522441752
"N_STX11",0.331061444962046,0.0125964876711998
"N_SNORD94",-0.383874726308681,0.00184197745595319
"N_HLA-DMA",0.283164024568993,0.0481254108426568
"N_DISC1",0.665805195526452,2.59113679806468e-12
"N_LINC00958",-0.292104621607561,0.0387020912553253
"N_U62317.5",0.609655291668958,8.90828616812522e-10
"N_FCGR2B",0.41906238355025,0.0003940945144223
"N_LHFPL2",0.836442375312347,3.57425704617138e-25
"N_BTN3A3",0.738078417196178,1.62855969743704e-16
"N_APOL3",0.383476746639658,0.00187204048589226
"N_PSME2",0.842264321475211,7.51705284522437e-26
"N_RNF144A",0.690419081383104,1.30848029037065e-13
"N_EXOC3L1",0.830784818063976,1.57894799973086e-24
"N_AC136475.9",0.484552080045894,1.14855574684396e-05
"N_SKI",-0.355532938710676,0.00554676072511484
"N_RNU1-1",-0.289240712571282,0.041486761382632
"N_RNU1-28P",-0.289240712571282,0.041486761382632
"N_RNU1-3",-0.289240712571282,0.041486761382632
"N_RNVU1-18",-0.289240712571282,0.041486761382632
"N_FBXO39",0.848645610078381,1.23667502519122e-26
"N_DUT",-0.339799237656848,0.00954465582969687
"N_GAPT",0.486628801951132,1.02148004317455e-05
"N_NRIR",0.863712795109794,1.24934540072761e-28
"N_PTP4A1",0.548726896063533,1.49180865328024e-07
"N_AC011933.2",0.287423337279944,0.0435047785622524
"N_RNF13",0.307754947401647,0.0252823653416141
"N_CD300LB",0.361874708956107,0.00440051582005661
"N_APOL1",0.759857216560869,4.67210395018848e-18
"N_SNHG12",-0.284134132223511,0.0469995514597589
"N_PDE4DIP",-0.311880960825406,0.0223615278589349
"N_PSTPIP2",0.483895390967728,1.19146272297719e-05
"N_SNORA20",-0.364444914733407,0.00402596583048121
"N_PRRG4",0.321610125490476,0.0169714366609187
"N_FANCA",0.76811757923327,1.07713134127201e-18
"N_SNORA2C",-0.340066149297618,0.00945103815354286
"N_AP5B1",0.336199393366149,0.0107016038145452
"N_PLEC",-0.315441584283209,0.0201986457479055
"N_LINC02207",-0.295072843960386,0.0357736505461548
"N_GIMAP2",0.646120274328282,2.34140569406516e-11
"N_CD68",0.391411590390948,0.00135269819014867
"N_SSB",0.509795125321374,2.3583978292899e-06
"N_LIMK1",0.317855487766356,0.0189075627022516
"N_RFX2",-0.351486329822148,0.00635253186648617
"N_TGM3",-0.291155357052285,0.0397450747257305
"N_SELL",0.402328230116697,0.000850143007399168
"N_ZNF185",-0.32075035425468,0.0173845110368164
"N_PTPN22",0.431372769069107,0.000217195107221636
"N_CEBPA",-0.345876052646988,0.00772897665162717
"N_RHOC",0.361464788423229,0.00446613495621587
"N_SIGLEC10",-0.390717851092882,0.00138973537246802
"N_TRIM6",0.730944876895622,4.77328057161689e-16
"N_LCP2",0.326474655054427,0.014579884645803
"N_SLC7A7",-0.319169307502285,0.0181998438462113
"N_TOR1B",0.793615430908591,8.0468022319019e-21
"N_ZNF316",-0.346800861583819,0.00749544368519822
"N_ODF3B",0.745295740865629,5.20162550969877e-17
"N_FMNL2",0.576984102585163,1.64213085469909e-08
"N_NMI",0.7151734894729,4.80521790758385e-15
"N_LPAR6",0.525121241414228,8.35942596438319e-07
"N_4-Sep",0.790713849377703,1.44597133736443e-20
"N_GBP6",0.733063658031834,3.48656650680547e-16
"N_CYB561",0.643775721530239,3.01001477514565e-11
"N_AC092803.2",0.413372541361761,0.000512063887228082
"N_TMEM140",0.624351840556034,2.16555213995886e-10
"N_PDE4B",0.289231776475862,0.041486761382632
"N_TRIM21",0.634062254780746,8.19242662433945e-11
"N_HRK",-0.292873609238852,0.0379443721570747
"N_RIPK2",0.66749074565057,2.13361592089713e-12
"N_GTF2IP4",-0.364402562926082,0.00402921072202064
"N_PPM1F",-0.359295296572529,0.00484350205332007
"N_ACOT9",0.783560558714278,5.92982986329414e-20
"N_TSPO",-0.461558693528921,4.44591981087875e-05
"N_NUB1",0.92960764297293,1.4935412686656e-41
"N_HIST1H2AC",0.331496253322718,0.0124344452570612
"N_OR52K3P",0.632225655971057,9.87939150953443e-11
"N_TRAFD1",0.837860263351837,2.49215161105566e-25
"N_AC107068.1",-0.320945275415141,0.0172703086917313
"N_TTC26",0.631436602360327,1.06985791301448e-10
"N_RF00019",-0.299270275926164,0.0319464394707301
"N_SCO2",0.613055241619757,6.48704797246188e-10
"N_FAM46A",0.843871332167122,4.89529839956154e-26
"N_CEACAM1",0.768416951244828,1.02409355681443e-18
"N_GBP1P1",0.858798683979905,5.85980152505222e-28
"N_ZNF91",-0.32888003281878,0.0135454654763471
"N_C1GALT1",0.744921039568389,5.51035595027049e-17
"N_KIAA1958",0.797964582172488,3.30406772643998e-21
"N_CHMP5",0.768813953852674,9.56139591800355e-19
"N_WHRN",0.298452400399456,0.0327266728725048
"N_SHISA5",0.885104503870184,6.2497152915279e-32
"N_OLAH",-0.422512653543886,0.000332276041273833
"N_CYP1B1",-0.350806696486307,0.00651687634146011
"N_STAT1",0.886289017030828,3.92218024396979e-32
"N_SNORD17",-0.396268127097011,0.00110740577272258
"N_RARRES3",0.680192918467573,4.68614779713678e-13
"N_SNORA53",-0.281924903829047,0.049591383829036
"N_SNORA3A",-0.322714845139194,0.0164272348326694
"N_COL9A3",-0.349206223740792,0.00689396635555123
"N_CASP1",0.563587836547212,4.79604630736335e-08
"N_APOL2",0.659940842309471,5.07557761355447e-12
"N_KPTN",0.825596303340143,5.94530501529237e-24
"N_APOBEC3C",0.460784898810476,4.60924182044463e-05
"N_SNORA74B",-0.3707519418868,0.0031599342056767
"N_NBN",0.609006252222644,9.45915058270843e-10
"N_SNORA10",-0.325535425335644,0.0150466011073986
"N_HIF1A",0.283548275713838,0.0477072393569456
"N_MAD2L1BP",0.861890186549123,2.24400851237147e-28
"N_PTGES3P1",0.606182122186985,1.22410428731847e-09
"N_NUAK2",0.281550631427346,0.0499530333800032
"N_DNAJC15",0.51130154150079,2.13646501406952e-06
"N_ITGB4",-0.425937462649158,0.000283189932873303
"N_SERPINB9P1",0.485885078317222,1.06388719450947e-05
"N_FAS",0.440231110376702,0.000140199026019391
"N_CBX6",0.436064826221313,0.000173023156959036
"N_CBWD6",0.352419422274917,0.00616161039121175
"N_MLXIP",-0.550609414888212,1.30012479973413e-07
"N_KLHDC7B",0.808253295551508,3.47498903024481e-22
"N_AC012368.1",0.315749216708897,0.0200425020788629
"N_PHACTR2",0.694478592909524,7.85251841166333e-14
"N_TICAM2",0.321694741967299,0.0169563260494684
"N_OAT",-0.293150908004757,0.0377394098377497
"N_SNORA49",-0.383394366838319,0.00187493095711042
"N_ATP13A3",-0.401985806004917,0.000863500972820214
"N_CASP7",0.282048921195367,0.0495208122509077
"N_GLRX",0.575264041952333,1.88114351517285e-08
"N_RNF138",0.388595234354457,0.00151317736459453
"N_ERP29",0.620486981430937,3.14839432494778e-10
"N_PDE9A",0.706710505600949,1.54300799527438e-14
"N_TIFA",0.571633455779487,2.52159588974433e-08
"N_SPOCK2",-0.310626111003823,0.0232616661673715
"N_PDCD1LG2",0.602798002554792,1.67467073583801e-09
"N_MAST3",-0.285812425939929,0.0452075725372299
"N_ANGPT1",-0.299194829460125,0.0320104343077706
"N_KLHDC8B",0.317027284268828,0.0193242976045749
"N_ATOH8",-0.336772572712297,0.0105418956825149
"N_ERO1A",-0.512880142781353,1.92855409174899e-06
"N_PCK2",0.621244282375261,2.92556168876271e-10
"N_TMSB4X",0.306873777225752,0.0259374272835449
"N_ANXA5",0.303424359899887,0.0285638001734669
"N_SP140L",0.812740177040406,1.26160696581312e-22
"N_GCNT2",0.305488460061443,0.0269830414799488
"N_RERE",0.323964588071342,0.0158117188076821
"N_IMPA2",-0.323232615973431,0.0161447833599377
"N_TMEM62",0.840009833809533,1.40068194811915e-25
"N_DAPP1",0.663728817269339,3.30128246232428e-12
"N_WARS",0.458448077825559,5.2574547997089e-05
