"","MM.salmon","padj.MM.salmon"
"M_UNC13D",-0.461488657131893,3.44156190690504e-05
"M_ARHGDIA",-0.419095346400658,0.000206538289250588
"M_LIMD2",-0.482471985532682,1.30223533182786e-05
"M_PLK3",-0.285300545870977,0.0215312680491006
"M_SIPA1",-0.464506490346886,3.02239739320518e-05
"M_XAF1",-0.270296963305418,0.0328569375593555
"M_TMEM259",-0.452313414281782,5.1181751054489e-05
"M_CPSF1",-0.431788916532016,0.000122280610587027
"M_KLHDC7B",-0.400577393688948,0.000419640239731469
"M_ADAM15",-0.360934108604562,0.00185355069080105
"M_MGAM",0.289430735904704,0.0191419494487656
"M_TWF2",-0.455561056719061,4.44573224673857e-05
"M_HIST2H2BF",-0.280636208512379,0.0245571850295924
"M_PNPLA2",-0.384668247722718,0.000766701612981888
"M_ZBP1",-0.362707963717398,0.00174181433824723
"M_BLVRB",-0.320384976090247,0.00735896173348217
"M_PLD4",-0.280172248122458,0.0248748339132507
"M_EPHB2",-0.321209679844471,0.0071677977429336
"M_COPE",-0.493011375772886,7.30822118583204e-06
"M_SNORA21",0.768400871387821,1.51839075399913e-18
"M_ETV7",-0.379933366745351,0.000915802016518509
"M_NKG7",-0.305707322909749,0.0116572915605148
"M_SNORA70",0.374478940760921,0.00112704015151137
"M_GPX1P1",-0.39312126229563,0.000557132019446349
"M_PTPRCAP",-0.271623206236515,0.0316559276098886
"M_GNB2",-0.418078777022126,0.000213704443865077
"M_BIN1",-0.282265962598456,0.023440935661693
"M_GMPR",-0.384194831413244,0.000779544995461294
"M_ROGDI",-0.328357949241941,0.00568659265565487
"M_RNU6ATAC",0.698722328994923,6.18196897399333e-14
"M_TNK2",-0.445225042891233,6.89265389872749e-05
"M_SPATA20",-0.261882950468542,0.0409686972316432
"M_EIF2AK2",-0.263012762409667,0.0398087225571048
"M_TREX1",-0.514846966632106,2.0092864711684e-06
"M_LRCH4",-0.424961138104126,0.000162530411851049
"M_NCOR2",-0.292585078487104,0.0174845296678238
"M_RELT",-0.276843165204138,0.0273686550107617
"M_LENG8",-0.410315440000431,0.000287884957330889
"M_PGGHG",-0.518423486367244,1.5742936143914e-06
"M_ELOB",-0.468931546958087,2.43389892711673e-05
"M_PNPLA6",-0.463617148592437,3.13735911397955e-05
"M_RIN3",-0.387596030330593,0.000687562534923806
"M_ABCD1",-0.450520455178996,5.49983797487431e-05
"M_FCGRT",-0.259270437918035,0.0438337393696849
"M_HIST1H1C",-0.291344023354115,0.0181061894207207
"M_CD7",-0.304788801992799,0.011997211026009
"M_AC008878.3",-0.49242562677005,7.52156413808124e-06
"M_CNTNAP3",0.26543665166936,0.0373511187162129
"M_BATF2",-0.335775568541197,0.00445290569695947
"M_SLC12A7",-0.422386989087627,0.000180168425646483
"M_RIPOR1",-0.314663196476008,0.00880141806090589
"M_SRC",-0.277365760623087,0.0269541295991665
"M_PFKL",-0.501735414559729,4.4690237552103e-06
"M_MAP1S",-0.33476843131962,0.0046035507181387
"M_SNORD94",0.543922339107825,2.77065917494033e-07
"M_ACAP3",-0.437947402159149,9.38521313977086e-05
"M_RAC2",-0.48841901766328,9.47383673846718e-06
"M_RRP12",-0.411801666622791,0.000272793749831341
"M_RPL17-C18orf32",0.415889284053488,0.000232199251138143
"M_PLD3",-0.409178901636655,0.000300621797232108
"M_GBP1P1",-0.315929045412534,0.00845850685861105
"M_FAM89B",-0.482078228357227,1.32130122056272e-05
"M_FERMT3",-0.447598016061066,6.26890270402781e-05
"M_IFITM2",-0.463055342321652,3.21063282495026e-05
"M_RGS14",-0.461313154312632,3.46669177543727e-05
"M_SNORA80A",0.277992420827634,0.0265004420450103
"M_CRYZ",0.292664964745569,0.0174571363504242
"M_AC034102.2",0.304215967041935,0.0122091345499449
"M_TELO2",-0.46919271279209,2.40568751521484e-05
"M_TGFB1",-0.395158112958923,0.000514803025808215
"M_MIF",-0.471301603743465,2.19440282060794e-05
"M_RNU2-2P",0.774128240894675,5.41382778892903e-19
"M_AGTRAP",-0.311317005150516,0.00981381176771159
"M_ZGPAT",-0.514357834481112,2.06504525049347e-06
"M_SNORA3A",0.705264018537944,2.57294736445392e-14
"M_POLR2E",-0.414977599222763,0.000240503791128956
"M_KDM6B",-0.254419557707468,0.0495455851850375
"M_TPPP3",-0.270771151672216,0.0324329049006303
"M_LGALS1",-0.405586344699283,0.000345836578791867
"M_SNORA74B",0.351757799462147,0.00257363278880735
"M_AL360012.1",0.866865754736365,1.06863416786104e-28
"M_MBD3",-0.444657451176302,7.03462741896015e-05
"M_CLCN7",-0.45918629525463,3.80147166457697e-05
"M_SNORA79B",0.551782811751461,1.54752492601151e-07
"M_RHOT2",-0.496438893797189,5.99036202122358e-06
"M_TSC22D4",-0.415520064577623,0.000234857175132086
"M_AC078927.1",0.405399792374304,0.000348637998950675
"M_GUK1",-0.497393763570864,5.70143902210844e-06
"M_SNORA20",0.795297001643613,8.56663672897572e-21
"M_AC110275.1",0.307256920702291,0.0111342628978688
"M_AIFM3",-0.32709752010437,0.00594048350669234
"M_SNORA2C",0.655970745621014,1.0377479611614e-11
"M_TBC1D10C",-0.453830457034251,4.80502749967346e-05
"M_RPL8",-0.509183811924024,2.86209924474046e-06
"M_HNRNPUL2-BSCL2",-0.262794069089863,0.0400427275134155
"M_TSSC4",-0.472953148575445,2.05632878975829e-05
"M_RAB44",-0.291786384138824,0.0178746488683277
"M_UPK3BL1",-0.338876541020903,0.00401204460953619
"M_GPX4",-0.529891405426425,7.4893422450718e-07
"M_UBXN11",-0.394561416807312,0.0005246535687512
"M_MIIP",-0.502364557394045,4.31036173960336e-06
"M_SNORA48",0.727039418095293,1.22232313797814e-15
"M_G6PD",-0.411035171097916,0.000279695312940335
"M_SNORA6",0.852535009752004,8.31512481051571e-27
"M_SNORA37",0.747631896226234,5.23122482611574e-17
"M_AC215219.1",-0.286282235411715,0.0209375370140454
"M_HERC6",-0.258551261241219,0.0446964580347609
"M_SLC38A10",-0.444538130643289,7.07369804746816e-05
"M_RHBDF2",-0.431437655192421,0.000123857752727716
"M_SCAF1",-0.44486117729096,6.96657834511589e-05
"M_ISG20",-0.436678415737284,9.89710242507771e-05
"M_PITPNM1",-0.455481543012727,4.46121729335617e-05
"M_ABHD17A",-0.449231960110749,5.85578542493634e-05
"M_NDUFA11",-0.536881825398227,4.64546745164536e-07
"M_LYL1",-0.366438152020178,0.00151374347530122
"M_AC140134.1",0.293000108048225,0.0172723262173085
"M_AL391807.1",0.341912225207501,0.00362113963021383
"M_FAM129B",-0.345793190666975,0.00315445183100743
"M_TMC6",-0.479259960761383,1.52074739493316e-05
"M_EIF4EBP1",-0.388719793736839,0.000658474506618548
"M_CAPG",-0.338503015869327,0.00406384264699779
"M_PRR12",-0.27603188978853,0.0279834249627324
"M_BRAT1",-0.444964779007948,6.95052848443546e-05
"M_KMT2D",-0.324788659184478,0.00639616687502563
"M_SPHK1",-0.312396621269426,0.0094749889681104
"M_GRINA",-0.26606003405608,0.036733273230037
"M_SDF4",-0.481050478600768,1.38378335572719e-05
"M_WDR81",-0.450589019729186,5.49425107993481e-05
"M_AURKAIP1",-0.469754411656773,2.34846514671503e-05
"M_MAPK8IP3",-0.416983955701569,0.000222830144367633
"M_LMF2",-0.484959400922294,1.15364771790728e-05
"M_SIGIRR",-0.462621419016674,3.27351263780414e-05
"M_PDLIM7",-0.30259626152413,0.0128239230928053
"M_SNORA63",0.738622508438651,2.1269834367716e-16
"M_NRROS",-0.411750248856994,0.000273137171360998
"M_GALK1",-0.408495983612267,0.000309661585149623
"M_AC004687.1",-0.327950684489431,0.0057677545338601
"M_GPR35",-0.348864027061388,0.00285016135777493
"M_NLRP2",-0.29224567585456,0.0176502451769356
"M_AGPAT2",-0.389913075279726,0.000631097055837727
"M_BCL9L",-0.291517294627562,0.0180195029011953
"M_MT-ND3",0.467718685925647,2.56576812342813e-05
"M_PLXND1",-0.292500667079799,0.0175116015866843
"M_EPN1",-0.388844464002525,0.000656294299697732
"M_SNORA23",0.84179099150489,1.58319210980244e-25
"M_ABCA2",-0.38640015485298,0.000718487366094679
"M_KNDC1",-0.287916105060224,0.0199383010264733
"M_PCNX3",-0.411327298889861,0.000277615910473344
"M_ARAP1",-0.361463603687364,0.0018199343790172
"M_MAN2B1",-0.347992045802821,0.0029381102871491
"M_SNORD97",0.401502688245851,0.000405224195005285
"M_MED16",-0.484361064027195,1.19215950895326e-05
"M_C20orf27",-0.319116646900109,0.00765248420632163
"M_FASN",-0.414200500141989,0.000247976709472316
"M_RNH1",-0.458264475797767,3.96014304330559e-05
"M_FURIN",-0.330632153967142,0.00527262721503282
"M_BTBD2",-0.491456272976915,7.9380503798915e-06
"M_SPSB3",-0.459477751156734,3.75044293412194e-05
"M_ARRDC1",-0.445112199535671,6.90947312999426e-05
"M_NCLN",-0.425406470461695,0.000159356914951422
"M_GRK6",-0.474833145136907,1.90479523758717e-05
"M_FLYWCH1",-0.349279706327486,0.00280786453839419
"M_CCDC85B",-0.30359053003101,0.0124368030653024
"M_RHOC",-0.351567239430088,0.0025922161342733
"M_MAP3K11",-0.371658994826568,0.00124721302544404
"M_LIME1",-0.266388853577045,0.0364307025983269
"M_CCDC144B",0.264532774089006,0.0382812286337368
"M_COL18A1",-0.404167154893155,0.000365621993665475
"M_SNORA71D",0.575901422422214,2.32700180221856e-08
"M_NDUFB7",-0.521482589438593,1.29858956534556e-06
"M_HCFC1",-0.39784739615823,0.000465446915558036
"M_OPLAH",-0.312044295953906,0.0095911738740168
"M_PRDX2",-0.283751074371999,0.0224533215645249
"M_ARSA",-0.449037688143006,5.88952238948026e-05
"M_TOM1",-0.452890298971176,4.99460415021125e-05
"M_ICAM3",-0.453367772076805,4.89732339407498e-05
"M_PIEZO1",-0.47156724911696,2.17299397519275e-05
"M_VNN2",0.277279286492392,0.027015829033102
"M_RNU5E-1",0.688709539232354,2.16979509392836e-13
"M_SLC49A3",-0.297510932643046,0.0150488792043942
"M_CSK",-0.507315423202125,3.20497965224448e-06
"M_TRABD",-0.430861469081314,0.000126819370432771
"M_HSPA1A",-0.323621198905205,0.00663469360755357
"M_MX2",-0.276838828501139,0.0273686550107617
"M_RUSC2",-0.285757218714156,0.0212511093397362
"M_HIST1H2BC",-0.325494271483031,0.00626186588717354
"M_NFKBID",-0.324409583604717,0.00646968996514225
"M_WASHC1",-0.46607601650118,2.78414235711734e-05
"M_IL21R",-0.365441929375906,0.00156722731656589
"M_HDAC10",-0.451881580414946,5.21266749702649e-05
"M_OSBPL5",-0.394702973173263,0.000523377254154916
"M_Z93241.1",0.306348730039518,0.011452849739498
"M_RARA",-0.425002364820185,0.000162301716740258
"M_ZC3H3",-0.364763314391941,0.00161099143135263
"M_AC022384.1",-0.455641587918879,4.43153850713967e-05
"M_ABTB1",-0.27824952713082,0.0263139761934196
"M_SLC7A5P2",0.268761337077467,0.0341857889725489
"M_FAAP100",-0.456292496419077,4.3048166340648e-05
"M_DGKZ",-0.432243195978345,0.000119976354151899
"M_ADRB2",-0.265832782216258,0.0369212401564641
"M_TERC",-0.374165959974074,0.00113992586583866
"M_GSTP1",-0.363082070190655,0.00171735766628437
"M_C21orf2",-0.360946395014834,0.00185333244771961
"M_NOTCH1",-0.349679672883477,0.00277135277378629
"M_BCKDHA",-0.35815704824392,0.00205550527488728
"M_KCNQ1",-0.352380185856685,0.00251717315653167
"M_RPL28",-0.544474648952343,2.66200616336113e-07
"M_AL137247.1",0.296160117391217,0.0156561319825939
"M_ALDOA",-0.4183881263063,0.000211672322977164
"M_PLXNA3",-0.444914943583204,6.95233595368963e-05
"M_MROH6",-0.338657336173275,0.00404044016757847
"M_SHKBP1",-0.371666892234983,0.00124721302544404
"M_AC010655.4",0.308155981097151,0.0108239866151039
"M_SLC19A1",-0.286573506100753,0.0207454711642004
"M_BASP1",0.29932987408311,0.0142073019844702
"M_SH3BP1",-0.400498189505375,0.000420785781880315
"M_MPG",-0.445203670284682,6.89265389872749e-05
"M_POLRMT",-0.465949203301611,2.80119404895261e-05
"M_MRPL23",-0.430522856650398,0.000128411345196766
"M_GPAA1",-0.409376274513142,0.000298975001386852
"M_AXL",-0.286769778784227,0.0206205585855688
"M_SNORA53",0.746019762131505,6.75785015309686e-17
"M_ARID5A",-0.481417303638653,1.35664600700398e-05
"M_NME3",-0.37674870751694,0.00103403243541886
"M_EFHD2",-0.313249730064673,0.00922117060198214
"M_IFI35",-0.522278479214911,1.23833064173648e-06
"M_ATG2A",-0.427060136958981,0.000148602078637934
"M_SPNS1",-0.446412365278695,6.58277989954841e-05
"M_SLC4A2",-0.474655140371151,1.91528427830718e-05
"M_LGALS9",-0.444462506329572,7.09209336796436e-05
"M_SYNGR2",-0.454046050370149,4.76308901348604e-05
"M_ATP2A3",-0.373319860328604,0.00117876466882356
"M_IMPDH1",-0.362381580752165,0.00176294414021979
"M_TMEM8A",-0.465181308409328,2.92189763036892e-05
"M_RIN1",-0.448106079160687,6.12823290043782e-05
"M_PPP1R12C",-0.458115081142303,3.97580723574494e-05
"M_CTDSP1",-0.445152116104446,6.90076556890474e-05
"M_DGCR6L",-0.482872559694005,1.27254481919806e-05
"M_PIP5K1C",-0.360674750462519,0.00186976275675534
"M_TFEB",-0.353881326935903,0.00238088136170206
"M_PGLS",-0.441852379107487,7.88901264027421e-05
"M_PGAP1",-0.320077611598768,0.00742569489810141
"M_CDC25B",-0.318332404848179,0.0078385352186551
"M_SNORD15B",0.771427385348806,8.69673389056159e-19
"M_CDC42EP2",-0.276474740070589,0.0276500288934325
"M_SNORA71B",0.814851700528843,1.24009757907302e-22
"M_EVL",-0.380521901132417,0.000896916435901583
"M_REC8",-0.386536229292914,0.000715357995425292
"M_VPS51",-0.398307297244436,0.000458499140588889
"M_RPUSD1",-0.427651162812562,0.000145254330426317
"M_REXO1",-0.423845461064358,0.000169514456898585
"M_RENBP",-0.4288430264066,0.000137932498952105
"M_SCARNA1",0.85446131238663,4.75669198582311e-27
"M_SCARNA12",-0.527877370194293,8.53232832175381e-07
"M_SH2D3C",-0.47099986781482,2.21386230475603e-05
"M_CLIP2",-0.324729014754631,0.00640374420065527
"M_SPATA2L",-0.384533887574216,0.000770751516595883
"M_CUEDC1",-0.297488434729386,0.0150563912391439
"M_RHOG",-0.38358554387169,0.000799174887616327
"M_OGFR",-0.464648836020435,3.00474262235562e-05
"M_CD79B",-0.470341966463913,2.2881587535519e-05
"M_FCHO1",-0.378543730250978,0.000965856968315357
"M_ACP5",-0.305832997235961,0.0116254371513146
"M_AIP",-0.523465227753054,1.14215120132157e-06
"M_PLOD1",-0.283457174037064,0.0226131068580872
"M_ASL",-0.474206503004287,1.9538252319098e-05
"M_SCYL1",-0.47174495980544,2.16222452558935e-05
"M_GRK2",-0.456203140576875,4.3222909307e-05
"M_ADGRE5",-0.441158712136919,8.13191420049578e-05
"M_REX1BD",-0.369782280006,0.00132933014615979
"M_KIAA1958",-0.346204786316034,0.00311345083905497
"M_RASGRP2",-0.468262140719916,2.5137168475757e-05
"M_SUN2",-0.500342984429088,4.83682532325461e-06
"M_RAVER1",-0.290373354476224,0.0186162044180296
"M_MAN2C1",-0.433154033618001,0.000115457970294747
"M_TMC8",-0.406323354192807,0.000335817530208131
"M_CNN2",-0.259481751344064,0.0435787817909675
"M_AL390728.6",-0.320222830663474,0.00739696664377465
"M_PSMB10",-0.458801587382559,3.87443045512448e-05
"M_FUT7",-0.290584498001687,0.0184984156716737
"M_LYNX1",-0.31158258015605,0.00973380892731552
"M_WDR13",-0.466165045065445,2.7762590824661e-05
"M_PUF60",-0.506316625770748,3.40214923483902e-06
"M_TSPOAP1",-0.356032569477201,0.0022129153392078
"M_RPS5",-0.444120885426756,7.20644554597712e-05
"M_NCKAP5L",-0.284562157756217,0.0219672796833556
"M_SELENOO",-0.411842270465373,0.000272410802834693
"M_TBL3",-0.40061625725061,0.000419326247651181
"M_FMNL1",-0.38983928867888,0.00063264825724284
"M_AP5Z1",-0.464621681673594,3.00560116565444e-05
"M_ARFGAP1",-0.486105520848255,1.08569283696816e-05
"M_ATP5F1D",-0.397258371998084,0.000475742565689946
"M_SSNA1",-0.435189254838676,0.000105677898568958
"M_APRT",-0.436927499701235,9.79499346487492e-05
"M_PPDPF",-0.358577926437646,0.00202608989240586
"M_CYC1",-0.392897513353376,0.000560957548346849
"M_ZBTB17",-0.536614753019723,4.71449865623696e-07
"M_SIDT2",-0.315603833833145,0.00854523968890828
"M_PLEKHM2",-0.471287186668614,2.19440282060794e-05
"M_SCRIB",-0.418341373187418,0.00021202063475058
"M_CARD19",-0.318394034417448,0.00783032052964799
"M_XAB2",-0.550101638864401,1.74780935876896e-07
"M_WASH7P",-0.536971491769439,4.62669168028347e-07
"M_AC005899.4",0.536371142605538,4.76326697782993e-07
"M_VPS28",-0.53439066075577,5.45578778214601e-07
"M_CLUH",-0.443008040215201,7.538581190944e-05
"M_SPTBN5",-0.281323436587679,0.0240817205524631
"M_DHX58",-0.50002311040756,4.90087422533057e-06
"M_ZDHHC8",-0.370019283812446,0.00131943523934974
"M_RAB43",-0.372284068031278,0.00122261797202213
"M_KLF16",-0.326590026412391,0.00604411323959951
"M_SNORA80B",0.289618603150989,0.0190621692518338
"M_AMDHD2",-0.40529759338187,0.000349563820394387
"M_NDUFS7",-0.471654747502557,2.16987171019212e-05
"M_LAMTOR4",-0.430733879545971,0.000127378497123919
"M_HIST2H2AC",-0.368247932444371,0.00141169541043912
"M_ADRM1",-0.509665776319805,2.79348879035191e-06
"M_ATP13A1",-0.534466802431322,5.43915872857812e-07
"M_MVP",-0.50664550472359,3.33522504550153e-06
"M_ENG",-0.317545245936936,0.00802707631898143
"M_CROCC",-0.392383699361212,0.000572752079794834
"M_DUS1L",-0.509895421042732,2.76200682988572e-06
"M_LDLR",-0.35058277391076,0.00268123304722449
"M_HSH2D",-0.489669288594222,8.83468509183265e-06
"M_EEF1D",-0.528981032994116,7.96863781468427e-07
"M_NR1D1",-0.298683429380627,0.0144972284806359
"M_ATP6V0C",-0.255414166850879,0.0483650622885505
"M_NOSIP",-0.449125728118826,5.87982044977185e-05
"M_ZNF628",-0.288584398312668,0.0196058518947571
"M_SULT1A3",0.310559341474193,0.010049164104158
"M_ATP6V0D1",-0.355722972501433,0.00223372966437944
"M_TUBGCP6",-0.474615574869777,1.9169588695722e-05
"M_RPL9P7",0.306169841582962,0.0115154391044191
"M_CAPN15",-0.337032481254194,0.0042747005401433
"M_HSPE1-MOB4",0.355072464444787,0.00228382049160857
"M_MAFK",-0.393118657818557,0.000557132019446349
"M_RASAL3",-0.485455058192442,1.11960964445719e-05
"M_GNA15",-0.279167009741342,0.0256456087590447
"M_SRCAP",-0.322284276399873,0.00692958406271327
"M_MOV10",-0.568407224550089,4.26412388087916e-08
"M_AKAP2",-0.362112142936898,0.00177991955645453
"M_CAPN1",-0.427818964082787,0.000144419632416739
"M_COMT",-0.376453650886653,0.00104651458016171
"M_UBXN6",-0.469670227934855,2.35671339721302e-05
"M_HIST3H2BB",-0.331154526310538,0.00518373904376114
"M_MAP2K2",-0.440182341736959,8.48414692883937e-05
"M_SORBS3",-0.31213781453072,0.00956129645483342
"M_SGSM3",-0.519765768605558,1.44762784181001e-06
"M_FZR1",-0.46823085675844,2.51443455186802e-05
"M_STXBP2",-0.343325317137996,0.00344559425790755
"M_TMEM160",-0.261499333622079,0.041384103764316
"M_ACAP1",-0.417216738087961,0.000221251345764575
"M_MNT",-0.260213131216945,0.0427706537420607
"M_AP5B1",-0.371896954689403,0.00123842344218061
"M_MED15",-0.426881915245855,0.000149428391294873
"M_HDAC5",-0.408878095189462,0.000304436368801988
"M_ATP13A2",-0.446295149928994,6.61320179969779e-05
"M_MCRIP1",-0.468577354011642,2.47642380876139e-05
"M_GIT1",-0.483945676552061,1.21447914193764e-05
"M_KCNH3",-0.442966140269238,7.54905561123205e-05
"M_VAMP5",-0.499512209718629,5.04047018461167e-06
"M_FTL",-0.302251048007591,0.012944189163101
"M_RUFY4",-0.400049479251986,0.000428544356849261
"M_TRIM56",-0.454078216150105,4.76308901348604e-05
"M_SREBF1",-0.481484854361289,1.35548789410655e-05
"M_PRRC2A",-0.377094478083966,0.00102170274852601
"M_MCRIP2",-0.366946725232455,0.00148410456290531
"M_LMAN2",-0.49807005546673,5.47213817971581e-06
"M_MIB2",-0.39199301704072,0.000580458169523847
"M_SLC52A2",-0.45817984800965,3.97293018639168e-05
"M_SULT1A4",-0.361463517815226,0.0018199343790172
"M_NUBP2",-0.357268574562746,0.00211822419614309
"M_SLC27A3",-0.355891000693111,0.00222092585206162
"M_MGRN1",-0.348945749890826,0.00284160575260488
"M_NUCB1",-0.494875824249624,6.53949937536196e-06
"M_RAB1B",-0.452495719945617,5.07580719351769e-05
"M_NR1H2",-0.447571277641421,6.27194769963477e-05
"M_ASPSCR1",-0.457398953744168,4.1069930743101e-05
"M_PLAGL2",-0.266513321955403,0.0363613684767849
"M_RCN3",-0.276009233688825,0.0279966902139084
"M_PLEKHG3",-0.320106962914654,0.0074198545698774
"M_DUS3L",-0.466688915475302,2.69714632576707e-05
"M_SEMA4B",-0.314815939417886,0.00876239021811549
"M_ZNF316",-0.2546399923468,0.0492781514357355
"M_PLBD2",-0.334992473270445,0.00457086887322116
"M_FBXO6",-0.471137762512174,2.20419245962487e-05
"M_TPD52",-0.263415192703452,0.0393947184089652
"M_ZDHHC12",-0.469163349258354,2.40658130833302e-05
"M_RBM42",-0.477637810607409,1.65054731458268e-05
"M_RPL13",-0.394680636148459,0.000523545486243789
"M_IDUA",-0.350041885300716,0.00273389417883708
"M_DDX49",-0.468143950039146,2.52123247371741e-05
"M_BCKDK",-0.338166244098893,0.00410729245188201
"M_PTPN6",-0.469201764360954,2.40568751521484e-05
"M_TNFRSF14",-0.476568266228034,1.74457997960313e-05
"M_ITGB1P1",0.34647220522845,0.00308832669887098
"M_MCOLN1",-0.338206663982745,0.00410502053259873
"M_PDLIM2",-0.414782567029638,0.000242591022992484
"M_ITGB7",-0.37479214482292,0.00111326548255988
"M_CENPB",-0.423671009331332,0.000170821476993108
"M_MIRLET7BHG",-0.3220724727262,0.00697332873939733
"M_SLC25A6",-0.38018648355242,0.000908240730276848
"M_SH3GL1",-0.530268612654645,7.30220470961143e-07
"M_PIGQ",-0.422371927799889,0.000180168425646483
"M_COMMD3-BMI1",0.339878646882991,0.00387424544322973
"M_AC005943.1",-0.447183790898476,6.39842082628641e-05
"M_TRMT2A",-0.492918974444617,7.33844705146683e-06
"M_PAXX",-0.504828704187153,3.7417993482176e-06
"M_RF00322",0.734534494805486,4.00420914254317e-16
"M_HEG1",-0.29329810856441,0.0171158315127583
"M_INF2",-0.40757221706663,0.00032080523356558
"M_RPLP1",-0.375568485185625,0.00108330657497034
"M_SNAI3",-0.412245333173903,0.000268404647033716
"M_SNORA73B",0.536438786007457,4.75179429671304e-07
"M_ZNF469",-0.254778091710704,0.0490982700643485
"M_RPS9",-0.494621125618308,6.63742224534059e-06
"M_AMPD2",-0.323412358799446,0.00667249393733915
"M_ARMC6",-0.495669838979258,6.27885951847476e-06
"M_SNORA64",0.76495847578854,2.77568984383946e-18
"M_RNF144A",-0.311126814684631,0.00987620102422163
"M_RPS6KA4",-0.318108734292784,0.00788950155548304
"M_RUNX3",-0.27075736267307,0.0324388948003018
"M_COL9A2",-0.267764417138012,0.0351494893787755
"M_SNORA62",0.827330834717351,6.52946151054892e-24
"M_JOSD2",-0.368040848566934,0.00142342914719651
"M_HDAC7",-0.380088675410498,0.000911459547337439
"M_AP002990.1",-0.266470144935536,0.0363743918197291
"M_SNORA27",0.864927620363051,1.84187053856433e-28
"M_MAP3K6",-0.37034632527852,0.001306099682689
"M_HIST1H4H",-0.329092242709721,0.00554188039423975
"M_ZMIZ2",-0.357956057205449,0.00206829096131929
"M_HIST1H2AI",-0.260825986930584,0.0421398710895977
"M_LSP1",-0.412943301216654,0.000261525055787148
"M_DOK2",-0.413259313980295,0.000258206170922226
"M_MXD4",-0.426203062583811,0.000153713371387555
"M_CABIN1",-0.420648307627693,0.000193139127414592
"M_MYO1F",-0.372905674640699,0.00119654597070937
"M_CRTC1",-0.329213956555677,0.00551946314745209
"M_SPPL2B",-0.451141923104565,5.34871630980699e-05
"M_ZBTB7B",-0.376833794836119,0.00103084543306357
"M_PRKD2",-0.388103994885637,0.000674064233471908
"M_SLC16A5",-0.308275653542312,0.0107869354304827
"M_DOT1L",-0.335701489955393,0.00446444976959066
"M_VAV2",-0.304886523719115,0.0119589145310993
"M_UBTD1",-0.320515617232745,0.00732983179437206
"M_KIF21B",-0.316755652722068,0.00824098442452538
"M_PKD1P6",-0.317670518664769,0.00800040254683742
"M_CAMTA2",-0.346717403553074,0.00306191294092649
"M_TECPR1",-0.422900680709073,0.000176472446735411
"M_DOK1",-0.312810121694746,0.00934556048531746
"M_PPM1K",-0.270349123547065,0.0328193061424669
"M_RASSF7",-0.461276936164926,3.46974604523934e-05
"M_KMT2B",-0.311270901322622,0.00982736709259027
"M_PILRB",-0.299952234965797,0.0139323741405791
"M_KIFC2",-0.436315670595104,0.000100404516409892
"M_MROH1",-0.408190475797961,0.0003127672291062
"M_TUFM",-0.448060574075195,6.1377451561928e-05
"M_TMEM175",-0.410477805580462,0.000286334309086519
"M_AL136295.5",-0.388819671101568,0.000656725166102495
"M_TP53I13",-0.386569595090706,0.000714700950146976
"M_IGFLR1",-0.453994751510625,4.77026124747766e-05
"M_TNFRSF1B",-0.310342365327527,0.0100983571135854
"M_UBALD1",-0.383570054615389,0.000799358396717114
"M_ABTB2",-0.380014666564893,0.000913258818807379
"M_PTGIR",-0.292536393647832,0.0174999484254832
"M_FBRS",-0.331597847057526,0.00511457760545144
"M_SART1",-0.451429145130644,5.28633992709996e-05
"M_ALKBH7",-0.367783779477535,0.00143779971570496
"M_AL121845.3",-0.337166396428804,0.00425645322709612
"M_DGKQ",-0.432097503405298,0.000120723170009625
"M_PLEKHG2",-0.33159372313022,0.00511457760545144
"M_ANKRD13D",-0.421864270939771,0.000184067617027832
"M_ZNF524",-0.400978269014659,0.000413523793933149
"M_SHARPIN",-0.454576278047136,4.65414393212022e-05
"M_PPP1R9B",-0.283499184033726,0.0225951316964662
"M_RPL18A",-0.478393144685936,1.58726620057735e-05
"M_SNORA28",0.814686951384764,1.2768135210004e-22
"M_SGSH",-0.390711590889324,0.000611781732514092
"M_AC092490.1",-0.387722261139611,0.000684188732925363
"M_HGS",-0.466778571840685,2.68623716417572e-05
"M_GPS1",-0.500065643640436,4.90087422533057e-06
"M_U2AF2",-0.508587237452857,2.97585519215141e-06
"M_IDH3G",-0.480034579063716,1.46055109852143e-05
"M_TICAM1",-0.361651346165193,0.00180747045387545
"M_ITGB2",-0.333343980084318,0.00482440048951607
"M_PPP4C",-0.470002637629402,2.32600753778532e-05
"M_PTPN23",-0.305961448410643,0.0115856878788739
"M_C7orf50",-0.467182429008358,2.63220130283777e-05
"M_E4F1",-0.473310111727372,2.03327041910795e-05
"M_SF3A2",-0.332408867103385,0.00498283796510293
"M_TRIOBP",-0.343884102909043,0.00337921635056451
"M_GDPD5",-0.325366861874955,0.00628618406232915
"M_UBA7",-0.56587330056866,5.12871376290379e-08
"M_ALDH16A1",-0.441892602186124,7.88034784812383e-05
"M_MOB3A",-0.33014023517013,0.0053565553138675
"M_POLR2L",-0.413096550612682,0.000259836600723685
"M_C9orf16",-0.44934097166921,5.83261926532446e-05
"M_PTOV1",-0.464463193071043,3.02620038041713e-05
"M_MICAL3",-0.335632462133606,0.00447356271414095
"M_METTL26",-0.450349343423405,5.53450718763229e-05
"M_STX10",-0.38328746308488,0.00080753458744808
"M_SNORA74A",0.697155970666853,7.52443770321796e-14
"M_FBXL19",-0.424773238338916,0.000163774545813082
