"","p.MM.purple","p.MM.darkgrey","p.MM.darkturquoise","p.MM.salmon","p.MM.orange"
"N_ACSL1",0.289548020046075,0.000990350289553482,3.34587169672181e-09,0.228880873070089,1.17148271914386e-07
"N_FAM157A",0.571412953217545,0.000332441062867351,3.06497906633424e-07,0.0222110558083808,7.54704729980382e-05
"N_OSBPL10",0.139265174940574,0.0033634941078797,1.87161014475847e-06,0.413990906598514,0.0008952472696643
"N_TNFAIP2",0.0932806991738503,0.00286886612473827,1.44974313514729e-09,0.175521935386527,1.05407197131274e-08
"N_WDFY3",0.772289454182247,8.61606584444568e-05,2.57151119806999e-13,0.197740057550614,2.45232184711118e-08
"N_LRG1",0.676433911369967,0.0204624731582627,7.49786034696731e-10,0.0410611235079081,3.6047235755968e-10
"N_DHRS9",2.53869508342311e-14,0.834009802074474,0.142148091556981,0.0165040273345799,0.443945290461895
"N_P2RX5",0.9326389634218,0.00517158403659273,6.17871021192143e-11,0.658563864611947,7.82983125910827e-07
"N_AC104809.2",0.425083763630167,0.694414192463231,0.522171799155841,0.0555658275781108,0.00676317297599322
"N_DSC2",0.89882361721619,0.130297759905297,7.01958617568051e-07,0.39189878849327,2.37213926070225e-07
"N_TSIX",0.349815657114143,0.14471703826613,0.878887910873839,0.318165892357132,0.0800097220719674
"N_FADS2",0.0541850515682375,0.333232273721661,0.0347800317799471,0.00713683195413924,0.263426903846596
"N_IGLV3-21",0.971311797094815,0.0158994981705999,3.27503792616924e-11,0.0238323627639562,4.00532383144093e-06
"N_RNF213",2.95006168993626e-37,0.0319049663273388,4.39813229847894e-07,0.00319573725672889,0.662275245705132
"N_Z93241.1",0.0406831832653787,0.340409955649315,0.490914986610408,7.33403068412776e-10,0.570977317758132
"N_MEG3",0.275173837150624,0.469703641980219,0.334985861757913,0.785485244760119,0.00662915689452402
"N_HLA-DOA",0.448530632803046,0.0291372582223077,7.48926757475709e-09,0.596865501962617,4.3289498467371e-06
"N_SERPINA1",0.750778252326221,0.000868620428056755,3.94390968325358e-13,0.235942976255036,4.32069841026328e-10
"N_LUCAT1",0.893882895364721,0.000176770430251169,4.31701308044357e-09,0.200881605507575,4.86045973098329e-05
"N_QPCT",0.915936225009407,0.03176327384598,3.01807321700118e-08,0.785024308979373,6.73140484729311e-06
"N_RAB30",0.650170410611372,0.00191956684331434,1.23160159295548e-07,0.160810771253333,0.000293163016529812
"N_RPL35",0.462945475497063,0.0169636552661935,2.37197943942298e-07,0.475815607662321,0.000869277974580842
"N_AC105046.1",0.654366828750962,0.0310062606721689,0.0167197767054419,0.960479269238127,0.132988817189872
"N_TMPO",0.321990788988866,0.0200752549144031,0.000118914422232456,0.140686983013967,0.02060458495988
"N_DNAJC25-GNG10",0.905493885167735,0.956629773882079,0.11984075775944,0.614326849991365,0.424827361460871
"N_SLC11A1",0.085311596220779,1.78615262118078e-06,5.32437482723952e-20,0.0448480922713407,1.26685327686595e-10
"N_PHACTR1",0.757349385597507,0.54624724911637,0.50870631156133,0.71896350873393,0.657872081169983
"N_GIMAP4",2.31111620840343e-06,0.329280922578794,0.0860180410111293,0.275332906748345,0.00133202789487299
"N_SAMSN1",0.189402437183515,0.0707243921611652,0.00516145098403336,0.736294337898053,0.0162923252861211
"N_GNG10",0.746163170239931,0.208975808235734,3.32539828829598e-06,0.798451841413909,0.000146589816692334
"N_IRF8",0.35927748559806,0.00257078643377067,8.94120269142835e-07,0.175595483475945,0.000251370481303072
"N_RPS20",0.816464045634756,0.0156688737616244,2.33658409256364e-08,0.144752960944827,0.00227035146356144
"N_ADGRG3",0.796906143249482,0.00148948601224869,1.40343747993076e-13,0.0913112307155559,2.44032876243754e-09
"N_CYP4F3",0.613334530215906,0.00025604735777272,2.22149067979244e-15,0.214518412359032,4.33769933707291e-08
"N_IFI27",3.03815238196764e-07,1.87086041675258e-05,4.60835416094193e-21,0.0120340717852182,0.00335694125413335
"N_ACTN1",0.511111683735755,0.000615008714448512,1.39310284085783e-12,0.174956173740519,8.99956053281985e-10
"N_PGM5",0.762467227616871,0.898724246223624,0.213633817486448,0.678651870370822,0.0997960631497499
"N_RPS28P7",0.109822799652296,0.758843785745014,0.00263239643331644,0.508815598332638,0.00221293749451067
"N_CAPN2",0.0104114688910135,0.000236400913603512,6.15935173755041e-14,0.0146358494879931,0.00194936740140124
"N_CEACAM6",0.12192763385387,0.357892299032773,0.520936553498043,0.873933270092409,0.0715192585838255
"N_AC008763.2",0.653429801719436,0.311975533550495,0.606108101047281,0.616371344431952,0.728895786637288
"N_HLA-A",6.74444821962507e-05,0.456734156034552,0.147203214826398,0.425977760815227,0.687279970748249
"N_SRGN",0.251933780996756,0.0900477316613726,1.96094184025255e-06,0.918323882249185,8.720492345918e-07
"N_EIF3E",0.742946423034849,0.0559303602853872,5.41130379293791e-07,0.409075717570914,0.00683978631431519
"N_AC116366.1",0.000511443264229794,0.366997133232254,0.136625230736576,0.824770658281757,0.00602362968349705
"N_MS4A3",0.684721319892721,0.0569093020005204,0.663111047327804,0.683269395594502,0.0232281188712645
"N_IGLV2-23",0.522551162067778,0.0407515393198348,1.13591472021381e-11,0.256478332834252,8.89248968403619e-06
"N_C15orf39",0.0491872887521697,0.245441075106351,0.0046058405618482,0.306327753748201,0.000867497034408179
"N_AC136475.5",4.69816543456648e-05,0.376275742999677,0.334364886699858,0.230700360879896,0.494417710310723
"N_PADI4",0.447196466742843,0.000397205139789802,5.9679588218096e-12,0.673220040935963,2.00170185459264e-06
"N_PHOSPHO1",0.0273610873003966,1.52460217387155e-05,8.30375309721137e-23,0.0318922894448421,3.58268406792561e-07
"N_FCGR3A",0.000775624267269192,0.0133073702800736,0.0021206366408757,0.963785098910368,1.66089567639846e-07
"N_RPL10",0.127682652767352,0.067783035895898,6.16286623912808e-05,0.845845667508806,0.0101672467379674
"N_TRIM14",1.2490226649892e-25,0.0041709154978399,7.10025043037555e-17,0.0013375202451266,0.0483465759885299
"N_HLA-DMB",0.0209390384685887,3.08196754185415e-06,6.09715179566318e-12,0.0557618072734938,9.96418161065029e-06
"N_ITGB7",0.213788762475351,0.000238840576575538,1.7964269795253e-12,0.0777979521492654,0.000248976913469639
"N_LBH",0.355049442566866,8.17420997355371e-05,1.79610630864488e-12,0.311633282239811,3.23904283705031e-06
"N_TPD52",0.382625284363802,0.00111813565216715,8.37578924985082e-08,0.148170205633798,4.59740727136709e-05
"N_RPL26",0.366076759202412,0.0423981778992957,8.64169275526554e-06,0.664607990260159,0.00778745130841079
"N_CYP27A1",0.465965200558592,0.194622267861425,5.51338643580238e-06,0.224231229068,0.000131215735539797
"N_MBNL3",0.387972258688109,0.0104518971458426,1.29158267271491e-05,0.377562889006778,0.000676955719242737
"N_GM2A",0.397728024181037,0.428146033586137,0.0406195481200474,0.566458049217223,0.00241835023418887
"N_GTF2H2B",0.0240453510752751,0.599413668310494,0.0535923617409976,0.0514863223647744,0.854190607326984
"N_ARG1",0.34581684548776,0.000914928733309732,4.45665358336171e-06,0.660487002507586,0.000436743730837866
"N_COBLL1",0.249143677854249,0.0111356453863295,2.0441164492297e-06,0.238383575260389,0.000501815362083609
"N_PLAUR",0.0397226172147966,0.00914150128033104,7.65954871025277e-06,0.355954955940264,7.5004899709249e-08
"N_ADGRE2",0.334564368388157,0.000281198477258496,3.67829424307675e-13,0.0110431666976822,2.9001701817616e-07
"N_IDO1",3.59117752117362e-16,0.013072079368672,0.00114376811502801,0.000108572253952853,0.908826683986538
"N_CMTR1",1.14997824411995e-50,6.83341216165888e-05,2.80149362643605e-18,0.000249372519329679,0.0267561289228108
"N_CLEC4D",0.0404619626983648,0.00738175642083072,0.00227349531308716,0.898989755342579,0.000565655295829011
"N_AC025283.2",0.424460062601718,0.182716887245374,0.265554576607112,0.629551642225168,0.137414177761616
"N_PIEZO1",0.975495926228044,0.130185079827757,0.000301310089371726,0.282615477728856,0.168683652421898
"N_ARL4C",0.926790309947892,0.0033083125424093,0.000380755448811839,0.536846953642843,0.313505153733776
"N_AATK",0.308047766302026,0.00131773251946912,1.29502865138993e-13,0.0685502571021242,4.0651888227512e-07
"N_VWF",0.000649453934766752,0.0119362092799705,0.000120873477065335,0.304263698867446,0.0320771433591873
"N_FCGR1B",1.82754953911985e-05,0.258378526291277,0.0287102930623334,0.813810545931855,0.000722095311867417
"N_FCRL3",0.202483599183339,0.00318421156887953,8.49128639676402e-07,0.216248055020028,9.34830458424316e-06
"N_BACH2",0.395295249042603,0.00131675541499806,9.36815905007777e-07,0.526257384733587,0.00030085457253395
"N_AC007278.1",0.108478820961473,0.0214370143766247,0.256317774114067,0.310427546816357,0.00366250788147598
"N_AL121594.1",0.0420439580228003,0.883452539620286,0.801835957426782,0.316972166947638,0.747663765722949
"N_CEBPB",0.934288860926502,0.00984564934378953,6.55465981480689e-10,0.00636547628553707,6.46586264200073e-12
"N_ARHGEF40",0.109831310833561,0.000128670593280869,1.36125829037141e-17,0.0128840780896469,4.1498331045876e-08
"N_SIGLEC14",0.00340296320943594,0.320465964388392,0.325521066625763,0.753187371633047,0.266183650925785
"N_HIST1H1D",0.93746343481332,0.00977418286642869,1.5806494536281e-10,0.595498083119387,0.00202136786047245
"N_SEL1L3",0.847311584783444,0.00762541255483188,3.55031371055455e-13,0.057057021572423,8.2083545330223e-06
"N_AC022826.2",0.572365385907526,0.00466009446840771,0.0991120706558778,0.243071622339299,0.06695601781905
"N_RASA4B",0.530731865686901,0.965456621937512,0.686514545257673,0.327132393338292,0.0626791992448101
"N_PRKACB",0.620401484525658,0.0059301355084031,4.16269456143898e-07,0.30001180765897,0.00648555197558573
"N_MIR22HG",0.881277846461978,0.137910266449154,0.000863156227229362,0.0807315083784701,5.01383275848349e-05
"N_CREB5",0.615302877202034,0.0033205496513682,1.44176749992406e-09,0.201833094907513,9.335776354272e-06
"N_RPL9P9",0.888158695838283,0.383757960318478,9.28157217921048e-06,0.68178555556196,0.00420840397781096
"N_METTL7A",0.866361642368873,0.000507047501863485,5.87860392297846e-08,0.07206024732421,0.00390685145402146
"N_NSFP1",0.0409795314321048,0.371613203857444,0.0204628593885079,0.0336558022729438,0.680458752893744
"N_PAPSS1",0.2782929756193,0.0818067967640463,0.339911326934918,0.326763937763131,0.582902532666119
"N_SNORA48",0.000199812991211398,0.00719474978296088,0.00171092445260559,1.07419641994378e-17,0.0525308138796868
"N_AL627309.5",0.987354939734537,3.64935125188427e-05,7.6662041485549e-09,0.0577247117545863,1.49405681931364e-05
"N_EVI2A",0.029810303747988,0.983639077153057,0.501765101149969,0.357121963276963,0.283924442674969
"N_NLRP6",0.755493136044834,0.0108645623045213,1.54432485591174e-05,0.0251104661430451,1.44616925617998e-07
"N_CSTA",0.231465367602908,0.173925459131467,0.000882426569579589,0.977599453201083,0.00165181550750709
"N_RASGRP3",0.0155324019186816,4.39057812652591e-06,1.31421420290232e-16,0.0223926314001036,3.16533034303867e-05
"N_TLR2",0.492875075628575,0.000537343497809914,5.25049661862977e-09,0.720591902932424,2.75630061272467e-08
"N_PLEKHG3",0.839675578594216,0.000346895252713181,4.45209960041287e-12,0.124879055864416,1.56948862383862e-07
"N_RPS19",0.369469208804086,0.01298091378504,2.94902208852609e-09,0.140862297369263,0.00266633821042761
"N_LIMD1",0.454475979600071,0.011682310687569,0.000171749675824467,0.0711385343187711,0.0480149726616721
"N_TTC9",0.0161922285933061,0.513578386846009,0.09707956858493,0.612120243945347,0.926096245506273
"N_HSPE1-MOB4",0.800109770714205,0.242745066384068,0.990001906850604,0.146645850914283,0.883854849981679
"N_SLPI",0.761289081351558,0.000356616342968063,8.16213855340285e-06,0.995802311724841,5.76811148238656e-05
"N_NAP1L1",0.26914035222298,0.0242914025951747,0.00741620287821363,0.152409896961086,0.212953919888496
"N_SOD2",0.869042329839592,0.00310424915190347,9.87203506428389e-15,0.337778129585722,1.08301787175009e-08
"N_FYB1",0.00933620764574368,0.030852722643272,4.36763641970304e-07,0.53455782133991,1.07986241329795e-07
"N_ARL17B",0.609523633576206,0.954259498095963,0.13450004675287,0.602460850845948,0.00208113152488379
"N_NFKBIA",0.0794745403042166,0.650870795062728,0.532759290394961,0.799065070587744,0.0247408406700688
"N_AFF2",0.0575783924530505,0.0726217836392753,6.82650502486502e-05,0.968267999916124,4.49074160899472e-06
"N_SCARF1",0.0121687697657682,0.125351877020965,4.72037812221292e-05,0.717184042924511,2.41766737306381e-05
"N_AES",0.137248326634847,5.61581234454807e-05,1.64320444455797e-11,0.17091118026956,0.00142398808909441
"N_RPL21P16",0.849149684730158,0.472385606046898,4.23647375461888e-06,0.096551807378489,0.0010866179941376
"N_RPS27",0.825744776708796,0.00557273701866714,1.65959078609134e-08,0.356563373733786,0.00204936539713423
"N_ITM2C",0.5789545475652,0.00189306582105045,5.66870429850796e-12,0.132573169827851,0.000156959209491143
"N_GLT1D1",0.905783300648063,3.41638923483874e-05,5.72906981922227e-15,0.0611243289578794,4.28647488315519e-10
"N_FCRL2",0.170447838183925,0.00197090042289456,6.34398769365072e-08,0.512049799784623,6.19778431443246e-07
"N_HCAR2",0.164095387788162,0.00209456132967373,3.53356271051524e-08,0.63290635772185,4.06634836979061e-07
"N_GLUL",0.535402850016144,0.00256265163759343,2.47873688524925e-10,0.163039033575867,3.66430074108427e-08
"N_MXD1",0.047659766223114,0.00991433842094114,2.14759591444185e-08,0.575960061485456,4.96738690275403e-09
"N_CD83",0.000348589548578452,0.0406377946685133,3.3698759505699e-06,0.23906686978705,0.347516463349729
"N_REC8",1.4519153804463e-10,0.329551500554719,0.00415560214645051,0.170024281005028,0.492637351876651
"N_CRISP3",0.122484995945893,0.155735983346468,0.526961904807502,0.592082244044729,0.0492305912188966
"N_DUSP1",0.438500456620958,0.0406486116115874,3.83069932467763e-06,0.122296734728958,3.03350525766491e-06
"N_LMAN1",0.906580130604044,0.00133407415714578,3.17362508868998e-09,0.189793976914496,0.000413324936140592
"N_PPP1R16B",0.58754285660557,0.000465017001297734,5.83939917934757e-08,0.314356429702487,0.000503557392519306
"N_BIRC3",0.0311820972467983,3.54645927827555e-05,5.20496829902715e-16,0.0180650247891729,5.16020679303085e-06
"N_HIST1H2AD",0.0786457152653392,0.83877531273096,0.00341238871092873,0.31618435445175,0.00199703235397711
"N_ANPEP",0.455855923299017,0.000283956256613145,5.14582114227156e-16,0.0769415597339261,6.36629422289847e-09
"N_PXN",0.477504736862364,0.000205704800525867,3.66899672921533e-12,0.0967634163325261,6.17898399842436e-07
"N_TBC1D9",0.500468208474961,0.000520459648462766,1.33532425428643e-07,0.0813731177614236,0.000215256281315438
"N_AC011472.2",0.100085958600157,0.674594466104517,0.0634095667934088,0.246000224463057,0.00919645787832843
"N_NINJ1",0.0154831121883101,0.16578959253432,3.86467685918839e-06,0.546802796253359,1.04781805170124e-08
"N_RPL36A",0.514899709342573,0.0203825515297814,1.24645461442339e-06,0.324961051812752,0.0173179719549796
"N_TRAF5",0.512531914909176,0.000384947555250932,2.68960789388807e-08,0.196660374819849,6.17118018652009e-05
"N_SP140",6.54965219400214e-35,0.00075442616180826,1.25862415881962e-20,0.00101962893193841,0.00519481982787775
"N_IGKV2D-28",0.588997841215076,0.0171295498963168,1.84239666463429e-12,0.23852738611746,1.22973894893842e-06
"N_AC123912.4",0.912197687674065,0.80553732897132,0.104723015785744,0.630544994308701,0.172257574006885
"N_POU2AF1",0.302771742696323,0.00747579420972284,1.16980049281691e-08,0.399940123818726,2.62406050672028e-05
"N_ADM",0.217739865110576,0.00532657672959946,8.7134012038015e-07,0.0399750866690991,1.17216343532382e-05
"N_MICAL2",0.00893968910447836,2.07667329749102e-06,6.6389716663106e-22,0.0205381695171261,2.2706058395293e-05
"N_AP000295.1",0.971385183822088,0.888861242937497,0.33807030289255,0.6482408879006,0.334466251216554
"N_SULT1B1",0.0237071835880145,2.01963072650014e-05,1.36467093010829e-19,0.0360305062037667,2.84896818405894e-05
"N_KLRK1",0.390776184715989,0.114663779711173,2.03151060459993e-06,0.635837508546419,0.0169893089592734
"N_TFEC",4.56254763940475e-18,1.36839913926586e-06,4.73646359803075e-31,0.000134593557785827,7.77946278527355e-05
"N_HSPA6",0.00546301001940461,0.0169096922795734,2.35447937791403e-05,0.383068436367705,1.05665048706796e-06
"N_NPM1",0.401351547307633,0.034773103447912,2.83291239492131e-07,0.444723478783397,0.00275717598591702
"N_EVL",2.12705767941831e-06,0.000152948634795125,9.61218892627684e-20,0.0231399592689233,5.84241333478122e-05
"N_LDHB",0.675140430108274,0.0199789738803607,1.93307589542666e-07,0.628014923384806,0.0144139788304137
"N_RPL3",0.419671923704093,0.0411304024121995,2.36480930369517e-07,0.683854291113312,0.00222664572158095
"N_LINC02397",0.0603582687617638,0.00484864908637192,0.000158656689510749,0.108285780911494,0.00322085378795544
"N_SNORA38",0.0727370534835766,0.146757309334086,0.0232978721883788,1.27011961705143e-07,0.290722979093918
"N_AC140134.1",0.246008872764831,0.0188392202051359,0.412211231790322,0.796233819485624,0.470530392248607
"N_SGK1",0.006862542770176,4.85269082175578e-05,1.04970356199882e-15,0.707632548926413,0.000192383556910994
"N_NFAM1",0.824081495128362,0.00031170547386545,7.51284561842574e-15,0.112088973928323,6.69270874077452e-09
"N_IFI16",5.24580602742428e-23,0.1454450361346,8.22588120524205e-06,0.0111720874585581,0.457305108045276
"N_DUSP6",0.0583376447419852,0.0189501223885807,0.000124870888192922,0.392162222931309,0.00164233774015857
"N_AFF3",0.234176810192179,0.00114841083229193,7.43585219985698e-06,0.27666818963064,0.00105452706668007
"N_MBD6",0.449022009197967,0.046112526523103,0.000440654387690693,0.084399930257736,0.0196856621902305
"N_CSF1",3.2037346928078e-07,0.052506149469294,0.156470123740102,0.423191030917072,0.0993534860916887
"N_AL049634.2",0.948464421255949,0.087039831008117,0.0803103901013692,0.395844351149647,0.484145215890904
"N_AP000347.2",0.777148439682448,0.610009262287334,0.756024827283353,0.998385515654394,0.737763397481737
"N_IGKV1-33",0.464169369657892,0.000927874174020139,1.07921767500512e-10,0.448935281463778,2.2601493075137e-06
"N_CASP5",0.000227614429442552,0.110343577450269,0.140046226808389,0.798558243087389,0.0175083506543313
"N_IGHV3-23",0.154242204983146,0.000213607511639347,5.75193362324299e-12,0.000258679631194966,0.000474987330237149
"N_TNFRSF1A",0.766984869365256,0.000427870817557609,1.90028518784844e-13,0.232037284068717,1.33316017534413e-09
"N_APOBEC3A",1.65023315222146e-05,0.0439980992184356,0.00272627353813528,0.950846624007492,1.55175074735515e-06
"N_SNHG14",0.191981068568886,0.0169126515701222,0.00417506144409376,0.248866526744759,0.222567863303367
"N_SNORA68",0.00135914783785344,0.0190331327493186,0.118727629254443,7.60791230335837e-10,0.0215726983916516
"N_SAMHD1",9.63371595546896e-35,0.00275140711537277,7.7606940892158e-07,0.000779851698034964,0.778568666604984
"N_AC084871.2",0.375022770913641,0.01811347207046,0.016242889686065,0.033206968973201,0.306892022373889
"N_BCL2",0.174081468761885,0.0215341725647101,7.85540735999583e-07,0.353326272059399,4.64882846481521e-05
"N_LILRA5",0.0234908158118032,0.0381689786530623,0.000181072612922127,0.553196324796873,3.2338711154144e-06
"N_TRIM5",1.89470940628561e-52,0.0134729342325842,7.79267923429588e-12,0.00185544176863501,0.18398512778537
"N_SIGLEC5",0.008063852436715,0.0770996386095274,0.000802412241870686,0.815837621391403,0.000606290135462007
"N_GNLY",0.907346793495054,0.188291104183522,0.659291718729578,0.805495524314856,0.0537078109644576
"N_HCAR3",0.310333496931567,0.00324107478936925,1.73594028797615e-08,0.628157732223198,3.11285447226513e-07
"N_CHKB-CPT1B",1.95123395996318e-06,0.21127727416175,0.0408330605958542,0.289979785404889,0.081559567602446
"N_ZNF625-ZNF20",0.912298584381783,0.0338417534542107,0.319771165696503,0.399413012932906,0.319362291902736
"N_TMSB10",1.96759664467466e-19,0.000181567593179062,5.20049418515984e-23,0.00019343533013827,0.00978026923192232
"N_NAAA",0.0844449647130789,0.320500212602413,0.294867828341558,0.0239511947758902,0.0707789194635238
"N_RNU6ATAC",0.0126477804060477,0.0617486853516423,0.00174350422070904,5.44308188806187e-11,0.137979078966229
"N_WDR11",0.10527845869937,0.180854162318045,0.0232997231084765,0.146319112124276,0.0556209177408269
"N_AC011462.1",0.242900345863296,0.138299066795102,0.108606805638295,0.598400246842777,0.296764339372439
"N_NR4A2",0.838732281537844,0.340232947043191,0.146166744323837,0.168228967425628,0.1655041014034
"N_RNF24",0.158907620924762,0.00365063533470343,1.62326248788777e-08,0.420599753388095,2.56928995512888e-07
"N_LGALS3BP",2.31751288430142e-20,0.000260677022764034,1.34945965510283e-20,0.055614538821602,0.0195490993897845
"N_S100A11",0.200808009885636,0.0232288684658585,1.37140722391864e-06,0.475462892974831,1.76193483493667e-05
"N_SAMD9",3.95874802876468e-26,0.0404726895429105,9.11994833091634e-07,0.00477172135444771,0.447332328848394
"N_SECTM1",0.000524334460584726,0.0274752646032256,3.65365054008025e-05,0.321271337994206,7.13245764921872e-07
"N_CXCL1",0.306771162644417,0.0013996673889911,1.37929835941727e-10,0.58885327606426,5.83024091143735e-05
"N_FCAR",0.463818285357663,0.00133430502520089,4.96010156615092e-07,0.580381866150557,4.9299953950708e-06
"N_MYEF2",0.000124329470548804,0.892327032378389,0.153610269986119,0.594449808091855,0.377679111516864
"N_RPS5",0.447237433815629,0.0252791047628458,1.57807354967591e-07,0.471869679450098,0.000322332620952008
"N_C7orf55-LUC7L2",0.972576713312437,0.328001735096539,0.0381093460987461,0.0371786190685157,0.529826633308282
"N_ATG2A",0.385685464276984,0.510833657585489,0.000789395215658589,0.259860374318738,5.46952651007799e-05
"N_LY96",0.000998445274794585,0.579445642820982,0.387981029980627,0.328813551208532,0.021183510023722
"N_TGFBI",0.300690529526158,0.367599011103341,0.990422392257907,0.211203543889652,0.17378405140519
"N_RPL12",0.96660331030241,0.00192625632853385,2.60561086201347e-08,0.373141255234784,0.00227067976215931
"N_CD7",0.0658274851591431,0.705928349206663,0.971885332102586,0.929276114816977,0.105987235190565
"N_CYBRD1",0.0300746367023088,0.0431641147918755,2.01769462218666e-08,0.0935238688800256,2.54162167600479e-07
"N_KCNE3",0.323781274195492,0.0104833441602917,8.46585384186916e-05,0.845281290599353,0.000405252410725938
"N_LINC01506",0.0055547304173356,0.600563369312073,0.0346338096881183,0.254108942794689,0.00155020296526893
"N_FAM129A",0.179827360178953,4.55658121841797e-05,3.1448181812271e-19,0.0312613383378386,1.44404837810606e-08
"N_GNAQ",0.195539431629989,0.000269859438491402,1.76012850535011e-18,0.0512135508409113,1.66363646879442e-08
"N_CCDC144A",0.803799376809174,0.425780670134911,0.978130111728324,0.699019861134881,0.0257551570757959
"N_AL136295.1",0.0133595973203284,0.961730324496303,0.0669630043833647,0.146477370262853,0.928163867686953
"N_HELZ2",1.37923872879995e-22,0.0968173434439871,0.000113334927466267,0.0351153593803156,0.530001816405489
"N_U62317.2",0.000202817237153232,0.90440047633587,0.875930129013351,0.325125553633444,0.457812256027767
"N_RNU2-6P",0.00331733736214274,0.983911114356887,0.00537566132820767,2.17833834915488e-08,0.121616486461845
"N_IGLV2-11",0.999959196651018,0.0197450519991286,5.41125354977017e-10,0.214472193320559,0.000329443129757554
"N_SCRN1",0.97254027586822,0.023375128790386,8.52624874189054e-05,0.0463742816362418,0.0381488919599163
"N_LILRA6",0.346922679052304,0.000148618423038463,1.38564058086811e-11,0.186775736080877,2.95329517918346e-09
"N_ABCA13",0.00307953584276038,0.31598043187822,0.26541771748153,0.196785033891583,0.000203972335580366
"N_CCNJL",0.188605954913905,1.25012609392504e-05,1.25319216774501e-14,0.0229886087916634,1.46309009301678e-08
"N_S1PR1",0.0969705492556389,0.0228644212711515,1.27145882216934e-05,0.320960882413716,0.000145914702855488
"N_ARL5B",1.09794048818398e-08,0.00112521998432552,1.77078867823058e-05,0.0163568260883061,0.729217441033645
"N_GRIN2B",0.098094415910278,0.205426996671675,0.645373032839031,0.613060195478605,0.072014852309948
"N_HIST1H2BD",0.196591517866922,0.632304656849585,0.000461339603289701,0.166159942510777,0.000347881724204694
"N_FCN1",0.783690861160325,0.223176331363757,0.000269887652940928,0.625448934665318,0.00752799681641859
"N_GBP2",4.51071908071463e-09,0.115966417111454,0.0950741193852078,0.759870895514658,0.000239349470036183
"N_GABARAPL1",0.800710539241436,0.0111611253926301,1.29024525648665e-10,0.10049308577122,4.9495290535154e-09
"N_HNRNPA1",0.198796240053994,0.0426455510638086,0.000188513503948392,0.483099337834324,0.0320898044966906
"N_RNU1-2",0.00742676646663744,0.011691714680048,0.0227653819972408,2.1073704255284e-16,0.779755441977541
"N_RNU1-27P",0.00742676646663744,0.011691714680048,0.0227653819972408,2.1073704255284e-16,0.779755441977541
"N_RNU1-4",0.00742676646663744,0.011691714680048,0.0227653819972408,2.1073704255284e-16,0.779755441977541
"N_IARS",0.715780034463718,0.00245166093628027,1.35072023780237e-09,0.0483168270672552,0.000178987396662687
"N_FOSL2",0.824617829977487,0.00147807985962052,3.60240524341968e-11,0.0467031722336244,3.26929061676453e-08
"N_EEF1A1",0.604172922175665,0.0323787541153994,7.92288754165406e-07,0.416776636649296,0.00556741339768841
"N_SPN",0.584600744626876,0.786405423543598,0.48085487952235,0.865446896041378,0.158194111244728
"N_FAM129C",0.453661074063856,0.00946285922559662,3.36303189328625e-09,0.563180446425573,8.62548851426735e-06
"N_DNAJB9",0.745979175370176,0.276929560229491,0.799248317357811,0.322007124594309,0.534016548451525
"N_CXXC5",0.559718533879221,0.00222443826715521,1.48776420975667e-12,0.361052520490831,1.69314703081061e-06
"N_DENND5B",0.659003965759805,0.00758551730367364,4.83616048270044e-09,0.232222897680722,0.000192192532900031
"N_NME2",0.986689501265327,0.00164329901654486,1.40297139006532e-07,0.306695964665419,0.00283711619609351
"N_DST",0.0820148412692199,0.335119996047818,0.995294850913069,0.518536958304597,0.173774813152897
"N_ICAM1",0.0278454262570646,0.242736479139097,0.00199674832267182,0.578664529657183,6.5110148486721e-06
"N_ANKRD22",2.06025570978297e-08,0.347551389172819,0.72373500060617,0.0127644194978304,0.276463237822751
"N_AC090527.2",0.62477183554275,0.959318978978032,0.280161912970895,0.000912834006455174,0.108012574664317
"N_CD2AP",1.91147642979913e-19,6.14527580645932e-07,2.47154909460225e-31,0.000930360749932917,0.000214934124773139
"N_MIDN",0.642725829844346,0.0715003681244463,0.00029772775500615,0.169540621901672,0.000124335582527602
"N_TMED7-TICAM2",0.861616438716243,0.284498632046144,0.337407308175666,0.030880127950044,0.00430796629238509
"N_CORO7-PAM16",0.164961638267028,0.40008755157098,0.217852382516475,0.246596546793027,0.015373453865366
"N_CD180",0.869398724009189,0.00284558890796066,1.15859942040758e-09,0.177557937076847,6.13250883837624e-06
"N_AIF1",0.168856479888767,0.000347776935708468,4.77263637123455e-14,0.221106932730917,6.93042308525902e-09
"N_GPR183",0.298514901181814,0.00110063214327189,5.05459853241155e-08,0.168999297982494,6.49508040505425e-06
"N_PTPRCAP",0.952053566160027,0.00137265164155257,3.76311330088833e-10,0.135398110507232,8.98972038012616e-05
"N_SPIB",0.406082912540162,0.0029514776784704,2.27443149605595e-09,0.942356457156286,7.77491639194979e-07
"N_CIITA",0.194549155657145,0.00754025858249457,2.25554821769433e-07,0.160307708919401,8.36413708589009e-05
"N_IFITM2",0.00152497110292358,0.394692848261192,0.00332637250190838,0.808344622542591,0.000208475056664107
"N_DDIT4",0.626850236021752,0.60080261295901,0.894634401722196,0.113649257165584,0.125543969539897
"N_PARP15",0.422759531259292,0.0255657924438324,4.42931155771419e-08,0.808394867852929,0.000180045418043975
"N_PLB1",0.00046473637424595,1.45652208021993e-06,6.23804794638471e-14,0.00543275916997422,1.65197099321072e-05
