"","MM.purple","MM.darkgrey","MM.darkturquoise","MM.salmon","MM.orange"
"M_HIST3H2BB",0.273010317835025,0.0829444545334629,0.482431538107237,-0.331154526310538,-0.116583484074722
"M_LINC01355",-0.107994844752078,0.0578375582343054,0.123032776295525,-0.0187634962539292,-0.514773923905027
"M_FAM3B",0.12772452126686,-0.114042660600425,-0.0205395056074126,0.0185165255466222,-0.0164550927273543
"M_LIN7A",-0.199814916527802,-0.198922081237948,-0.700462876261716,0.226955277329664,0.621345623836
"M_MAP2K2",0.0172561017752708,-0.422560906330713,-0.00714117506052337,-0.440182341736959,0.048357510016583
"M_SORBS3",0.088111570789625,-0.267753977402353,0.10530243708936,-0.31213781453072,-0.0961035347368287
"M_SGSM3",0.0044372732396266,-0.387493179155153,0.0980894005272385,-0.519765768605558,-0.0786218028828525
"M_FZR1",0.0425503670762019,-0.345834602679227,0.136166136548867,-0.46823085675844,-0.0690914336498475
"M_CDKN2D",0.0950596736217342,-0.0912063976809198,-0.0582771033991528,-0.193086831586606,0.379571131977822
"M_RNU2-63P",0.186450838296114,0.0344685810006885,0.158790191242871,-0.00779074228343558,0.013726151045145
"M_STXBP2",0.0794120823997018,-0.505559393455854,-0.206168399518544,-0.343325317137996,0.270689816728913
"M_TMEM160",-0.0340229480076601,-0.394112801467415,-0.0525460213093472,-0.261499333622079,0.176382345273359
"M_ARID5B",0.417730678417855,0.300900390691805,0.75808095509726,-0.188887470487004,-0.51111432704296
"M_KLF6",0.267287488759152,-0.0186986658775912,0.118962708731358,-0.125987768804183,0.0637364876267121
"M_ACAP1",0.0169971195675441,-0.217280794125319,0.362591277336663,-0.417216738087961,-0.376651603979731
"M_MNT",0.0439025096290468,-0.315431719796813,-0.154869058460857,-0.260213131216945,0.186640769124095
"M_AP5B1",0.222834723020898,-0.361214207866481,-0.1406269843098,-0.371896954689403,0.332576476391376
"M_TNFSF13B",0.44652055084292,0.0869581005843518,-0.194563499335131,-0.00435300089756126,0.483113490032943
"M_MED15",0.127336516414148,-0.239556254566667,0.193078749794378,-0.426881915245855,-0.133432813546986
"M_RGL1",0.622780139083665,0.172315627615789,0.349340175553511,-0.180588501184132,-0.00965591194528801
"M_ICAM1",0.246973897743093,-0.255649129958784,-0.274546671998635,-0.190236894259661,0.518089019778942
"M_HDAC5",0.0924960988042322,-0.447593476787491,-0.0392110005467561,-0.408878095189462,0.133814709146556
"M_PHC2",-0.139064362481965,-0.523811881680208,-0.350519473511952,-0.199966933412115,0.376594504225344
"M_LINC00528",0.178070431283246,-0.110290366888489,0.063890166823016,-0.113276677126313,0.144329007959832
"M_DDX58",0.806738708045258,0.431132825126667,0.74246217404429,-0.170443365461624,-0.282751561654631
"M_CCND2",-0.0486619905140006,0.307052043439789,0.500086431226016,-0.0245432856373484,-0.430402032776917
"M_AC112229.3",-0.369127527414804,-0.0867437916296263,-0.345459592473063,0.214379023234171,0.155192125826617
"M_TNFSF10",0.622151849634226,0.163922680953012,0.216138976322562,-0.0457020220724671,0.0742022223788817
"M_AC004847.1",0.113117193957654,-0.0660368724493418,0.176720777841109,-0.089509149681764,-0.182983041809232
"M_ATP13A2",-0.00958890384794606,-0.39047149924481,0.0361293288126627,-0.446295149928994,-0.0533029170758005
"M_MCRIP1",0.0914788971771045,-0.38724625534744,0.103027188155807,-0.468577354011642,0.0233496591104693
"M_SLC9A7P1",-0.137240584319613,-0.436310400913952,-0.689546173901705,0.160696896342621,0.635259946531634
"M_AL627309.5",0.158108268533569,-0.342518991450164,-0.271902834766199,0.0658912762805266,0.152058491883056
"M_GIT1",0.0511170557561765,-0.354911516585417,0.0829476528862916,-0.483945676552061,-0.0181079708391146
"M_KCNH3",-0.0743723031187926,-0.432567570788774,-0.226704069572651,-0.442966140269238,0.158994299472498
"M_TBC1D12",-0.138860104706738,-0.214489862154394,-0.597150425785386,0.155954176043683,0.56478163416055
"M_VAMP5",0.409830547168636,-0.120668772742394,0.182217607633643,-0.499512209718629,0.0977189832661395
"M_FTL",0.196181064526103,-0.399566487672938,-0.262223823908007,-0.302251048007591,0.470679832048488
"M_RUFY4",0.695496008328835,-0.0108120748586295,0.356412393485888,-0.400049479251986,0.0805868021192376
"M_TRIM56",0.245129724341498,-0.313600075392663,0.238307560750443,-0.454078216150105,-0.216283742664079
"M_ZSWIM8-AS1",0.131170737674918,-0.177391460692423,0.0372103012594296,-0.123255833005365,0.188536304431343
"M_ADGRD1",-0.200078325472247,-0.496017842900238,-0.583317757259225,-0.0544473208986314,0.366410411538981
"M_SREBF1",0.0751607724690511,-0.348675637971892,0.100844570309151,-0.481484854361289,-0.0801945955643068
"M_AL365361.1",0.0254609496460137,0.449742919433137,0.592133101206415,-0.18591533349181,-0.589138812467645
"M_TRGC2",0.0804802122686391,0.30701681224044,0.667426303811772,-0.0512335014823682,-0.585090869387424
"M_SAMD9",0.784595223207671,0.496276915527606,0.737824040179104,-0.158303574149672,-0.29910278421375
"M_AL928654.3",0.0397620300209403,-0.152596319030685,-0.0631208477669281,-0.184762146060217,-0.028793065949478
"M_PRRC2A",0.0477439335567054,-0.402639712512909,0.0123959196791387,-0.377094478083966,-0.0132632556869114
"M_MCRIP2",-0.046008014040112,-0.417705846550662,-0.11961313885539,-0.366946725232455,0.199288798340267
"M_LMAN2",0.137667343324998,-0.435217285726165,0.038474750783812,-0.49807005546673,0.0668303068160348
"M_IGLC3",-0.150345563950744,-0.103786498536206,0.00123145755251977,-0.0850011124614326,-0.125305520155466
"M_MIB2",-0.117967987584814,-0.484846934935899,-0.0577378359709676,-0.39199301704072,-0.0014682673223186
"M_SLC52A2",0.0530723656907096,-0.422381975955467,0.0626771649932399,-0.45817984800965,0.0191080589765012
"M_DGAT2",-0.1667789164694,-0.563726334258942,-0.615911204456971,0.0588446402402548,0.555554396478352
"M_SULT1A4",0.09729504015945,-0.49891493494424,-0.158778981355691,-0.361463517815226,0.228278276335066
"M_NUBP2",-0.0739331293134501,-0.477463904580157,0.0178078736229461,-0.357268574562746,-0.0606414890599228
"M_NPIPA7",-0.251900547728545,0.156327539512738,-0.22437185899861,-0.0367468628176132,-0.129722458557783
"M_SLC27A3",0.19413873922762,-0.491099950489623,-0.201242925767942,-0.355891000693111,0.259706107098939
"M_MGRN1",0.049144068382218,-0.44401054834771,-0.0523312752844836,-0.348945749890826,-0.0308285825674158
"M_NUCB1",0.201637204323499,-0.400390062525018,0.0852048189879488,-0.494875824249624,0.0779947201409411
"M_RAB1B",0.0818684254088016,-0.424489435772745,-0.0407383894009293,-0.452495719945617,0.107911144464488
"M_ENO2",0.0178219787200473,0.272416280522613,0.640417000836267,-0.0467728807814055,-0.565137524738321
"M_NR1H2",0.102931557677545,-0.410909412608031,-0.000722559541472895,-0.447571277641421,0.135939217042955
"M_LIPN",-0.0101174926068819,-0.110730778437331,-0.505622630001278,0.180022810935023,0.533027556551346
"M_ASPSCR1",0.00274150514426743,-0.438457763780217,-0.00044754326420107,-0.457398953744168,-0.0638572982288234
"M_APLP2",0.0426914162952604,-0.355771669964599,-0.598292511096464,0.100953066186701,0.628126351273769
"M_BHLHE40",0.104362946193856,-0.0228747846899404,0.0966216853249661,-0.124019657428668,0.175511576575439
"M_LINC00937",0.0541942173490111,-0.388186500939345,-0.499674248103847,0.0379852407831393,0.456562918707636
"M_PLAGL2",0.355154835901427,-0.102415279877207,0.0814989464740244,-0.266513321955403,0.106030722366643
"M_CTBP2",0.0460208638947863,-0.312851319093981,-0.633934033764219,0.0755005955238623,0.619463449478642
"M_CITED4",-0.0794246863021181,-0.311549790347583,-0.108588252070758,-0.188231762718393,0.314913630966593
"M_RCN3",-0.101995348879494,-0.566744401661091,-0.323849750335373,-0.276009233688825,0.202930356213681
"M_GRK3",0.124244001374932,-0.242816835374164,-0.573658873679412,0.0884795933837298,0.586751318461444
"M_CLUHP3",-0.0529681732023506,0.249533334906473,0.546684449523659,-0.017058666748771,-0.548374847666228
"M_PLEKHG3",-0.103917008255372,-0.444841929246639,-0.0717794813150371,-0.320106962914654,-0.13201150543048
"M_DUS3L",0.0316571941036279,-0.363622563777832,0.0162903278987068,-0.466688915475302,0.0836995032193007
"M_SEMA4B",-0.0762931671570195,-0.554151420562359,-0.294446597203937,-0.314815939417886,0.174780231632676
"M_ADK",-0.0621029958612409,0.207979072401203,-0.0369993682863569,0.234682181325647,-0.0998224652703519
"M_AC011472.2",-0.126223958720772,-0.132831877257802,-0.304350485050352,0.120452773028967,0.264229704258808
"M_TNRC18P1",-0.0619887521353094,-0.444081259798828,-0.33745393638671,-0.173810481392211,0.121731432651296
"M_ZNF316",-0.0676334562692128,-0.501135964513635,-0.0923445088596453,-0.2546399923468,0.0483293430005764
"M_PLBD2",0.238347928681218,-0.441162723650659,0.0710398230777152,-0.334992473270445,0.0321188526447476
"M_FBXO6",0.634767886836435,-0.159343714637845,0.267431496136612,-0.471137762512174,0.120053443470926
"M_TPD52",0.16699883853188,0.380318748629941,0.623553351614161,-0.263415192703452,-0.543201287460875
"M_ZDHHC12",0.117411397819601,-0.393601258267189,0.0599243288577345,-0.469163349258354,0.0845655622686054
"M_AC020659.1",0.00425501201567071,0.258625315409179,0.613016306834889,-0.105550226896119,-0.563896728681402
"M_GNB4",0.284315716788896,-0.0163324545796768,-0.409655892475827,0.0823101470060952,0.515929613582562
"M_RBM42",0.104600139174393,-0.4144125236896,0.00293512250141778,-0.477637810607409,0.0762813919860389
"M_ANKH",-0.00247040080289128,0.27413049771629,0.395023862629511,-0.111649350033798,-0.459631354051154
"M_RPL13",-0.0630851317374245,-0.340987646641432,0.128929229913339,-0.394680636148459,-0.0712941452911824
"M_IDUA",-0.0695091372816809,-0.420075199356516,-0.0560852553470429,-0.350041885300716,-0.000747348068781065
"M_SUSD3",0.00360594335286813,0.0653448451432025,0.328133355391285,-0.165509082595414,-0.135101230086415
"M_EPHX2",0.013023482844333,0.317552376609541,0.654654055260241,-0.0426423329250422,-0.554627618897282
"M_DDX49",0.0983235772098312,-0.403047130958673,-0.00574896481622005,-0.468143950039146,0.104316394913444
"M_CX3CR1",0.297401091559033,-0.156842007126491,-0.149652236916917,0.00910051154887604,0.272495490543875
"M_NFKBIE",0.26674626538002,-0.229390501122852,-0.161958146748995,-0.194637523743722,0.455068678293691
"M_GBGT1",-0.00336295217855723,-0.566067555744848,-0.442923734740483,-0.238923464576668,0.350850111511408
"M_LAX1",0.0342494397466907,0.23602408950744,0.64574045645148,-0.202784280968371,-0.538642652736251
"M_CTLA4",-0.0373328717514547,0.33930900548535,0.622461338684474,-0.126381234614942,-0.5141809231282
"M_BCKDK",0.0526532284402414,-0.562259077065993,-0.305779217646729,-0.338166244098893,0.323673260478509
"M_PRR13P5",0.0711516859619266,0.00720044892648606,-0.145009247470765,-0.204592632688946,0.192236533869216
"M_PTPN6",0.142102904947636,-0.445350120123734,-0.0807752310919163,-0.469201764360954,0.207069394349725
"M_AC026464.4",-0.218460571601354,-0.090948203841218,-0.19169056553142,-0.0655407964604631,0.026143811760112
"M_CDC42EP4",0.25538619434473,-0.218990293379376,-0.238163459107355,-0.100433209725801,0.520396977177113
"M_TMIGD3",-0.203682149471679,-0.384260772805884,-0.447478597010883,0.13790763428071,0.257269118977788
"M_CLEC6A",0.245721739780759,0.0860432279851076,-0.197856149356664,-0.0781506610741668,0.296484924847565
"M_IER5",0.255982346875827,-0.0706087774677704,-0.144920715873677,-0.0204069507767555,0.500654300095973
"M_GAB2",0.0682982950538755,-0.391702055287296,-0.530647932309486,-0.0925858293608907,0.582116739365525
"M_SLC22A16",-0.057730548725053,-0.284621697252115,-0.391333103374356,0.247774844308455,0.297722996168524
"M_TUBB6",-0.0788858050541683,-0.270851865183734,-0.486029739583078,-0.0354949923545105,0.483083362780398
"M_TNFRSF14",0.153166733610191,-0.388798153872998,0.06137233919303,-0.476568266228034,0.021590233584564
"M_PRDM1",0.184112205488447,0.366384329427288,0.627748831181976,-0.0141581939982537,-0.406306420038456
"M_AC093525.2",0.217767719910791,-0.182545175416732,0.139865612659467,0.122397762991074,0.150127709705484
"M_ITGB1P1",-0.198122229126101,-0.142693257179178,-0.043398833568995,0.34647220522845,-0.0187044624020146
"M_CXCL11",0.863955014994596,0.283654757722854,0.556960169763901,-0.21223636419073,-0.000691806273771656
"M_TESC",-0.102924898024517,-0.541786296117671,-0.386548257495063,-0.222996271221718,0.415783561907759
"M_MCOLN1",0.127245959999113,-0.446949933798579,-0.17649649720733,-0.338206663982745,0.302168898202264
"M_GPRASP1",0.000662203446496062,0.245320143404938,0.625832964671261,-0.139291142000962,-0.630684501664973
"M_KMO",0.441860241224291,0.0387393223440665,-0.191554934570224,0.100786371964501,0.349077644152376
"M_MCOLN2",0.265195901662558,0.267651943304149,0.661971579122437,-0.227804591309792,-0.550468444012922
"M_EFCAB13",-0.0730655138372679,0.266958918353934,-0.0222692685808237,0.0843854595072803,0.0116531848906137
"M_PDLIM2",0.0191233495491071,-0.47603451360712,-0.0131436199360991,-0.414782567029638,0.0530156336275955
"M_SYTL2",0.0113628618423462,0.382215756281157,0.624311610720382,-0.0664010408721595,-0.527856203350697
"M_IGFBP2",0.0450601810697886,-0.170662611689161,-0.140639740771597,0.086520870497875,0.231280695607924
"M_ITGB7",0.29436653869913,0.0341969072547058,0.570846325337079,-0.37479214482292,-0.390091855777046
"M_TM6SF1",-0.115019743402933,-0.14624644533058,-0.638932237903649,0.144268723513938,0.537763466987144
"M_CENPB",0.0472180943719295,-0.43393849745538,-0.0224367330767458,-0.423671009331332,0.121565327294518
"M_SNED1",0.070147276361775,0.0401409388355411,0.219109489498961,-0.215388697641777,-0.0542093851813919
"M_MIRLET7BHG",0.0117430173802248,-0.38228843305625,0.0346555612387716,-0.3220724727262,-0.239301002601543
"M_SLC25A6",-0.089486018656587,-0.483072317974924,-0.237677308761002,-0.38018648355242,0.202921995124021
"M_SH3GL1",0.106813486811404,-0.343509686707211,0.0775208071923462,-0.530268612654645,-0.00609576788628838
"M_PIGQ",-0.0163343488900118,-0.446107499454381,-0.0181260772778235,-0.422371927799889,-0.0179849807915996
"M_COMMD3-BMI1",-0.150753652379422,-0.354326383148417,-0.294266972177727,0.339878646882991,0.143736163888041
"M_AC005943.1",0.0564335957452811,-0.263519116459583,-0.0614916794865657,-0.447183790898476,0.143627187706828
"M_CCNL1",0.238456212865141,0.304433642402257,0.09615692582526,-0.0530247885982099,0.222542021164605
"M_HAL",-0.101686577307632,-0.291307567866902,-0.658818975528047,0.113795725566154,0.568473713193422
"M_RNASE4",-0.0179195423423002,-0.00211516770619617,-0.34570302654222,-0.158001328959228,0.450760896264828
"M_TRMT2A",0.0206884890884722,-0.425238319882999,0.0150070316069469,-0.492918974444617,-0.000485332397662226
"M_EVI5",0.0195040913994252,-0.144554359589342,-0.618256354912084,0.155777704188112,0.588498855800226
"M_PAXX",0.0564031283930019,-0.286530521214378,0.173098189385511,-0.504828704187153,-0.0860974023604138
"M_RF00322",-0.0517022537762231,0.0485003929229195,-0.0489064962430828,0.734534494805486,0.0234387053845466
"M_HEG1",0.757677597646825,0.359491967889904,0.659588262181701,-0.29329810856441,-0.27474569826455
"M_INF2",0.017378093355107,-0.203270397276668,0.182092887936424,-0.40757221706663,-0.222378866584291
"M_RPLP1",-0.200609537392674,-0.417610046991288,-0.103918890112329,-0.375568485185625,0.0921044522291019
"M_SNAI3",-0.158159825429388,-0.281477734116625,-0.0585145368514731,-0.412245333173903,-0.0974726034622398
"M_AC245128.3",0.0463392014213039,0.00768238601712727,-0.479833189244019,0.0446271146341924,0.615346067926603
"M_SNORA73B",-0.130693794029284,-0.31709562984935,-0.0519518934714097,0.536438786007457,-0.000960955522846041
"M_ZNF469",0.052757905846074,-0.358548445245865,-0.136556619896617,-0.254778091710704,0.0679335764945822
"M_RPS9",0.172189805287294,-0.375519796523975,0.094596893275828,-0.494621125618308,0.0763319649509967
"M_AMPD2",0.0388051808198848,-0.494627587561428,-0.229193302236221,-0.323412358799446,0.334591976142358
"M_ARMC6",0.0913751353624381,-0.41403371252866,0.0347196967485612,-0.495669838979258,-0.0107104131282906
"M_SLC22A18",-0.0402301844120034,-0.504289309500808,-0.149848252891234,-0.181200738450829,0.0665247944297581
"M_CCR5",0.506816054710267,0.415005926724258,0.675343919725718,-0.123823102379451,-0.458535500269052
"M_NCOA7",0.713137678135122,0.353876429951475,0.632274546423881,-0.212236518043105,-0.221778226740809
"M_AC110285.2",0.00897793480008866,-0.51932395319797,-0.320022984604555,-0.237717470034805,0.248809837164332
"M_DNAAF4-CCPG1",-0.202860701672383,-0.31035024213968,-0.229819507180648,0.204190006068401,0.17174868425919
"M_SNORA64",-0.209157622920467,-0.240171765939523,-0.141599618445865,0.76495847578854,-0.000841068957498733
"M_ZC3H12A",0.149976106201661,-0.0580201810386692,0.126885755274694,-0.208793509405481,0.138495084000301
"M_AP1S2",0.112883955797759,0.0729307419452768,-0.433362803647561,0.0966869449981572,0.494550821209801
"M_ANKRD34B",-0.100333549481158,-0.0604821182320482,-0.295447943887257,0.0537595596662373,0.16493860870064
"M_ZNF322P1",-0.441953887117283,-0.233420264276527,-0.360141957641212,0.157057622595177,-0.0217793062864158
"M_RNF144A",0.389425469073862,0.411892144880521,0.839342151863603,-0.311126814684631,-0.574370698792943
"M_C1DP1",0.000623601427484602,-0.160353096473578,-0.0364950794288799,0.0946674757927909,0.145406444805447
"M_STON2",-0.0387965183247448,-0.164169583230383,-0.461505716800072,-0.00360719997456236,0.452873888685891
"M_CMTM2",-0.367820849804274,-0.415551110634762,-0.522618984542311,0.165949150369513,0.363664279481071
"M_C1QTNF3-AMACR",0.057153775226502,-0.153266529761098,-0.137643525156887,-0.115757141145373,0.135867162142197
"M_MGST1",-0.132758694585809,-0.213352681127965,-0.682521665894219,0.224450226522374,0.606102749804153
"M_TNIK",0.184392978958505,0.349519104119255,0.734916138090504,-0.100059530001113,-0.583374081765225
"M_RPS6KA4",0.0211733310491612,-0.519704674599272,-0.248098637457534,-0.318108734292784,0.231209019531919
"M_RUNX3",0.225210415348409,0.120974764324692,0.416315336436277,-0.27075736267307,-0.233688110600744
"M_DDX11L2",-0.157905251597291,-0.137397125001257,-0.222283985315692,0.128505016569312,0.055148927456482
"M_COL9A2",-0.0807881287897297,-0.52886676480116,-0.343389840823184,-0.267764417138012,0.303705907257842
"M_SNORA62",-0.294933645047178,-0.324236921362694,-0.242034158817647,0.827330834717351,-0.0173976771336638
"M_ST8SIA1",-0.111316845863738,0.328337544905347,0.515908226685053,-0.0985468656842249,-0.489278635713492
"M_LIPA",0.0018103823308601,-0.0551556249126109,-0.310801664858056,0.0486006564368316,0.186931231954755
"M_ZEB2-AS1",0.159505012016788,-0.00230712542671732,-0.263868061453839,0.0234296328442573,0.48004461698209
"M_ITPRIP",0.0913243399371009,-0.328295015104117,-0.219909341830052,-0.0827870581739902,0.378780893342898
"M_FMNL2",0.542344324312485,0.163935974710173,0.0546578994477117,-0.183576253255165,0.351019916624036
"M_JOSD2",0.0444096013700376,-0.511302141925897,-0.0869564649920333,-0.368040848566934,0.0947564939794271
"M_HDAC7",-0.0435351971172624,-0.376315906985377,0.0875482115648181,-0.380088675410498,-0.136098577932075
"M_AP002990.1",-0.0153963053379618,-0.0338558455583472,-0.171456202333244,-0.266470144935536,0.0937381642585677
"M_SERF1A",0.284305651994414,0.408471511432005,0.406375688628071,-0.217468102533431,-0.0968815293096983
"M_SNORA27",-0.15422015892885,0.0212801277143043,-0.10150078716957,0.864927620363051,-0.0543529157066251
"M_ACPP",0.102115220312769,-0.306740137099424,-0.585991236425448,0.146746038006628,0.606802513896057
"M_SMARCD3",-0.0523614598997916,-0.521032711391436,-0.562199534920625,-0.147488264929042,0.535500223927865
"M_HLA-B",0.351668117241762,-0.011808352029312,0.116705795761684,-0.208257731232575,0.00613009515803337
"M_MAP3K6",0.203662997297545,-0.336517414713747,0.0375995717509447,-0.37034632527852,0.0418726732681129
"M_HIST1H4H",-0.208934368232399,-0.399091400185129,-0.181365814449954,-0.329092242709721,0.0483880968411768
"M_ZMIZ2",0.0397874316676327,-0.394589277781746,0.0522119128476676,-0.357956057205449,-0.131926215667193
"M_INSR",-0.129995353618834,-0.453414765145776,-0.72169503008581,0.0852357758427926,0.623839193446595
"M_PRKACA",0.0954891338338439,-0.366948411820863,-0.222448162462927,-0.221887848658247,0.245975218604634
"M_HIST1H2AI",-0.0118543792184729,-0.179318353593327,0.295846276936087,-0.260825986930584,-0.167767772685735
"M_LSP1",-0.0553933246033378,-0.478676224171103,-0.22931537458684,-0.412943301216654,0.280526712154141
"M_DOK2",0.0371097006201677,-0.492978198639703,-0.098067638983823,-0.413259313980295,0.149520197096187
"M_IGFBP7",0.0994252557891825,-0.198871304337877,-0.508353843453451,0.111808184758692,0.619224431044926
"M_MEF2D",0.0947193347748679,-0.237709431780159,0.00649756220238337,-0.251695095215125,0.0809909882610098
"M_MTRNR2L9",-0.0777841591981208,-0.229786546618598,-0.142734577868648,0.0909324515414994,0.00782424170732404
"M_MXD4",-0.0459465047463152,-0.411696850500136,-0.0239761704651027,-0.426203062583811,0.0347155113314749
"M_PFKFB4",0.125177068018095,-0.509082428129948,-0.35103724276023,-0.244902199832595,0.462149147031019
"M_CABIN1",-0.0397862226109527,-0.33326019414967,0.145488466658433,-0.420648307627693,-0.241682567921051
"M_ANK2",0.0222128241948512,0.123903710738156,0.0368727443075321,-0.0918188203363458,0.123245783282417
"M_RAB20",0.153121568035124,-0.10032367933537,-0.350670067331972,-0.0602001651884201,0.585085080171115
"M_MYO1F",0.0370223374995763,-0.533512376229376,-0.255228810307518,-0.372905674640699,0.287429039337173
"M_CRTC1",-0.132665520769885,-0.396668768008107,-0.0614090268726619,-0.329213956555677,-0.0569103549098302
"M_AC127502.1",-0.149005522746535,-0.163470197265621,-0.209454676565628,-0.112830981798672,0.256714617038128
"M_LINC00664",-0.109437764909319,-0.0433980628086838,-0.159910989730481,-0.0675208042035282,0.140981347385867
"M_ZNF507",-0.0779152055056969,0.290838659736033,0.582106069283493,-0.0144966706015679,-0.636019786468115
"M_TPTEP1",-0.117518366152499,-0.0905140739018099,-0.25277288649643,0.0276321154477908,0.0350572083416228
"M_PFKFB3",0.261032824942998,-0.0170004140534804,-0.0766493539864701,-0.104946047141257,0.432236619275315
"M_UCP2",0.169203431090923,-0.291290757480736,0.12003724561609,-0.215262164390228,-0.20026461531006
"M_CACNA2D3",-0.205190309030941,-0.333375238549608,-0.719546415544236,0.230545280180436,0.624067286574157
"M_VMP1",0.260832891982566,-0.0074884742241772,-0.21413823189487,-0.0243944345155559,0.295985706172703
"M_RPL32P1",0.190150466513518,-0.142674012905577,-0.168101791713148,-0.00786021336033989,0.327020871770455
"M_TLE3",0.0795035357669462,-0.299260609240579,-0.233883272186372,-0.113253150843425,0.416343068895421
"M_PCED1B",0.12480601260139,0.320013280042894,0.698365679018615,-0.100557910586374,-0.570360324514609
"M_AL121839.2",0.00891094202886952,0.307958091180668,0.642130608972359,-0.118881228729922,-0.516308006486307
"M_PTPN13",0.108552240736741,0.145638862963971,0.444884099345965,-0.0383024001912675,-0.289083889077574
"M_MBD6",0.0978791215655473,-0.351789955118686,-0.0251409372830882,-0.244176482628828,-0.0461285642328484
"M_SPPL2B",-0.00493515254089857,-0.386272052960789,0.0590114849772306,-0.451141923104565,-0.100373840092329
"M_STEAP3",-0.0901091699423738,-0.430664652291632,-0.556121692675454,-0.0574682616359058,0.391870805195981
"M_ZBTB7B",0.0863943968048489,-0.482456279161957,-0.142482862150016,-0.376833794836119,0.208535652054996
"M_PRKD2",0.183694940541042,-0.23296268558092,0.403993849179003,-0.388103994885637,-0.329088222476985
"M_TPBG",-0.146317419205022,-0.0469167987738712,-0.0502676849661343,-0.0331264958464986,0.0267902169609259
"M_FUT10",-0.233639078195307,0.138115429858822,0.0482090044458538,-0.0636190729244319,-0.273347981565469
"M_CFH",0.249643875994069,0.318194256077304,0.757304161039811,-0.145939485362784,-0.643185958971522
"M_CYP4F22",0.250331821472439,0.0227907066752435,0.0467635686823609,-0.154924212083577,0.268916158602959
"M_MRAS",0.166429391956411,-0.222240679284757,-0.421127886437287,-0.0150225256944014,0.442996314659921
"M_GCSAM",0.115997536638305,0.352345154848549,0.662885264523152,-0.169583635976024,-0.57279549643942
"M_CXCL1",-0.163579322419552,-0.157306329746823,-0.28759944290117,0.0160079571064554,0.289941395260123
"M_HRH2",0.0831776156131792,-0.474430060496324,-0.258623053345097,-0.229232394574677,0.267904458611998
"M_SLC16A5",-0.0560911730405377,-0.546616808302861,-0.324909366228174,-0.308275653542312,0.24873647753236
"M_DOT1L",0.0460547844994951,-0.402283847354031,-0.0166928143188037,-0.335701489955393,0.00901951096462403
"M_LUZP6",-0.0513124460559738,-0.0359940676190955,-0.155634447749284,0.0653496587733112,0.014788432895739
"M_VAV2",0.226292097856533,-0.366662050410372,-0.303289103313759,-0.304886523719115,0.429268380352045
"M_SMPDL3A",-0.0243696308641766,-0.111610565288374,-0.597422651208334,0.207573711085156,0.616588266139761
"M_UBTD1",-0.0234491973739487,-0.540130425570823,-0.27265494077992,-0.320515617232745,0.307412710794789
"M_KIF21B",-0.0105277415827936,-0.157961958252816,0.360351190618498,-0.316755652722068,-0.376343533311207
"M_MT-CO2",-0.400364175727558,-0.24087754562394,-0.501740926924384,0.0982381482154632,0.242317117855465
"M_AC044849.1",-0.0387159828234363,0.0134031123629824,-0.0133818478649695,-0.00798761108992852,0.216985449501052
"M_TUBA1A",0.283555822930723,-0.191651005192196,-0.0500041092858201,-0.184347665381683,0.377703022724659
"M_PKD1P6",-0.0357678790834619,-0.340614577705896,0.0841570462999848,-0.317670518664769,-0.149659947061347
"M_CAMTA2",-0.0582619081542347,-0.409517624214336,-0.145135692240797,-0.346717403553074,-0.00399332554195234
"M_TECPR1",-0.0501302469351402,-0.407283302043389,0.0575364448568887,-0.422900680709073,-0.0482927535210458
"M_DOK1",0.00978309476673649,-0.561728838086059,-0.264077461379863,-0.312810121694746,0.241023212123838
"M_PPM1K",0.547525460927251,0.505265644329167,0.834084036689459,-0.270349123547065,-0.537639849767836
"M_RASSF7",0.0142130208911656,-0.330454912885945,0.200865270008501,-0.461276936164926,-0.195154662838841
"M_KMT2B",0.0350232059480726,-0.325217531819481,0.0811609273340492,-0.311270901322622,-0.141910414049432
"M_ANKRD50",-0.0386410526784904,-0.2710306414279,-0.606424989747716,0.153391297572692,0.441740104000121
"M_AGAP9",0.0299500792563055,-0.100175931786525,-0.00388416361739328,0.0271962098939749,0.0945135958044984
"M_PILRB",-0.0689358489824573,-0.281110048234836,0.172189313422912,-0.299952234965797,-0.242138438247246
"M_METTL7A",-0.00300303621624855,-0.266969159723228,-0.625636114689692,0.129298045731798,0.548961689416556
"M_KIFC2",-0.0624230331109905,-0.393016337866884,0.0160099577720195,-0.436315670595104,-0.0553917796808376
"M_MROH1",0.031685011277002,-0.435949977702443,0.03424394133497,-0.408190475797961,-0.0475464347753864
"M_TUFM",0.0128071665669721,-0.407251958960757,-0.0679068908958677,-0.448060574075195,0.135397947323622
"M_CD40LG",-0.0215319347917355,0.277581600484003,0.624865914047071,-0.0426276914620705,-0.545393682831817
"M_PIK3AP1",0.220273351724308,-0.126367679620978,-0.471525318520429,0.136561401300812,0.646839551772898
"M_TMEM175",0.00939972983952777,-0.417249449315661,0.000947854729667115,-0.410477805580462,0.024768583356843
"M_USP53",0.021567556496831,0.322860724801668,0.644187519107566,-0.0605128614515435,-0.50466625883664
"M_DUSP16",0.0314133981727588,0.202319506789993,0.632345077977532,-0.102206384643632,-0.583267043673735
"M_AL136295.5",0.471398761767894,-0.00138907489403608,0.370670456849411,-0.388819671101568,-0.077186015078034
