"","MM.orange","padj.MM.orange"
"B_TMEM170B",-0.64786006387075,8.20148208316551e-12
"B_FCRLA",0.695056764157697,4.72207468581241e-14
"B_FCRL2",0.607773269462604,3.21996002384752e-10
"B_IGHV1-2",0.663633370769019,1.66403737718271e-12
"B_SHTN1",-0.355458597440462,0.000800825912660341
"B_S1PR5",-0.437298512879143,2.11715083100436e-05
"B_EEF1B2",0.711599701441263,5.82468256025107e-15
"B_SEMA3C",-0.614767405497589,1.73303005055686e-10
"B_IGLV2-14",0.64180216101418,1.45416898275508e-11
"B_DPYD",-0.268049202666319,0.0146107730697479
"B_A2M-AS1",-0.473041574162494,3.15787629938012e-06
"B_MBOAT2",-0.662755729840397,1.81618703122238e-12
"B_CHI3L2",0.340508802159406,0.00141017212867382
"B_ARHGAP26",-0.789725833712459,2.12517668887731e-20
"B_SNX29P2",0.725201447958372,9.0731365945489e-16
"B_SIGLEC5",-0.596360351931151,8.11965441244437e-10
"B_HRH2",-0.53421208701509,7.83397297382855e-08
"B_MAN1C1",-0.285496348296043,0.00880349240841042
"B_LINC01550",-0.276981728055198,0.0113190574142287
"B_LTF",-0.698304386258025,3.18502200437097e-14
"B_CXCR5",0.687204098620009,1.21342559751472e-13
"B_AC007032.1",-0.721095681449241,1.62260298482492e-15
"B_B3GNT5",-0.660138678604861,2.38364560053783e-12
"B_S1PR1",0.5763627939271,3.90825423650497e-09
"B_VNN2",-0.497123130611,7.86678684976784e-07
"B_AATK",-0.71070569376395,6.54331530472123e-15
"B_IGHV4-34",0.636921621787575,2.29881233671376e-11
"B_IGLV3-1",0.582678545671867,2.40291602950401e-09
"B_FAM157B",-0.522911767376497,1.6113021598935e-07
"B_AL139020.1",0.343520595701661,0.00126205691440044
"B_AC108134.3",-0.660370127593856,2.32738241180412e-12
"B_FBXL5",-0.22257169399059,0.0471939235602548
"B_PLCL1",-0.667699271373688,1.08011975133506e-12
"B_SOD2",-0.766208413358052,1.53043557230105e-18
"B_CAMK1",-0.327339011563271,0.00225677161509337
"B_VPREB3",0.829361159431934,3.80738589455965e-24
"B_MYBL1",-0.578979831731357,3.20333201579325e-09
"B_IGLL5",0.490989995748023,1.12936874397347e-06
"B_PDZD4",-0.423334716979014,4.19295637141826e-05
"B_DEFA3",-0.569082030611793,6.68398574259946e-09
"B_TMEM71",-0.449584758504859,1.12215647946336e-05
"B_PLSCR1",-0.376332433761444,0.000345441926487464
"B_AQP3",-0.224043872524858,0.045612250900666
"B_AFAP1",-0.502676434412659,5.65689154754259e-07
"B_CASS4",-0.598637059580545,6.73355866078966e-10
"B_SDK2",0.227496956908478,0.0420171352719242
"B_P2RX5",0.730941020129669,4.00682654931601e-16
"B_SAT1",-0.367541919421222,0.000494699513704344
"B_LINC01781",0.704413430840215,1.4694127362131e-14
"B_PLXDC1",-0.318002807450993,0.00311480979508293
"B_CCR3",-0.500229308970652,6.53972409800636e-07
"B_TNFRSF13C",0.612599300847437,2.09173576398715e-10
"B_BTNL9",0.455312319716867,8.30487065870824e-06
"B_MEGF9",-0.469793972571783,3.77760783276927e-06
"B_CLC",-0.276017915993575,0.0116398156838134
"B_TCL6",0.434622477459145,2.41571819525002e-05
"B_ITGB1",0.329536661805782,0.00209191026684713
"B_HPSE",-0.693547166920648,5.64263681019195e-14
"B_IGKV4-1",0.666619261027454,1.20666127326715e-12
"B_MYBL2",0.316326950704161,0.00329639976377819
"B_CCR5",-0.562518119635733,1.08563104985688e-08
"B_GLUL",-0.585488760486861,1.93248471995332e-09
"B_DOCK4",-0.671598790245156,7.1434701776927e-13
"B_FCER2",0.66181589539938,1.99954819006965e-12
"B_DHRS9",-0.5839315408795,2.18119075320488e-09
"B_SNX22",0.596773956957002,7.85330574839497e-10
"B_CEBPB",-0.52785359233008,1.17372268002256e-07
"B_IGLV2-23",0.656977669877313,3.2950117499712e-12
"B_ARHGEF11",-0.681291325952282,2.37049665735723e-13
"B_KIAA1324",-0.742446956372617,7.10640224035519e-17
"B_SPATS2L",-0.78927116292451,2.31924765618274e-20
"B_CDA",-0.570688237533169,5.92208830543089e-09
"B_HIP1R",0.602598202995884,4.86317934263754e-10
"B_EEPD1",-0.553634794586198,2.07255561726596e-08
"B_USP18",-0.392065427304471,0.000176976886332678
"B_COL19A1",0.571049820671876,5.77696018291838e-09
"B_CTSD",-0.398377991649499,0.000134011079938333
"B_BACH2",0.449290146414837,1.13981690825516e-05
"B_FAS",-0.4791870871172,2.23152078564879e-06
"B_CASP1",-0.265874390673383,0.015518051494755
"B_MT-RNR1",-0.250877609258504,0.0233212204212764
"B_ST3GAL6",-0.801078647752817,2.30807440780777e-21
"B_AC018755.2",-0.373881411258045,0.000382097012744676
"B_GLIPR2",-0.332657859853042,0.00187277160130858
"B_NECTIN2",-0.622441884540638,8.76197690983617e-11
"B_AC136475.3",-0.410963876868896,7.54893887269468e-05
"B_FCRL3",0.493861632728306,9.54847586647272e-07
"B_AC011462.1",-0.426730629032062,3.56743537307436e-05
"B_RASGRP1",0.27715507680666,0.0112617167819671
"B_CD27",0.582210495426024,2.49357565632751e-09
"B_OSM",-0.462995057574701,5.49119319861928e-06
"B_PTPRCAP",0.635789757671973,2.5509568246283e-11
"B_KLHL14",0.699641091263964,2.69647063167706e-14
"B_FAM157C",-0.691357459118476,7.36171905827605e-14
"B_SPIB",0.701487087733162,2.14351106428395e-14
"B_HPCAL4",-0.381252649991159,0.000280834863668177
"B_SNORA53",0.302141497120541,0.00526470061266891
"B_RNF24",-0.69223304614324,6.64849540862976e-14
"B_HAL",-0.759387024368374,4.69958196305131e-18
"B_SLC46A2",-0.470783952585165,3.5780724744928e-06
"B_PKD1P1",0.841332714156742,1.72797512615152e-25
"B_VSTM1",-0.394692938431454,0.000157859916388548
"B_MBOAT7",-0.594554435602826,9.37368164255189e-10
"B_CMTM3",-0.640803853919505,1.59957374183136e-11
"B_CD1C",0.782080546514532,9.16467026529779e-20
"B_GRAMD1B",-0.539593977854761,5.42559791871917e-08
"B_MACROD2",0.30217195412628,0.00526144549607695
"B_RNF144A",-0.411755769801452,7.2669508427319e-05
"B_LINC02397",0.48888972932508,1.27826847030829e-06
"B_ZNF467",-0.503473539225493,5.38377106762865e-07
"B_CD300C",-0.240212579729199,0.0307062420801758
"B_FAM111B",0.462556221975213,5.62817800407369e-06
"B_GOLGA8A",0.592597092982712,1.0937034281705e-09
"B_AC146944.2",-0.543673187925667,4.1206541172901e-08
"B_AC138969.2",0.249597802844841,0.0241262518383082
"B_PLD1",-0.700053444471332,2.57444131127872e-14
"B_DHRS3",-0.416781239727427,5.72660056823407e-05
"B_MGAT4A",-0.543947442264291,4.05061319193519e-08
"B_AFF2",-0.773698567169163,4.14723536941672e-19
"B_BTLA",0.494535460994929,9.18522624185704e-07
"B_LINC00937",-0.500884390806016,6.28946490217166e-07
"B_IGLV2-11",0.613077325656271,2.00794467430161e-10
"B_MPP1",-0.444558720048612,1.46019279982687e-05
"B_COL4A3",0.581093693813568,2.71657481122056e-09
"B_CCDC144A",-0.376308428377741,0.000345762054842045
"B_ALDH2",-0.221179142574941,0.0487582178560292
"B_AKAP6",0.465331807527215,4.83554195909959e-06
"B_CD101",-0.321517861314728,0.0027612856010075
"B_BLNK",0.766362585240493,1.5024776834753e-18
"B_C5AR2",-0.712097504955918,5.47014626595358e-15
"B_MPZL3",-0.823006583204601,1.8125137721011e-23
"B_P2RY10",0.47951860870698,2.19026991925892e-06
"B_FES",-0.267188529740778,0.014975493190605
"B_CPD",-0.740507337638712,9.49618097439406e-17
"B_FRY",-0.695682689537687,4.37246857786786e-14
"B_ODF3B",-0.401771014168585,0.000115153944171582
"B_FCGRT",-0.476720298623764,2.57298615902629e-06
"B_GPR27",-0.64379015995959,1.2035499281715e-11
"B_CREG1",-0.49871236383073,7.16164802008645e-07
"B_GAS7",-0.474950181666629,2.844427039517e-06
"B_ANXA3",-0.665185279037216,1.40994308998791e-12
"B_LY6E",-0.240803090843076,0.0302683733819092
"B_IL17RA",-0.69480011733642,4.86242375903209e-14
"B_CLEC4A",-0.48644026142972,1.4759399734972e-06
"B_SNORA8",0.332258148663933,0.00189891790934588
"B_IGHV1-18",0.717496842855249,2.65286528251501e-15
"B_VIPR1",-0.261547887154975,0.017481956811834
"B_GNG10",-0.426710137036998,3.56999629577238e-05
"B_RAB30",0.584526584141522,2.08307369362424e-09
"B_IGKV1-17",0.591142256576181,1.22728110962915e-09
"B_C15orf39",-0.249575091560457,0.0241351882098569
"B_DGKH",-0.648528943539364,7.67335662136173e-12
"B_RTKN2",-0.562385675773341,1.09435762186089e-08
"B_TREML4",-0.46027449031987,6.37104466279658e-06
"B_LINC00649",-0.452709672145892,9.53322167519868e-06
"B_STOM",-0.681643587968676,2.28508321319059e-13
"B_TSPAN2",-0.658704061089029,2.75663781817475e-12
"B_AGTRAP",-0.272399830129264,0.0129140755562494
"B_APOL6",-0.755255063430406,9.17422384639629e-18
"B_TSPAN13",0.571443536218285,5.61359571671271e-09
"B_CXCL1",-0.794016788435068,9.20092278429072e-21
"B_LARGE2",0.604525426622129,4.17619191297628e-10
"B_IFITM2",-0.497793250721112,7.56893102665464e-07
"B_NPDC1",-0.258938357528975,0.018766403743123
"B_AC097637.1",0.2844609979478,0.00908340352400512
"B_PLPPR2",-0.424944769878309,3.88244330651026e-05
"B_IGHV3-11",0.647108829558022,8.81044040923355e-12
"B_TPD52",0.634220857845941,2.96372033257348e-11
"B_BCL2A1",-0.341840968330211,0.00134312153512122
"B_CDC42EP2",-0.501392547947461,6.11214439576707e-07
"B_FAM167A",0.380030236025468,0.00029574181952963
"B_GPR141",-0.603219585073089,4.6376023272988e-10
"B_PLEKHG1",0.573195250353941,4.93848768272196e-09
"B_ST8SIA1",-0.550411727089205,2.5919237534699e-08
"B_RPS26",0.495095690826371,8.88980581546529e-07
"B_FCMR",0.470200698938964,3.69687349029983e-06
"B_FOLR3",-0.502963502925647,5.55742403248125e-07
"B_SLC16A3",-0.465622220387754,4.7572746439035e-06
"B_HIST1H2BD",0.593917160953682,9.85080290109299e-10
"B_IGLV1-51",0.620490053542924,1.04438524513008e-10
"B_HIST2H2AA3",0.356909837819305,0.000757464786209161
"B_HNRNPLL",-0.738850798508123,1.22290416519554e-16
"B_AFF3",0.56241237328048,1.09300907500679e-08
"B_THBD",-0.596761293738396,7.85704962691892e-10
"B_IGKV2-24",0.64466402679234,1.11384238416757e-11
"B_TBC1D8",-0.313648198457824,0.0036109257656707
"B_SLC22A4",-0.681622212383715,2.28682292837678e-13
"B_BAIAP3",0.316782731220863,0.00324737635159708
"B_BTNL8",-0.654822165187954,4.08611374878616e-12
"B_FAM30A",0.62670518981594,5.95045379774648e-11
"B_GPR183",0.663435413425233,1.69789724292101e-12
"B_AK5",-0.483705006484101,1.72679683477822e-06
"B_ABHD5",-0.530196794255658,1.01421943873678e-07
"B_MPZL2",-0.657248174827743,3.20809751235013e-12
"B_LEPROTL1",-0.367882209034017,0.000488122272053515
"B_TRIB1",-0.331720043748761,0.00193585440690381
"B_EPHB1",-0.662622911081583,1.83899608927376e-12
"B_SLC2A3P1",0.242003622540033,0.0293728425285557
"B_PLB1",-0.559540506165808,1.35305795379135e-08
"B_AC020916.1",-0.392486823515154,0.000173900169455537
"B_LILRA4",0.308019094843469,0.00434690405478802
"B_SESN1",0.469684305651193,3.80034216965663e-06
"B_FAM239A",0.311896441652339,0.0038260650035486
"B_H1F0",-0.630705846484499,4.15221530067808e-11
"B_TTC16",-0.331978717395799,0.0019188311361608
"B_CCR7",0.567574332707063,7.50086402793448e-09
"B_IGLV1-40",0.636489586108369,2.39652508381747e-11
"B_SIK1",0.506392720932178,4.51259083260369e-07
"B_ARHGAP10",-0.607462367350147,3.29633125014784e-10
"B_IGHV3-7",0.529583116253332,1.05180929565031e-07
"B_IGLV3-19",0.575396624482534,4.2002916184095e-09
"B_COBLL1",0.55153687090152,2.39791298315377e-08
"B_MZB1",0.49316977410258,9.9505335686496e-07
"B_TRERF1",-0.406163949467236,9.42333992458272e-05
"B_CCSER1",0.59381207884442,9.93268119001674e-10
"B_RPS2P5",0.59852006860411,6.79280787169694e-10
"B_SNORA63",0.270855485543219,0.0134992087768385
"B_SLC16A6",-0.53247437470543,8.76581460537259e-08
"B_COMMD3-BMI1",0.265394236344262,0.0157253683778107
"B_SNORD3B-2",0.220882869323809,0.0491034656216673
"B_JUN",0.426312379097523,3.63957761545126e-05
"B_SIGLEC7",-0.526229907045326,1.30325445855608e-07
"B_GRASP",0.633416382429052,3.19874027137416e-11
"B_IGLV1-44",0.543818373580574,4.08627444336461e-08
"B_EIF3L",0.650113135765365,6.60113351699675e-12
"B_GOLGA8B",0.23408797517675,0.035819560869491
"B_NFIL3",-0.752474896746982,1.44568893807244e-17
"B_ASGR2",-0.257304546268962,0.0196176793346118
"B_FAM212B",-0.515460371675569,2.58475437979757e-07
"B_IGKV1D-39",0.607751887342499,3.22141489269683e-10
"B_GCA",-0.618954895563385,1.19517703082765e-10
"B_TGFA",-0.696633085759004,3.89517084957736e-14
"B_IGKV2-30",0.596464150695081,8.0533520479912e-10
"B_CUEDC1",-0.546235614837854,3.47016348790874e-08
"B_UBE2D1",-0.370096987527057,0.000445883550061631
"B_AC099489.1",-0.680837970432293,2.49533405413826e-13
"B_PLCB1",-0.341758905433184,0.00134722815320181
"B_HAVCR2",-0.40350708085226,0.000106436505105776
"B_GK",-0.469625278566866,3.81229335435739e-06
"B_IGLV3-25",0.644761328945073,1.10337379062443e-11
"B_NID1",-0.310562488645755,0.00400154917435775
"B_CNTNAP3",-0.757908737031902,5.94362864672472e-18
"B_LAMA5",0.510853987513214,3.43545468926243e-07
"B_DMXL1",0.557294434650533,1.59373788038155e-08
"B_IGLV1-47",0.624884247374622,7.01931223693295e-11
"B_IGHV4-31",0.430095885681324,3.0267191372755e-05
"B_HIST1H4J",0.686201262542636,1.35793153463243e-13
"B_CD72",0.650229568943368,6.53256145624e-12
"B_SNORA7A",0.257667700846966,0.0194352009902733
"B_CXCR6",-0.489327927573928,1.24631603894859e-06
"B_FKBP5",-0.494511661521127,9.19718542709971e-07
"B_AL928742.1",0.597045364766495,7.67999185424047e-10
"B_METRNL",-0.40591391318745,9.53179069029006e-05
"B_IGHV3-33",0.583124265675399,2.31585422750965e-09
"B_IGLV6-57",0.522601104195802,1.64456738795894e-07
"B_TRBV5-1",-0.328184595722414,0.00219347951108984
"B_TNFSF8",-0.334676402571726,0.00174458312751584
"B_LY96",-0.483525443834672,1.74411637559602e-06
"B_RBM47",-0.649757220049014,6.84181599610623e-12
"B_TM6SF1",-0.574143345205384,4.61824506614942e-09
"B_ETS1",0.400950234348753,0.000119510422025538
"B_ITGAM",-0.327655288819901,0.00223363154047195
"B_KREMEN1",-0.609595333274742,2.74123655773081e-10
"B_SNORA57",0.307987715102145,0.00435027629149334
"B_SASH1",-0.35546007237485,0.000800825912660341
"B_CLEC2D",0.48470703158156,1.62830585887922e-06
"B_KCNG1",0.306647691805767,0.00454753877034422
"B_IGKV1-9",0.630709737234428,4.15221530067808e-11
"B_IL6ST",-0.46055275405146,6.27197482035171e-06
"B_IGLV3-21",0.355129878277199,0.000811359254875459
"B_KBTBD11",-0.54538584698929,3.67535349250777e-08
"B_IGHV4-39",0.4267164719574,3.56945899839281e-05
"B_TSNAX-DISC1",-0.358955246018006,0.000698483544219651
"B_CR2",0.606793450773742,3.47844571450701e-10
"B_CCR6",0.52446265437333,1.45763403767263e-07
"B_FCER1A",-0.276952563470534,0.0113285366079907
"B_IL1R1",-0.851217887001663,1.12110813481121e-26
"B_F2R",-0.385672965418338,0.000233274731504385
"B_GOLGA7B",-0.312608894216342,0.00373651263955566
"B_IFI30",-0.364524235353612,0.00055933480076079
"B_DTX1",0.520636110681765,1.86076175426961e-07
"B_CYB561",-0.683723259054101,1.80112817030663e-13
"B_RNF149",-0.750620201290138,1.94415900204167e-17
"B_CSF2RB",-0.57025236196791,6.10934072771586e-09
"B_TENM1",-0.783923276920853,6.54168829851429e-20
"B_IGHV3-48",0.667446483907664,1.11139519254594e-12
"B_CARMIL1",0.459835335970692,6.52692244616156e-06
"B_CMKLR1",-0.437235524467985,2.12408970094695e-05
"B_S1PR3",-0.37622766602569,0.000346823043457652
"B_HIST1H1B",0.663509172311068,1.68587687240879e-12
"B_HERC5",-0.602125246571277,5.07353510025109e-10
"B_HCK",-0.43010979168442,3.02560330293033e-05
"B_RNU2-64P",0.261204126101495,0.0176470480748568
"B_TRPM6",-0.672950031233263,6.13584504796353e-13
"B_LRRC4",-0.797500326903747,4.69663556684138e-21
"B_POU2AF1",0.613516780962738,1.93635024996518e-10
"B_SORL1",-0.705973834864417,1.21262758120696e-14
"B_CRTAM",-0.355803175220882,0.000790666885696834
"B_HIST2H2BE",0.320033404326356,0.00290869600451808
"B_LDHB",0.381459174667538,0.000278562496617701
"B_IGHV5-51",0.703011114264861,1.77415566680647e-14
"B_SNORA68",0.396336488657507,0.000146599199213918
"B_OSBPL10",0.570294042875853,6.09102320115025e-09
"B_EPHA1",-0.226332883688717,0.0432047666554058
"B_THEMIS2",-0.344151381230648,0.00123302961499091
"B_LINC00494",0.744175024358074,5.47397351673406e-17
"B_TMEM144",-0.594975836957832,9.0670200842484e-10
"B_SPATA13",-0.665061344535225,1.42848774445641e-12
"B_AL627309.5",-0.737058715379446,1.60289213921157e-16
"B_LINC00877",-0.537856650813489,6.10655087623775e-08
"B_NSG1",-0.276600966817341,0.0114446567171445
"B_SNORA81",0.283420054749066,0.0093728620978956
"B_APOBEC3B",-0.390187304388089,0.000191953403152851
"B_LARGE1",0.535591650112393,7.12901133289633e-08
"B_RPS12",0.761080481997193,3.60417750581025e-18
"B_PTGDR",-0.679905343042625,2.77349814792192e-13
"B_AL355075.4",0.266756363652945,0.015150656946112
"B_IQGAP2",-0.547157611444581,3.2603701949628e-08
"B_SDCBP",-0.51902259158035,2.06592027756179e-07
"B_HGF",-0.496751664619293,8.04154971103436e-07
"B_MYADM",-0.597651938150854,7.32162623274585e-10
"B_CRIP2",0.633370483853203,3.20749331682208e-11
"B_RF00012",0.674538532452041,5.16179681660585e-13
"B_ADTRP",-0.339706117156664,0.00145278424767404
"B_AC011330.1",0.436994109689628,2.14934821311295e-05
"B_PVR",-0.511711034431742,3.25725048775593e-07
"B_PTPRM",-0.344697734824598,0.00120877656483928
"B_FAM45A",-0.419861765179615,4.94734217811898e-05
"B_PKIG",0.700108184476641,2.56158932502476e-14
"B_GOLM1",-0.611252078803965,2.36154069049617e-10
"B_MPP7",-0.319220391855847,0.00298889203896384
"B_FHL3",-0.506706814620463,4.42944480136226e-07
"B_CHN2",-0.360967119966204,0.000645229062618732
"B_AC134669.1",-0.248616610117733,0.024753036321543
"B_ITGA1",-0.835750162723227,7.72878655137807e-25
"B_AEBP1",0.459328362417329,6.70630789248476e-06
"B_IKZF3",0.577781180589279,3.50828704134646e-09
"B_TIMP2",-0.623592185832241,7.87095182599035e-11
"B_IGHV3-21",0.580043591847547,2.95022538556105e-09
"B_TRBV20-1",-0.31230163899093,0.0037756425747827
"B_GVINP1",0.26518445503551,0.0158209649950818
"B_GPR162",-0.452455443394843,9.65191996963974e-06
"B_NAIP",-0.701577624515334,2.12761798419812e-14
"B_RUNX2",-0.639879398895164,1.74716260700982e-11
"B_TNFRSF17",0.433376357272318,2.57550414363508e-05
"B_CXCR4",0.506970216012533,4.36165086635329e-07
"B_EFHD2",-0.484466807131792,1.65060037123912e-06
"B_FAM8A1",-0.783104279613135,7.61206632425408e-20
"B_NEIL3",-0.629576060216725,4.59910954573649e-11
"B_CPNE5",0.636412933673911,2.41351582141704e-11
"B_BCL7A",0.663948493675123,1.61358004145675e-12
"B_RTN3",-0.523695978126928,1.53061027259015e-07
"B_LINC02446",-0.259755302244291,0.0183639843464249
"B_LCN10",0.711169251069418,6.17617325569704e-15
"B_DTHD1",-0.604581438393108,4.15721322951939e-10
"B_CD48",0.482064348262608,1.89581937924063e-06
"B_PRR5L",-0.382926169854018,0.000261970843603029
"B_LMO2",-0.293644986655605,0.00686157955848757
"B_OR52K3P",-0.665406749302825,1.37785721586752e-12
"B_TMTC1",-0.815143555941205,1.10038378313714e-22
"B_IGKV1-16",0.701259394721684,2.20041609089903e-14
"B_ICAM1",-0.361294455070261,0.000636913368970204
"B_ADGRE5",-0.410131101459445,7.85322365287971e-05
"B_TXNDC5",0.430236428520873,3.00732797290937e-05
"B_TSHZ3",-0.55205963451221,2.31254124694635e-08
"B_FLVCR2",-0.560371596930966,1.2725144418291e-08
"B_TNFAIP8L2",-0.308103177069618,0.00433579159497184
"B_IGFBP7",-0.504938188359043,4.92666020358631e-07
"B_TCL1B",0.640200612231028,1.69158524636517e-11
"B_SNORD10",0.26307915233031,0.0167764290607105
"B_NOG",-0.237292947186498,0.0330368858031077
"B_COL4A4",0.467425896744941,4.3040690188929e-06
"B_RPL9P9",0.344054787116933,0.00123701546844249
"B_CSF1",-0.516082113684521,2.48785666025964e-07
"B_HLA-DOA",0.618642529861377,1.22756529761421e-10
"B_TNFRSF13B",0.740051554570708,1.01494585138689e-16
"B_HLA-DRA",0.87419776801068,7.63001569088603e-30
"B_CLEC17A",0.613017307252815,2.01471241183743e-10
"B_HIST1H3D",0.688010887189929,1.09920868246283e-13
"B_AC009533.1",0.555525919794637,1.8184663209185e-08
"B_STX3",-0.696283097354676,4.05387286591913e-14
"B_PRDM5",-0.858429029852097,1.30777799524956e-27
"B_ICOSLG",0.44018650285774,1.82387204968747e-05
"B_CPNE2",-0.424347538997198,3.99304574193695e-05
"B_TBC1D27P",0.61698852521035,1.43563081012872e-10
"B_CCDC149",-0.610407129545899,2.54449640074423e-10
"B_AC245128.3",-0.67086865180309,7.64378403195427e-13
"B_RORC",-0.407541160102305,8.84776562747192e-05
"B_TRBC2",0.224692946697703,0.0449502752575142
"B_CTSL",-0.324077515144478,0.00252628935110546
"B_FAM177B",0.582507084688581,2.43801859895409e-09
"B_SERPING1",-0.652569346887902,5.17369551997216e-12
"B_IGKV2D-28",0.32666145969695,0.00230909913835642
"B_BTK",0.552439584046777,2.25362117747191e-08
"B_AC063949.2",0.637214865693341,2.24030698488363e-11
"B_RPS27",0.794201068793886,8.9108761903662e-21
"B_JAM3",0.760889777151289,3.69535129106452e-18
"B_ATXN1",-0.520045745898317,1.93484806566852e-07
"B_TMEM45B",-0.645927227260812,9.85175312784525e-12
"B_SH2D2A",-0.30347301007877,0.00504429143240999
"B_C4BPA",-0.696884611561423,3.78354779526291e-14
"B_SCARNA5",0.399251751355401,0.000128980728776716
"B_AHR",-0.272662192143005,0.0128182735433906
"B_CKLF",-0.443591082421796,1.53410765954785e-05
"B_EBF1",0.663239394345566,1.72933613036207e-12
"B_SERINC5",-0.308310122758281,0.00430760116952719
"B_NCALD",-0.405111664264308,9.87799435070326e-05
"B_TNFRSF1B",-0.432201304745109,2.72779719720509e-05
