"","MM.darkturquoise","padj.MM.darkturquoise"
"N_IRF2BPL",-0.612487247039866,2.17439143107465e-10
"N_PTGER4",-0.389801133324826,0.000206405744177263
"N_AC009506.1",-0.519122276980483,2.17896724221929e-07
"N_BTN3A2",0.257341059781327,0.0204493510441171
"N_MFSD12",0.481486853745329,2.14423163929486e-06
"N_PRKX",0.623291265687106,8.66571221080871e-11
"N_RAD50",0.559580820616247,1.39037496611566e-08
"N_SLC16A1",0.320570286053791,0.00297040193041283
"N_NAA25",0.529934551619165,1.0851147717987e-07
"N_ICOSLG",0.567751223313096,7.62685160091676e-09
"N_GMFG",-0.358996711838555,0.000726662680468871
"N_PKIG",0.493308649982453,1.07742729165137e-06
"N_SDAD1",0.463971785377775,5.7070887538232e-06
"N_MEF2C",0.498329566946129,7.96813172286206e-07
"N_CENPF",0.365113251879592,0.000571788017586947
"N_HELLS",0.328541909248173,0.00224665279762826
"N_USPL1",0.594122898607595,9.94661783885872e-10
"N_HSPA13",0.273153027157746,0.0131741225434242
"N_ZDHHC14",0.315031976454877,0.00357913913377578
"N_AC099811.1",-0.228897809649942,0.0422420183233445
"N_NUS1",0.349739373383769,0.00103635009441654
"N_KCNE1",-0.412092137444695,7.6417806562714e-05
"N_DHX57",0.386005450766903,0.000243106986164009
"N_SERINC1",-0.244121073261939,0.0290293560290415
"N_ARHGAP31",0.292224917165111,0.0074636117810744
"N_RAB32",-0.482494660137014,2.02625845499299e-06
"N_FAM111B",0.412875879555588,7.36905709184341e-05
"N_BMPR1A",0.327211126728596,0.00235362195117845
"N_AKAP11",0.404073050698841,0.000110151509237166
"N_REPS2",-0.677695890280709,4.44351155809863e-13
"N_CDKN2D",-0.267137296933203,0.015618112520897
"N_CCT2",0.517755147913203,2.37724556015207e-07
"N_ZHX3",0.309783412545987,0.00425696072195683
"N_RPAIN",0.335464103964778,0.00174973995382014
"N_DDX47",0.365556380629716,0.000561840105042527
"N_EFHD2",-0.560512708672095,1.29988998274097e-08
"N_RN7SKP296",-0.22611016598334,0.0451573137544355
"N_BMI1",0.458372612455869,7.72564429114155e-06
"N_DMXL2",-0.529009109384401,1.15183563438686e-07
"N_SLC9A1",-0.354771308927919,0.000854944769846881
"N_LSS",0.320552553999849,0.0029720031106831
"N_AEN",0.747099016828071,4.76560456756911e-17
"N_MINDY1",-0.624177147670598,8.00789734591253e-11
"N_ZXDB",0.360347825607766,0.000690014897029588
"N_ATP5F1A",0.428730483871566,3.48327070343192e-05
"N_XKR8",-0.53919792911234,5.83218227486257e-08
"N_IGLV7-46",0.509741923997503,3.94134550912542e-07
"N_SNX29P2",0.335511585817675,0.00174739811454089
"N_MRPS35",0.412425513478579,7.52321860292486e-05
"N_RTCB",0.547475688961737,3.32058449480881e-08
"N_AC016831.5",-0.240681217753691,0.0316564767996945
"N_CHIC1",0.471335860300835,3.8147326131662e-06
"N_APOBEC3G",0.769604848894481,1.19686335542819e-18
"N_TPRKBP2",-0.285622575633163,0.00912623676998666
"N_VCAN",0.242456776356473,0.0303194527685659
"N_POLR1A",0.431549392577312,3.03970095845636e-05
"N_TMTC4",0.291815776923517,0.00755799223638149
"N_KBTBD7",-0.429274547449094,3.39479649836963e-05
"N_HSPA1A",-0.631932492006836,4.0107213301501e-11
"N_TOP2A",0.410138552966125,8.35753367847714e-05
"N_EIF2D",0.408555624515067,8.98283766772956e-05
"N_GOLGA7",-0.297035643468869,0.00641351293128931
"N_GPRASP1",0.370145511378465,0.000467834106044237
"N_ZNHIT6",0.256854597751396,0.0207142753618777
"N_SAMD3",0.272096380227627,0.0135745040418337
"N_B3GNT8",-0.643524660305775,1.37222136769627e-11
"N_MAK16",0.385023950249344,0.000253662114000097
"N_ZNF736",0.447786659701916,1.3455227717228e-05
"N_BRI3",-0.291626773216126,0.00760510743353706
"N_CARD19",-0.264328102274379,0.0169282317369069
"N_USP40",0.275144122784289,0.0124350621691966
"N_CALHM2",0.250494299522508,0.0245752604248077
"N_PWP1",0.411805927187212,7.74224550129609e-05
"N_DRAP1",0.606363921324641,3.61572243569077e-10
"N_FBRS",-0.350273678458741,0.00101590431705494
"N_URB1",0.501618294974988,6.53232169887967e-07
"N_FBXL13",-0.404904964630989,0.000106002562418306
"N_VDAC1",0.363522633118479,0.000608668468196993
"N_FH",0.576472446229461,3.95991219195985e-09
"N_POU2F2",0.305301240757938,0.00492085068629903
"N_FAM69A",0.620313973997438,1.11032036179074e-10
"N_CD1C",0.458803836749618,7.54803255352658e-06
"N_IPO7",0.346255823593647,0.00117886223070303
"N_FAM117B",0.286348227433212,0.008932097794947
"N_PIK3IP1",0.330636393481811,0.00208432989076726
"N_SLC25A42",0.531896944305253,9.54345035226032e-08
"N_BMPR2",0.586688805579005,1.77686842660476e-09
"N_CD300LF",-0.444023350679991,1.62294945135549e-05
"N_AKR1A1",0.518061925579469,2.3323222035928e-07
"N_KDM2B",0.464710224945032,5.48805201222075e-06
"N_NOL9",0.35668361755112,0.000794618361405892
"N_TNFRSF13B",0.524019047559399,1.59461759885756e-07
"N_EPB41L4A-AS1",0.331112191073327,0.00204872168064892
"N_HLTF",0.406663262505927,9.79069224133922e-05
"N_RAVER2",0.22861167949939,0.0425253798375964
"N_ZNF550",0.433269146977294,2.79033605858538e-05
"N_SLC35F2",0.503983055405373,5.64126405715845e-07
"N_ZNF641",-0.359862434737054,0.000703094731368696
"N_OXCT1",0.485398410949297,1.71002375645791e-06
"N_NOD1",0.757583082283274,8.87163871689172e-18
"N_RAP1GDS1",0.374826833809336,0.000386908755798124
"N_PRKDC",-0.596952416321439,7.86673965164076e-10
"N_PPCDC",-0.333545933186558,0.00187729571857077
"N_IGHV1-18",0.554327823633147,2.04132881017692e-08
"N_SFMBT2",0.275887110911123,0.0121625895317365
"N_UCP2",0.225096040109235,0.0463009830780612
"N_ADAMTSL4",-0.437174661088844,2.29062192903858e-05
"N_BTN2A2",0.750826830169333,2.62794537686177e-17
"N_ZNF783",0.447893960444708,1.33883158042628e-05
"N_TCF12",0.448360765545089,1.30721141354929e-05
"N_APOBEC3F",0.626722679154241,6.41969834138537e-11
"N_GUSBP1",0.401088689976561,0.00012578276574246
"N_SNX10",-0.298602205537676,0.0061010462058144
"N_RRM2",0.364430686919792,0.000587204056948132
"N_MCM3",0.545830325568099,3.72345488870284e-08
"N_CLUH",0.46453285409309,5.53861864580922e-06
"N_BRCA2",0.794001046049951,1.21112464630427e-20
"N_CTSC",-0.344366900948303,0.00126296814139807
"N_ZNF92",0.59488215279136,9.36144905347665e-10
"N_RPS15",0.452354292868601,1.060489648118e-05
"N_AGPAT3",0.44545955278216,1.51026237748037e-05
"N_TP53I13",0.519654492556069,2.1082967998114e-07
"N_B4GALT5",-0.469699332428143,4.17259486311368e-06
"N_LINC00963",-0.646691363038157,1.02369444334325e-11
"N_UBE3D",0.275294941163778,0.0123783515338664
"N_ZNF525",0.379595327589328,0.000317760801780917
"N_LINC02158",-0.465504894319414,5.25136532008082e-06
"N_ADGRE5",-0.550741812919341,2.64211478922492e-08
"N_HEY1",-0.363093594188547,0.000618063744182786
"N_SMC2",0.474188260375598,3.24648515692224e-06
"N_SIT1",0.515741526840518,2.71215665087642e-07
"N_NBAS",0.518931401858696,2.2081078160279e-07
"N_LAMC1",0.342595169113017,0.00134891060617654
"N_PAK1",-0.523508241394471,1.6476461246494e-07
"N_COX16",0.439313108531447,2.05450798564444e-05
"N_ANKRD36C",0.554250505106051,2.05134479264019e-08
"N_TOB1",-0.325708270626164,0.00248411649935368
"N_CDKN1A",0.458977630569024,7.48000091933534e-06
"N_USP36",0.356424042807199,0.00080284161402439
"N_NUP188",0.389850820731279,0.000205955594674898
"N_SLAMF1",0.481172310243808,2.18262497764579e-06
"N_HK2",-0.602354075608882,5.04358455555632e-10
"N_PAIP2B",0.266605445539047,0.015861176945735
"N_WDR27",0.31671702216344,0.00338199955692353
"N_UTP20",0.466289486533067,5.03366420635677e-06
"N_ZNF827",0.257246126285679,0.0204988513104264
"N_IFNLR1",0.51082258449373,3.68994115400418e-07
"N_9-Mar",0.414154994658782,6.9527396011779e-05
"N_DENND3",-0.46584379803413,5.16184316521137e-06
"N_AC016831.1",-0.380148872132739,0.00031050118532431
"N_IQGAP2",-0.434617828274694,2.60507595702383e-05
"N_SSR4",0.599778993249568,6.22996564934135e-10
"N_FRAT1",-0.584690041528396,2.08674504121145e-09
"N_ANKRD36B",0.577407088165493,3.69708843003054e-09
"N_VARS",0.520114906397204,2.04805791455702e-07
"N_SLC30A4",0.415563448615016,6.51497691475889e-05
"N_RHOB",-0.340303908973441,0.00146961030578667
"N_AC244197.3",-0.284369492857872,0.00947290079807938
"N_ARPC5",-0.343612370035065,0.00129824370753633
"N_SNORD15A",-0.251004985717119,0.024243677094722
"N_HMGN3",0.530509512171545,1.04384673678659e-07
"N_SOX6",-0.256151679072793,0.0210991273494126
"N_ISG20",0.502989867798895,6.00503675749963e-07
"N_TSEN34",-0.506290497947048,4.87817793302078e-07
"N_OSBPL8",-0.4956454739253,9.36541350190622e-07
"N_URI1",0.522990331225607,1.70629889543343e-07
"N_MOSPD2",-0.488649802010591,1.41733991771295e-06
"N_GCLC",0.286340136539163,0.00893348796883465
"N_ATP6V1A",-0.675775264859654,5.47240369590196e-13
"N_ADA",0.288540051240924,0.00835938827993973
"N_CBLB",0.36497893260019,0.000574453703374301
"N_TLE1",0.552356480975874,2.35418723626653e-08
"N_NEDD4L",0.246636482693464,0.0271794556769324
"N_CCT4",0.474813360457369,3.12966427638268e-06
"N_DNM1L",0.418230802519559,5.76356834056836e-05
"N_TDP2",-0.386388464415423,0.00023922701105659
"N_ST3GAL4",-0.534266792550361,8.13249602667692e-08
"N_USB1",-0.331378822168556,0.00202938854943255
"N_TCF7",0.244610260721543,0.0286648068533976
"N_AOAH",-0.472991874870485,3.4756415458749e-06
"N_WDR75",0.510236923566878,3.82942473494414e-07
"N_PYHIN1",0.41679676141771,6.15736239368626e-05
"N_RABGGTB",0.552574756092868,2.31788931270156e-08
"N_TSR1",0.430436884422766,3.20997716442756e-05
"N_SP100",0.552971392626882,2.25094269667057e-08
"N_SLC4A7",0.309533828067389,0.00429173821987724
"N_ARHGAP21",0.278361375859672,0.01128464226664
"N_ST8SIA4",-0.266667270553808,0.015835319224555
"N_NFE4",-0.481331983939515,2.16301826386947e-06
"N_PDZD8",-0.635615185167638,2.86649081782817e-11
"N_OPTN",0.645791738682431,1.10876128086526e-11
"N_EHD3",0.463805412388215,5.76001691712985e-06
"N_ECI2",0.4102294997433,8.323837654791e-05
"N_LPIN1",0.364903812902233,0.000575991178885807
"N_DCTD",0.489073078094527,1.38288934305156e-06
"N_MAP3K9",0.311878644602144,0.00397154664367251
"N_TYW3",0.368055860824438,0.000508203106894369
"N_TOM1",-0.345492293110426,0.00121260750728969
"N_OPLAH",-0.424735809123688,4.22197243078385e-05
"N_ZNF260",0.408555918628102,8.98283766772956e-05
"N_AC126755.1",0.40788062960543,9.26497628598145e-05
"N_NSMCE4A",0.494095106636994,1.02759704289876e-06
"N_FAR2",-0.515755608674661,2.71134951649056e-07
"N_DDX51",0.368612834717049,0.000497310059769606
"N_PISD",-0.578583606713488,3.37427155063785e-09
"N_IKBIP",-0.375581591354414,0.00037525254648792
"N_RPL37",0.51157460150879,3.51778982699287e-07
"N_ZBTB40",0.504814919086736,5.35045814741736e-07
"N_AGTRAP",-0.383797603704531,0.000266432727677178
"N_ARHGDIB",-0.358601560779656,0.000738073247695745
"N_LINC01347",-0.323412184003207,0.00269378982159242
"N_P2RX7",0.241217056505904,0.0312420133979686
"N_SLC39A10",0.487987572518758,1.47401052792195e-06
"N_N4BP2",0.383745537823441,0.000266945671782597
"N_ARAP1",-0.586169654005051,1.85294714522012e-09
"N_USP14",0.462162521997237,6.30298709076651e-06
"N_METTL17",0.479489546676414,2.40376406874452e-06
"N_RPUSD4",0.42069360060881,5.12565920909289e-05
"N_ZNF23",0.3325100051263,0.00194770070287761
"N_CXorf21",0.369614822058546,0.000478167059097937
"N_BCL11A",0.537285717431708,6.65737322082846e-08
"N_TRIM59",0.480670037839071,2.24697468140284e-06
"N_EXT2",0.336630987325909,0.00167985627717642
"N_PPP4R1",-0.605704102835119,3.81768018845341e-10
"N_TBC1D9B",0.309113857750665,0.00434974869119298
"N_BHLHE40",-0.356086661336885,0.000813466862500041
"N_LANCL1",0.478875734950833,2.48835415413785e-06
"N_KIAA0825",-0.498493162611617,7.89098467148438e-07
"N_ZNF286A",0.305843058900094,0.00484040104336807
"N_JAM3",0.428981809869534,3.4422370918895e-05
"N_SEMA4D",-0.368599772470513,0.000497520421072688
"N_GNA12",0.446137892547214,1.46246004562503e-05
"N_CATIP-AS1",-0.529528867114078,1.11392609192312e-07
"N_PIK3C2B",0.397153225553031,0.00014968990121683
"N_GIMAP6",0.301718931329615,0.0055283392152369
"N_ILF3",0.462619169257691,6.14414606269358e-06
"N_GNB5",0.383627857693285,0.000268275314370953
"N_RARA",-0.442080260191765,1.79136795996927e-05
"N_ARHGAP42",0.387751576051992,0.000225249025080991
"N_WDR89",0.455022345347424,9.2008364904266e-06
"N_ASAH1",-0.44690718267491,1.40723581752556e-05
"N_TOMM70",0.528709716376289,1.17444879858613e-07
"N_PSMB9",0.282074768445471,0.0101372203377979
"N_FUNDC2",0.313903501679331,0.00371490494399429
"N_AC116366.2",-0.473458920245513,3.38565786448198e-06
"N_RAB31",-0.566638662868886,8.27978468220543e-09
"N_USP46",0.265309535100471,0.0164511852421613
"N_KLHL42",0.277155628294402,0.0117077526152626
"N_DOK4",-0.554136762624014,2.06509079316321e-08
"N_USP45",0.400443116652044,0.000129368677153579
"N_MYDGF",0.618511363095874,1.29535985081908e-10
"N_CHD6",0.44205296763841,1.79332563376836e-05
"N_SLA",-0.542591824220004,4.63440916746372e-08
"N_FCGR2C",0.421823126035943,4.85692395060651e-05
"N_TTC19",0.245655067391662,0.0278998748010699
"N_LINC00877",-0.491345553670787,1.20811876992559e-06
"N_ZNF548",0.353149469245031,0.000911115172106998
"N_SYNJ2",0.272949042693289,0.0132470416845332
"N_DNAJA3",0.381326239943281,0.000295345839294195
"N_ZNF154",0.309412158315314,0.00430725036322746
"N_PASK",0.405871032325498,0.000101559192157853
"N_EIF3I",0.417423181700627,5.98079109580629e-05
"N_SMIM27",-0.290228859212686,0.0079290869275881
"N_ZNF121",0.342782423576971,0.00133949547005672
"N_ELK4",0.46582835704606,5.16536671518879e-06
"N_CBWD4P",-0.237984831204819,0.0338558950129412
"N_CHML",0.385137001695298,0.000252454286124485
"N_CARMIL1",0.361727093981239,0.000652802839134433
"N_HYOU1",0.386706107461427,0.000235929770638843
"N_PRDX4",0.624982012625724,7.50531336918416e-11
"N_UBA5",0.45445323068798,9.48415301222767e-06
"N_CAMTA2",-0.383876967081437,0.000265606881426726
"N_ZNF37A",0.322612117889629,0.00277007669675668
"N_TTC39B",0.572211958249699,5.47523220166241e-09
"N_CNKSR2",0.321861090733833,0.00284413464729844
"N_ZFP14",0.324606852549352,0.00258226130769584
"N_TMEM60",0.328413850108271,0.00225691938773678
"N_IGLV7-43",0.513375260147569,3.1419022355292e-07
"N_ARRB1",-0.541686889280549,4.93132705116953e-08
"N_CDK2AP1",-0.315423386696235,0.003533487004521
"N_ALPK1",-0.437912612671539,2.20678316255461e-05
"N_CALR",0.476358013310368,2.87229034029714e-06
"N_TOMM7",0.539740540594553,5.62091340068371e-08
"N_MYBPH",-0.348618867338659,0.00108069439750935
"N_SERPINB1",-0.286709045644357,0.00883801626666039
"N_AC025279.1",0.231973569088385,0.0392093276796658
"N_LTB4R",-0.527394379462349,1.28026194013062e-07
"N_TRIM69",0.532095966687882,9.42486945620521e-08
"N_BUD23",0.450917566743003,1.1441335370971e-05
"N_RFX5",0.729130462486197,6.86716447574191e-16
"N_METTL8",0.348164009756847,0.00109840121635536
"N_RPL41",0.478717150711026,2.51254584110874e-06
"N_RTN3",-0.672917518677314,7.48500039462318e-13
"N_VPREB3",0.629947454805809,4.75614162193359e-11
"N_SLFN12",0.495511184465923,9.42673699602605e-07
"N_RPS2P36",0.323361917786482,0.00269859466640622
"N_ZNF516",-0.644048811163908,1.30104642559679e-11
"N_NBEA",0.408549466551836,8.98283766772956e-05
"N_MLEC",0.297274529270354,0.00636652291782792
"N_IMPDH1",-0.792001512156214,1.79593162121335e-20
"N_SDCCAG3",0.364063963611526,0.000595579041151683
"N_MAP3K4",0.515837097584717,2.69670738179164e-07
"N_EXTL3",-0.824465895361905,1.46326965075658e-23
"N_ZNF438",-0.225420192807199,0.0459370543455818
"N_ST6GALNAC4",0.609541884262009,2.76668513153922e-10
"N_SLC25A39",0.421723548494034,4.88052272847832e-05
"N_ZNF354C",0.305119382335377,0.00495114058162253
"N_LMTK2",-0.276553026134186,0.0119250496983549
"N_RRP15",0.320729904665611,0.0029549674093502
"N_CNTNAP3B",-0.382320013266448,0.000283162267201813
"N_BTBD19",-0.442789933307451,1.72872449594754e-05
"N_USP28",0.531798220516002,9.60272120552646e-08
"N_HAUS5",0.355821338761749,0.00082146591780841
"N_DNAJC24",0.319534410102788,0.00307373988038781
"N_PRDX2",0.507231966584737,4.59610349882727e-07
"N_F11R",-0.71621247316702,4.04077861926242e-15
"N_NSD2",0.44367391141224,1.65189504700328e-05
"N_AC135983.2",-0.262419277833528,0.0178106124601629
"N_CYBB",0.478282472185487,2.57450679925203e-06
"N_DTX3L",0.390088440112017,0.000203995563393611
"N_IBTK",0.500837146950654,6.84773329295047e-07
"N_AUTS2",0.238247295429859,0.0336466600441293
"N_FHL3",-0.439325178420432,2.05401005960573e-05
"N_IDI1",-0.228828399445961,0.0423092643520111
"N_AC118549.1",0.478181640717512,2.58876610965259e-06
"N_STARD7",0.482453603536602,2.03099664484311e-06
"N_PLXNC1",-0.712898305162618,6.28862361697684e-15
"N_IQCB1",0.469100834822163,4.31233545433541e-06
"N_PRKCE",0.842395558443931,1.53263016478992e-25
"N_ARHGAP5",0.470868555964441,3.91453858754702e-06
"N_SNRPF",0.322816254555103,0.00275048373948905
"N_NAT10",0.459796811072915,7.15941060025394e-06
"N_ELP3",0.482658376021204,2.00912533888448e-06
"N_SIDT2",0.279734336448213,0.0108498208952317
"N_TFAM",0.314245491651985,0.00367625185312312
"N_CCT6A",0.366707292043706,0.000536893039915444
"N_ERN1",-0.668455499196703,1.17505054282066e-12
"N_MPHOSPH9",0.474819230051852,3.12966427638268e-06
"N_MCCC2",0.408333878430868,9.07568004088818e-05
"N_ZNF22",0.476200207948953,2.89838211955315e-06
"N_DERL3",0.59801450604397,7.23691643000758e-10
"N_AC138866.1",0.339009806286018,0.00154018936840838
"N_LZTR1",0.418904630388708,5.58059650787238e-05
"N_OSCAR",-0.493725085043578,1.05075590178393e-06
"N_EIF2A",0.507738377301323,4.46711682852097e-07
"N_PATJ",0.347096858037036,0.00114232386548473
"N_NCF1",-0.361829918211379,0.000650298013824518
"N_MYO1E",0.439292890274989,2.05637300059435e-05
"N_SLC1A4",0.492335439232804,1.13920760130252e-06
"N_LETM1",0.36985153522934,0.000473465659391101
"N_SLC9A9",0.407255325874155,9.53380928728733e-05
"N_PRDM15",0.480259686009348,2.29912618755304e-06
"N_DHX34",-0.622080019709865,9.56661285648825e-11
"N_CNNM2",0.229874120902813,0.0412490389117693
"N_ZFP36L1",-0.310893408537871,0.00410371715738809
"N_ANKRD34B",-0.378413698256984,0.000333671952367036
"N_PNMA6A",-0.264787882319064,0.0167105243333527
"N_UBA2",0.373475537905583,0.000408448733593675
"N_C16orf58",0.540261807503576,5.43708423668604e-08
"N_SLC2A5",0.370982785325819,0.000452418124918223
"N_VEZT",0.390409268868638,0.000201154833905282
"N_ARL4A",0.356135265423035,0.000812148722946128
"N_GLIPR2",-0.504764869406327,5.36370825142608e-07
"N_PLIN2",0.320836272721414,0.00294495068482377
"N_PEA15",0.457980158239155,7.88544379770676e-06
"N_C7orf50",0.721076219238314,2.08497914168573e-15
"N_FMNL1",-0.387723161766009,0.00022541878486938
"N_LINC01781",0.682496419422538,2.59463570801885e-13
"N_ZFP90",0.398017243036775,0.000144095048329162
"N_NBPF3",0.260232194039978,0.0189201305841978
"N_CORIN",-0.312785692560377,0.00385473800391179
"N_1-Mar",0.278598720420479,0.0112097427479899
"N_PYURF",0.601532677447235,5.37225045727229e-10
"N_NDUFAF4",0.421234580322972,4.996349110301e-05
"N_CNDP2",0.552597488136349,2.31476296930274e-08
"N_ABHD15",0.477112766059819,2.7510202299413e-06
"N_AC010422.6",0.245461541085183,0.0280329875996043
"N_LINC01184",0.272074272023145,0.0135795746184276
"N_CTBS",-0.410552871395289,8.20251825265034e-05
"N_NOM1",0.327542214998214,0.00232652378940698
"N_ADH5",0.499471530745989,7.43090541245495e-07
"N_HSDL2",-0.456300941116027,8.6033599723329e-06
"N_XPO6",-0.62765831413946,5.89260961836423e-11
"N_DPH1",0.39559084071883,0.000160372614718439
"N_TMOD2",0.373684863127967,0.000404944856396394
"N_RPL38",0.47449671159588,3.18754795931225e-06
"N_TRIM38",0.630197328077466,4.64936805796747e-11
"N_AC124312.3",0.552154366481402,2.385768329594e-08
"N_MRPL3",0.403921478683002,0.000110881905919473
"N_UHRF1BP1",0.382849347171412,0.000277129278085222
"N_LINC00639",-0.253420339617377,0.0227333906292024
"N_LARP1BP2",-0.250375269683095,0.0246512330833712
"N_C20orf24",-0.320252337021286,0.00300152561972204
"N_BACH1",-0.353130419969995,0.000911712300692714
"N_RALGDS",0.336031316056699,0.00171639627295961
"N_NR3C2",0.373339404929049,0.000410888176422728
"N_PTPRC",-0.49594023705499,9.2142394413775e-07
"N_SLC7A1",0.382347402992018,0.000282896558079141
"N_YBX3",-0.231276879247345,0.0398710908434755
"N_ZNF300",0.271489949079654,0.0137946848099806
"N_MACC1",0.358957556584925,0.000727717419844442
"N_SLC11A2",0.344427886236958,0.00126018042056091
"N_MTHFS",-0.405189072405868,0.000104667319584842
"N_KLRC4-KLRK1",0.257897178612333,0.0201491482561846
"N_CD55",-0.407115476857035,9.59100896585683e-05
"N_HDAC4",-0.341687748541738,0.00139400249695807
"N_UQCC1",0.349132551916378,0.00105990115728155
"N_IER5L",-0.415125993683546,6.64950436389543e-05
"N_IGKV1-39",0.607394333741427,3.32851663795951e-10
"N_ACP1",0.447504843362419,1.36512747926094e-05
"N_NUP43",0.436310916461974,2.39342279641548e-05
"N_RUBCN",0.634955475375471,3.03789744747148e-11
"N_CCDC127",0.268362564986273,0.0150936953518897
"N_RALB",-0.431492247058851,3.04722297104336e-05
"N_ATP11A",-0.550688057154118,2.65217840737746e-08
"N_KIAA1324L",0.243826315225115,0.0292551464337879
"N_METTL16",0.356476299609551,0.000801272452496768
"N_IRS1",0.299879735490097,0.00586140361477811
"N_SMG1P4",0.221842703427656,0.0499670815564239
"N_TMED3",0.483016603404951,1.9660084318234e-06
"N_RFX7",0.375604826755318,0.0003749336609735
"N_AVIL",-0.588782404287788,1.51314628144017e-09
"N_TNIK",0.513789113372768,3.06524421115059e-07
"N_TMEM91",-0.617752798482672,1.38422304124689e-10
"N_SSH2",-0.611818434895747,2.29095678720886e-10
"N_ADAM8",-0.566520370049984,8.34839337061132e-09
"N_ZMYM3",0.456817703433341,8.38041029906895e-06
"N_KAT14",0.448988920834297,1.26487140377246e-05
"N_TBXAS1",-0.710824131324256,8.24998906112522e-15
"N_AKR1B1",0.506738080887401,4.74417954505342e-07
"N_PPIE",0.397501840020731,0.000147493844550578
"N_PPP5C",0.39006478691091,0.000204189724857793
"N_GAB2",-0.52409462378909,1.58646729130006e-07
"N_NUBPL",0.264965982261703,0.0166203173754908
"N_CD46",-0.488879494745211,1.39956893307532e-06
"N_ANK1",0.226198734793332,0.0450546057137852
"N_ZNF549",0.269681961279608,0.0145368407403826
"N_KLF16",-0.311687386462874,0.00399542386718118
"N_PICALM",-0.436083783379203,2.41835379811909e-05
"N_PES1",0.43953893754753,2.03120883565072e-05
"N_MDH1",0.533830376163697,8.36207479084732e-08
"N_ZNF829",0.224264008197468,0.047212666100412
"N_TARS",0.675622399402439,5.55171844355051e-13
"N_CCR9",0.404457165912723,0.000108287960885115
"N_APRT",0.51790046019421,2.35603457920435e-07
"N_CD96",0.225378963344388,0.045978911771093
"N_FBXO21",0.48673821735695,1.58343392828709e-06
"N_FIGNL1",0.350299116298338,0.00101497492747001
"N_SF3B3",0.293088759395194,0.00726918730397347
"N_BLMH",0.393686841238188,0.000174627685794638
"N_FTO",0.430243371845252,3.23896580521107e-05
"N_AC018644.1",0.354758480125855,0.000855245539525861
"N_IGHV4-61",0.626184318534562,6.73468949830387e-11
"N_BID",-0.586581533444347,1.79283964329271e-09
"N_KCNH3",-0.420521507937818,5.16689650206318e-05
"N_RPP30",0.416410300701114,6.26930260659176e-05
"N_SNORA64",-0.259283205409012,0.0194228379103514
"N_5-Sep",-0.4362070564555,2.40508184702771e-05
"N_TEK",-0.320406115926295,0.00298690117969537
"N_MGAT3",0.353000769435367,0.00091615933541863
"N_PRKACA",-0.54993423959332,2.79475153967354e-08
"N_SLC2A11",0.384104877313597,0.000263089793282192
"N_ZNF605",0.298611204038832,0.00609985801146767
"N_GTPBP2",0.610687860741592,2.51730979027724e-10
"N_H1FX",0.606887656079397,3.47186891423266e-10
"N_P2RX5-TAX1BP3",0.362640521019878,0.000629383901433821
"N_RPL34",0.507701703721408,4.4755469875701e-07
"N_TREML3P",-0.473567813959497,3.36470803903281e-06
"N_JMY",0.345946111872095,0.00119310597922696
"N_ST20",-0.409493124770742,8.6008255747856e-05
"N_KCNH8",0.387787067577284,0.000224930606274577
"N_PLXNA2",-0.5245846804099,1.54100802428075e-07
"N_GNPDA2",0.348027060038548,0.00110369321660476
"N_TRAM2",0.423836227268407,4.41053262585865e-05
"N_VPS13C",0.509061863599828,4.11535555627767e-07
"N_DAZAP2",-0.298237274248592,0.00617487846764581
"N_SOD1",0.376131069325328,0.000367498636694231
"N_GSPT2",0.3780932415752,0.000338203532809908
"N_TSPYL5",0.424568518496259,4.25664767818613e-05
"N_LTK",0.469279730187715,4.27315288337107e-06
"N_ASAP1",-0.481560599888334,2.13481609235208e-06
"N_RTN1",-0.236642324835836,0.0349944816899187
"N_AC093495.1",-0.518358647585685,2.29143978878248e-07
"N_ZNF326",0.3515103984254,0.000969282655124579
"N_TTC27",0.4936053815434,1.05752089372541e-06
"N_CCNC",0.461108178451497,6.66554224026704e-06
"N_RNF44",-0.424516353743082,4.2675596524754e-05
"N_TP53",0.478223697940915,2.58332404838701e-06
"N_PGD",-0.633347595955679,3.51687907416752e-11
"N_SCFD2",0.489887252213171,1.31914196075123e-06
"N_SLC25A38",0.578792549413727,3.33049004351227e-09
"N_GPCPD1",-0.473689047616794,3.34046474461864e-06
"N_ELL",-0.409344188827108,8.65925055320513e-05
"N_SLC9A7",0.476834424421418,2.79629762084523e-06
"N_FAM169A",0.309029634033406,0.00436196322179724
"N_ALMS1",0.510212605481738,3.83345657997889e-07
"N_PRMT1",0.425276146669901,4.11810711338815e-05
"N_HOOK1",0.308397639271826,0.00445681455394886
"N_OSGIN2",-0.311300770548759,0.00404720611130788
"N_KSR1",-0.261448335469457,0.0182961850902292
"N_RBM43",0.656700615029717,3.84936235471258e-12
"N_RAN",0.543611817392155,4.33086334836545e-08
"N_RUVBL1",0.463600439078544,5.82400162559953e-06
"N_AC026412.1",0.249933999415026,0.0249346262408283
"N_BAK1",0.538401937300252,6.17135635949475e-08
"N_OPN3",0.461700231510906,6.46159228090575e-06
"N_ST6GALNAC6",0.482338224619912,2.04370457437034e-06
"N_ITPK1",-0.417725136001687,5.90150410804989e-05
"N_TBL1X",-0.600341240216862,5.92578419610808e-10
"N_LMO2",0.230377183733236,0.0407748441790091
