"","MM.darkgrey","padj.MM.darkgrey"
"M_SORBS3",-0.267753977402353,0.0205165217065143
"M_SGSM3",-0.387493179155153,0.000404137983660339
"M_FZR1",-0.345834602679227,0.00192806295647239
"M_STXBP2",-0.505559393455854,1.35646332563528e-06
"M_TMEM160",-0.394112801467415,0.000308750211363395
"M_ARID5B",0.300900390691805,0.00815815150025361
"M_MNT",-0.315431719796813,0.00522622057503938
"M_AP5B1",-0.361214207866481,0.00111215067510603
"M_MED15",-0.239556254566667,0.0409410248290829
"M_ICAM1",-0.255649129958784,0.0278927981706398
"M_HDAC5",-0.447593476787491,2.87871255188136e-05
"M_PHC2",-0.523811881680208,4.75824540041469e-07
"M_DDX58",0.431132825126667,6.19991648008255e-05
"M_CCND2",0.307052043439789,0.00677348308293798
"M_ATP13A2",-0.39047149924481,0.000358337249430666
"M_MCRIP1",-0.38724625534744,0.000407499031039302
"M_SLC9A7P1",-0.436310400913952,4.90536046371039e-05
"M_AL627309.5",-0.342518991450164,0.00216892289485186
"M_GIT1",-0.354911516585417,0.00139832244918396
"M_KCNH3",-0.432567570788774,5.8107203881042e-05
"M_FTL",-0.399566487672938,0.000247418015495761
"M_TRIM56",-0.313600075392663,0.00553056440368872
"M_ADGRD1",-0.496017842900238,2.35300765005919e-06
"M_SREBF1",-0.348675637971892,0.00174230786630157
"M_AL365361.1",0.449742919433137,2.59565299136998e-05
"M_TRGC2",0.30701681224044,0.00678086011724842
"M_SAMD9",0.496276915527606,2.31820612838165e-06
"M_PRRC2A",-0.402639712512909,0.00021813045208988
"M_MCRIP2",-0.417705846550662,0.000112991332865433
"M_LMAN2",-0.435217285726165,5.15415271207851e-05
"M_MIB2",-0.484846934935899,4.29049104508306e-06
"M_SLC52A2",-0.422381975955467,9.18966545608344e-05
"M_DGAT2",-0.563726334258942,3.75293555307373e-08
"M_SULT1A4",-0.49891493494424,2.00254743879263e-06
"M_NUBP2",-0.477463904580157,6.34691873670891e-06
"M_SLC27A3",-0.491099950489623,3.09189033271776e-06
"M_MGRN1",-0.44401054834771,3.40103442604407e-05
"M_NUCB1",-0.400390062525018,0.000239104454757488
"M_RAB1B",-0.424489435772745,8.34487749426477e-05
"M_ENO2",0.272416280522613,0.0181520324663155
"M_NR1H2",-0.410909412608031,0.000152861839542261
"M_ASPSCR1",-0.438457763780217,4.42623073364389e-05
"M_APLP2",-0.355771669964599,0.00135507353393637
"M_LINC00937",-0.388186500939345,0.00039266346291362
"M_CTBP2",-0.312851319093981,0.00566804791537747
"M_CITED4",-0.311549790347583,0.0058999968214161
"M_RCN3",-0.566744401661091,3.04429562029867e-08
"M_GRK3",-0.242816835374164,0.0379197910928319
"M_CLUHP3",0.249533334906473,0.0323378074820255
"M_PLEKHG3",-0.444841929246639,3.26943334378514e-05
"M_DUS3L",-0.363622563777832,0.00101723040713464
"M_SEMA4B",-0.554151420562359,7.06965639717658e-08
"M_TNRC18P1",-0.444081259798828,3.39064246189005e-05
"M_ZNF316",-0.501135964513635,1.7581801261886e-06
"M_PLBD2",-0.441162723650659,3.90138774274177e-05
"M_TPD52",0.380318748629941,0.00053398117095312
"M_ZDHHC12",-0.393601258267189,0.000315741376707252
"M_AC020659.1",0.258625315409179,0.025845450389814
"M_RBM42",-0.4144125236896,0.000131390926747861
"M_ANKH",0.27413049771629,0.0173152389068676
"M_RPL13",-0.340987646641432,0.00228264154218738
"M_IDUA",-0.420075199356516,0.000101819322724846
"M_EPHX2",0.317552376609541,0.00490098449458967
"M_DDX49",-0.403047130958673,0.000214357502220106
"M_GBGT1",-0.566067555744848,3.19039268002915e-08
"M_LAX1",0.23602408950744,0.0444603838287399
"M_CTLA4",0.33930900548535,0.00241714976448913
"M_BCKDK",-0.562259077065993,4.13634519323946e-08
"M_PTPN6",-0.445350120123734,3.19172891516514e-05
"M_TMIGD3",-0.384260772805884,0.000458728416822491
"M_GAB2",-0.391702055287296,0.000341391320693477
"M_SLC22A16",-0.284621697252115,0.0130487858292301
"M_TUBB6",-0.270851865183734,0.0189007094390663
"M_TNFRSF14",-0.388798153872998,0.00038321642659818
"M_PRDM1",0.366384329427288,0.000914615425419018
"M_CXCL11",0.283654757722854,0.0133947869444588
"M_TESC",-0.541786296117671,1.59348057657492e-07
"M_MCOLN1",-0.446949933798579,2.96340764407337e-05
"M_GPRASP1",0.245320143404938,0.0357411593885933
"M_MCOLN2",0.267651943304149,0.0205614714415486
"M_EFCAB13",0.266958918353934,0.0209088410489572
"M_PDLIM2",-0.47603451360712,6.86919283586502e-06
"M_SYTL2",0.382215756281157,0.000496567082263284
"M_CENPB",-0.43393849745538,5.44780946210027e-05
"M_MIRLET7BHG",-0.38228843305625,0.000495326430805474
"M_SLC25A6",-0.483072317974924,4.71905320444408e-06
"M_SH3GL1",-0.343509686707211,0.00209501605408097
"M_PIGQ",-0.446107499454381,3.08221821225553e-05
"M_COMMD3-BMI1",-0.354326383148417,0.00142952570871208
"M_AC005943.1",-0.263519116459583,0.0228594599292629
"M_CCNL1",0.304433642402257,0.00732793504116453
"M_HAL",-0.291307567866902,0.0107965785704088
"M_TRMT2A",-0.425238319882999,8.08007462193482e-05
"M_PAXX",-0.286530521214378,0.0123598621746808
"M_HEG1",0.359491967889904,0.00118459970321333
"M_RPLP1",-0.417610046991288,0.000113511020121808
"M_SNAI3",-0.281477734116625,0.0142431827720861
"M_SNORA73B",-0.31709562984935,0.00496998084036469
"M_ZNF469",-0.358548445245865,0.00122564656061548
"M_RPS9",-0.375519796523975,0.000646663626081929
"M_AMPD2",-0.494627587561428,2.53528998488398e-06
"M_ARMC6",-0.41403371252866,0.000133682016264427
"M_SLC22A18",-0.504289309500808,1.45613761157828e-06
"M_CCR5",0.415005926724258,0.000127878990064619
"M_NCOA7",0.353876429951475,0.00145281006456007
"M_AC110285.2",-0.51932395319797,6.18562907057417e-07
"M_DNAAF4-CCPG1",-0.31035024213968,0.0061188529768709
"M_SNORA64",-0.240171765939523,0.0403769233350901
"M_ZNF322P1",-0.233420264276527,0.0471235392005963
"M_RNF144A",0.411892144880521,0.000146719937404713
"M_CMTM2",-0.415551110634762,0.000124664931671572
"M_TNIK",0.349519104119255,0.00168904505303722
"M_RPS6KA4",-0.519704674599272,6.05578092888676e-07
"M_COL9A2",-0.52886676480116,3.52378698410695e-07
"M_SNORA62",-0.324236921362694,0.00396884236893715
"M_ST8SIA1",0.328337544905347,0.00347093606730213
"M_ITPRIP",-0.328295015104117,0.00347564194070341
"M_JOSD2",-0.511302141925897,9.83349801583623e-07
"M_HDAC7",-0.376315906985377,0.000626345251031867
"M_SERF1A",0.408471511432005,0.00016905837166658
"M_ACPP",-0.306740137099424,0.00683396779037223
"M_SMARCD3",-0.521032711391436,5.58709754632796e-07
"M_MAP3K6",-0.336517414713747,0.0026463135987861
"M_HIST1H4H",-0.399091400185129,0.00025222209832192
"M_ZMIZ2",-0.394589277781746,0.000302901725740746
"M_INSR",-0.453414765145776,2.15395424734426e-05
"M_PRKACA",-0.366948411820863,0.000894998243063888
"M_LSP1",-0.478676224171103,5.97458454942984e-06
"M_DOK2",-0.492978198639703,2.78654604062433e-06
"M_MEF2D",-0.237709431780159,0.042700531889651
"M_MXD4",-0.411696850500136,0.000147972240208657
"M_PFKFB4",-0.509082428129948,1.11791567616508e-06
"M_CABIN1",-0.33326019414967,0.00294778669335487
"M_MYO1F",-0.533512376229376,2.64289308888955e-07
"M_CRTC1",-0.396668768008107,0.000279040699255978
"M_ZNF507",0.290838659736033,0.0109378782848316
"M_UCP2",-0.291290757480736,0.0108009846737921
"M_CACNA2D3",-0.333375238549608,0.00293816517637013
"M_TLE3",-0.299260609240579,0.00857323289790869
"M_PCED1B",0.320013280042894,0.00453507598056363
"M_AL121839.2",0.307958091180668,0.00658537239815857
"M_MBD6",-0.351789955118686,0.00156255869981506
"M_SPPL2B",-0.386272052960789,0.000424031023553694
"M_STEAP3",-0.430664652291632,6.32733015385195e-05
"M_ZBTB7B",-0.482456279161957,4.86585027556665e-06
"M_PRKD2",-0.23296268558092,0.0476341749069658
"M_CFH",0.318194256077304,0.00480321168364658
"M_GCSAM",0.352345154848549,0.00153242321823628
"M_HRH2",-0.474430060496324,7.42437841026553e-06
"M_SLC16A5",-0.546616808302861,1.17256393881014e-07
"M_DOT1L",-0.402283847354031,0.000220846076416137
"M_VAV2",-0.366662050410372,0.000904929445021323
"M_UBTD1",-0.540130425570823,1.76975990106517e-07
"M_MT-CO2",-0.24087754562394,0.0397127167299582
"M_PKD1P6",-0.340614577705896,0.00231357906998511
"M_CAMTA2",-0.409517624214336,0.000161666455115805
"M_TECPR1",-0.407283302043389,0.000177848387136493
"M_DOK1",-0.561728838086059,4.28964924177323e-08
"M_PPM1K",0.505265644329167,1.37705963805258e-06
"M_RASSF7",-0.330454912885945,0.00323914936877809
"M_KMT2B",-0.325217531819481,0.0038434499222536
"M_ANKRD50",-0.2710306414279,0.0188315252417644
"M_PILRB",-0.281110048234836,0.0143958276687806
"M_METTL7A",-0.266969159723228,0.0209081802626372
"M_KIFC2",-0.393016337866884,0.000323305223662521
"M_MROH1",-0.435949977702443,4.99189037162862e-05
"M_TUFM",-0.407251958960757,0.000178066897300189
"M_CD40LG",0.277581600484003,0.0157940161169251
"M_TMEM175",-0.417249449315661,0.000115265202253756
"M_USP53",0.322860724801668,0.00414690293490643
"M_TP53I13",-0.351679060469469,0.00156687212437579
"M_IGFLR1",-0.400423097189114,0.000238795794002431
"M_TNFRSF1B",-0.495279066526525,2.454194264937e-06
"M_UBALD1",-0.365916206765363,0.000931989144010022
"M_TLR6",-0.267695689580714,0.0205420981552522
"M_PTGIR",-0.367091073605444,0.000891315090695963
"M_FBRS",-0.365457479850037,0.000947644039421919
"M_SART1",-0.410836078396488,0.000153214789250706
"M_CAVIN3",-0.430127351527024,6.4787160810749e-05
"M_SLC22A15",-0.29649674824907,0.00927366906315943
"M_ALKBH7",-0.426866817622582,7.50705779896438e-05
"M_DGKQ",-0.326035777782798,0.00374193752891258
"M_PGD",-0.536151541530256,2.25435638804354e-07
"M_PTGS1",-0.341748555870764,0.00222479928581036
"M_QSOX1",-0.543702499911816,1.40713793204321e-07
"M_SOX4",-0.291059247666297,0.0108775216558796
"M_ARL5B",0.522968954522191,5.00462260847077e-07
"M_AGAP4",-0.244566846904138,0.0363889247882125
"M_TRAF5",0.317953746273196,0.00483731987577473
"M_ANKRD13D",-0.457462385723973,1.75690092075425e-05
"M_ZNF524",-0.452759689069183,2.22835120719144e-05
"M_SHARPIN",-0.423991770528498,8.5275086650469e-05
"M_PPP1R9B",-0.489294882541446,3.39138897614844e-06
"M_RPL18A",-0.296027140359674,0.00939727431884619
"M_CXCR6",0.348586183231801,0.00174756365734159
"M_SSPO",-0.472235137018185,8.33505233444912e-06
"M_RAB3D",-0.470078325912883,9.29760129129912e-06
"M_SNHG14",0.337606112830035,0.00255529179703604
"M_SGSH",-0.387745572135955,0.000399824073594018
"M_HGS",-0.418578913762446,0.000108673579566683
"M_DHRS3",0.342686998735594,0.00215658976286384
"M_GPS1",-0.398964142739428,0.000253464707118213
"M_U2AF2",-0.402921795002742,0.000215401258871556
"M_AC243960.1",0.327984059332005,0.00351084998300767
"M_IDH3G",-0.429618190198907,6.63161560156551e-05
"M_TBXAS1",-0.411877080166987,0.00014678013194298
"M_TRGC1",0.362468672765679,0.00106131767182423
"M_POU2F2",-0.417910813064817,0.000111963745091915
"M_UBE2D1",0.251213039246763,0.0310580693617456
"M_TICAM1",-0.300200530965019,0.0083288472870275
"M_ITGB2",-0.530783441922751,3.12937261969283e-07
"M_PPP4C",-0.422769871027417,9.03183994502522e-05
"M_PTPN23",-0.304982153585049,0.00720365638749878
"M_C7orf50",-0.326982983043543,0.00362848073608815
"M_E4F1",-0.407924834655011,0.000173048128175932
"M_TPP1",-0.309022499516599,0.00637341864060247
"M_SF3A2",-0.296469265297666,0.00927937682214164
"M_TRIOBP",-0.51765746781128,6.83612075981774e-07
"M_UBA7",-0.303939925912007,0.00744353579979169
"M_PLAC8",0.407077188394445,0.000179508717435799
"M_NAIP",-0.260455274846299,0.0246818509951277
"M_ALDH16A1",-0.413745644120347,0.000135128980535633
"M_MOB3A",-0.438951535091026,4.32910354261658e-05
"M_POLR2L",-0.459054547336435,1.62140498307986e-05
"M_C9orf16",-0.389183816923803,0.000377091618109799
"M_ADTRP",0.26253874135138,0.0234074926581128
"M_FOLR2",-0.425011008895194,8.15741821567827e-05
"M_PTOV1",-0.385370301397365,0.000439934484465147
"M_SLAMF8",-0.279539727101204,0.0149991686297199
"M_MICAL3",0.233821372933467,0.0467072251586642
"M_PDZD4",0.248176295272656,0.0333956686535013
"M_METTL26",-0.378413975666876,0.000575509653155714
"M_STX10",-0.468670393626039,9.99316637446856e-06
"M_TNNI2",-0.460875456483229,1.48045044712019e-05
"M_HAAO",-0.605350834381225,1.71006128082779e-09
"M_FBXL19",-0.443531160445215,3.48433943274189e-05
"M_KLRC4-KLRK1",0.256566168776234,0.0272210839475613
"M_EIF4EP2",0.594606488952713,3.89844125560471e-09
"M_DNAH1",-0.325208452202799,0.00384401814559335
"M_PACS2",-0.449046206972135,2.68430585380153e-05
"M_RNF31",-0.342364245643399,0.00218000312805839
"M_GLUL",-0.293812116764609,0.0100236787780676
"M_KCNN4",-0.335439840483494,0.00274553458656277
"M_ULK1",-0.440347115790755,4.0553452069371e-05
"M_PIM2",0.328819643564244,0.00341646923021772
"M_ADGRE1",-0.24276033476599,0.0379713697514972
"M_TRAF7",-0.501874423956877,1.68759214056278e-06
"M_GPRIN3",0.418581395222191,0.000108673579566683
"M_CMIP",-0.316378840040239,0.00507822966774693
"M_CD38",0.291154085571253,0.0108495967888616
"M_RASGRP3",0.433871823341686,5.46533583313845e-05
"M_MAP2K3",-0.417421652415276,0.000114538123535965
"M_CYHR1",-0.457054538275712,1.78933572450693e-05
"M_PRKCSH",-0.515355994639395,7.84649355742019e-07
"M_SCPEP1",-0.299466125972608,0.00851983764907194
"M_PLCB3",-0.538607156689625,1.94873925223065e-07
"M_H3F3A",0.258003895019591,0.0262455870086435
"M_RPL22P1",-0.304030163868459,0.00742358230390378
"M_RAB27B",0.297256107059227,0.00906981585171317
"M_AC092384.3",-0.437136442584908,4.72774025571622e-05
"M_FGD3",-0.407687784101773,0.000174698190510355
"M_TMEM115",-0.449724293703919,2.59590614350538e-05
"M_DDX39A",-0.264268683442085,0.0224061257446095
"M_DLG3",0.367888171991685,0.000865426729849883
"M_NAGLU",-0.47200679340018,8.42299344109209e-06
"M_AC008763.3",-0.318391976079483,0.00477239114286625
"M_MPST",-0.512346347738884,9.32762856606175e-07
"M_PCIF1",-0.389107873038981,0.000378288130694817
"M_DCAF15",-0.40976578982234,0.00016021138751319
"M_LOXL3",-0.516312676580941,7.43298476317093e-07
"M_FZD1",-0.344941745986243,0.00198949411394419
"M_OAF",-0.435020520395981,5.19882289446719e-05
"M_C15orf38-AP3S2",-0.39007455606804,0.000363931820721625
"M_VPS9D1",-0.489678697912338,3.32907352067979e-06
"M_PLSCR3",-0.330324457713077,0.00325364286267993
"M_IQSEC1",-0.29586001795112,0.00944703896954037
"M_CTSH",-0.326596170076697,0.00367401080735262
"M_LIMK1",-0.512556900229008,9.22528389783221e-07
"M_SPINT1",-0.533551130946815,2.64032714082419e-07
"M_PDE4D",0.428210061873652,7.0662227974382e-05
"M_GRAMD1A",-0.445458136597287,3.17378138836749e-05
"M_ETS2",-0.336900021258281,0.00261527454702478
"M_MARVELD1",-0.573008311156107,1.96053462798585e-08
"M_ZSWIM8",-0.47512027035977,7.20423591834675e-06
"M_HLA-DMA",-0.310200832399531,0.00614772243571249
"M_A2M-AS1",0.237483814835002,0.0429232649256286
"M_SF3B5",-0.395133047833058,0.000296280519999477
"M_PRLR",0.232289351428271,0.048298593772569
"M_DAPK3",-0.428718750540242,6.89401755387744e-05
"M_AL732372.3",-0.380162548752424,0.000537369285023641
"M_CLASRP",-0.358075630635519,0.00124607355243907
"M_LINC02446",0.346030396678749,0.0019156957800806
"M_ECHDC2",0.234815544144439,0.0456741399191932
"M_ARSD",-0.371466901174899,0.000757931960791095
"M_CKAP4",-0.381633914732321,0.000507909074244244
"M_KCNE1",-0.432719895917112,5.76528696477972e-05
"M_MFSD10",-0.369315613165204,0.000820627695593752
"M_GMIP",-0.471220451841783,8.76206551245033e-06
"M_SCML1",0.4281079973131,7.09885951381111e-05
"M_TRIM28",-0.42938643574118,6.69398533508596e-05
"M_OAS1",0.243210349066381,0.0375960311311179
"M_CEACAM4",-0.515227072338633,7.88049701526991e-07
"M_STK11IP",-0.473136097044785,7.9452934894136e-06
"M_CPSF1P1",-0.276092334469109,0.0164136028542952
"M_HOOK1",0.279029149005776,0.0151856100901604
"M_SELENON",-0.426903457265869,7.4983571190597e-05
"M_ZNF107",0.316125751004124,0.00511265148632712
"M_CLPTM1",-0.458720697360847,1.64934883702518e-05
"M_IFIT5",0.465863833345134,1.14965871410627e-05
"M_MYO18A",-0.320484912044949,0.00447082989150032
"M_D2HGDH",-0.405945065356524,0.000188664134043615
"M_SLC6A12",-0.345387233748779,0.00195929844301033
"M_ADAM8",-0.403201421600323,0.000212942606784311
"M_ARHGAP24",-0.337331250983148,0.00257772430435057
"M_AK5",0.356047249809442,0.00133974301993938
"M_ACAP2-IT1",0.457253257810857,1.77222386945447e-05
"M_RTEL1-TNFRSF6B",-0.41435283767642,0.000131706546520499
"M_CHMP1A",-0.392830479637392,0.0003258895509732
"M_CSNK1G2",-0.364230721331093,0.000993693557569412
"M_FAM110A",-0.45937569412665,1.59760998189425e-05
"M_MAST3",-0.512917137417512,9.03363941434901e-07
"M_FLII",-0.483537505812886,4.59946478715008e-06
"M_TMEM94",-0.451122246198019,2.42389090631648e-05
"M_FBRSL1",-0.378381518429408,0.000576042712613568
"M_RPH3A",-0.256927611896605,0.0269561130018592
"M_KCNAB2",-0.451501650968443,2.38085595196142e-05
"M_FAM212B",-0.407710153465968,0.000174562112108062
"M_MAD1L1",-0.297134444617154,0.00910071501270397
"M_AC011899.2",-0.511302682400441,9.83349801583623e-07
"M_AL121594.1",0.251286372824028,0.0310331513622385
"M_BAD",-0.426228088048594,7.72079353655562e-05
"M_DGKG",-0.433473230671391,5.56676474872229e-05
"M_ATG16L2",-0.595586662103362,3.60750802899888e-09
"M_RASA4DP",-0.255411186540883,0.0280354611565768
"M_WASH2P",-0.452208137550418,2.29448161040353e-05
"M_RBM10",-0.391255955044315,0.000347653268095029
"M_SNRPN",0.280901248744127,0.0144813492451
"M_ENTPD1",-0.310032086798759,0.006178702441437
"M_STUB1",-0.429266183811372,6.73091618811463e-05
"M_MICAL1",-0.42985530658733,6.55823851849747e-05
"M_PEAK3",-0.547788702889195,1.09046947009154e-07
"M_RPS26",-0.331027595892598,0.00317873253242408
"M_FHL3",-0.454864992489446,1.99681013091115e-05
"M_RTP4",0.292631309475679,0.0103740480352583
"M_CLEC2D",0.339228598830324,0.00242443369308038
"M_MYO1G",-0.361045029828532,0.00111973690575779
"M_SCAMP4",-0.427225817910146,7.38816027100699e-05
"M_RPS2",-0.382382534545286,0.000493882115220807
"M_B3GAT3",-0.33248882152198,0.00302771107144522
"M_C4orf48",-0.416515596898882,0.000119233669916257
"M_AC012321.1",0.32950867737359,0.00334202334248718
"M_TSPAN32",-0.409333551435358,0.000163003770147605
"M_SNORA10",-0.350244715785771,0.0016468605080706
"M_IQCN",-0.305749626206168,0.00703970245034288
"M_LDHD",-0.352534833116172,0.0015224439611556
"M_NCALD",0.261134574864502,0.0242426146511029
"M_SETD1A",-0.243046099224415,0.0377345468492879
"M_FAM109A",-0.510184814420361,1.05121756570266e-06
"M_BSG",-0.478868023157946,5.90678878358303e-06
"M_BEST1",-0.53907001387434,1.89465839463884e-07
"M_TBC1D2",-0.482931777840845,4.75517673445397e-06
"M_TRMT1",-0.371588210100533,0.000754041499555453
"M_TUBB4B",-0.336007685144639,0.00269412302540595
"M_KLHL15",0.384997277083993,0.000445978935223088
"M_CD274",0.311733930131865,0.00586796442620106
"M_IL2RA",0.358457247078862,0.00122922786748469
"M_ZCCHC2",0.292674989017172,0.0103647526017737
"M_DAGLA",-0.438946195470948,4.32910354261658e-05
"M_PLB1",-0.468952164946614,9.86268714084079e-06
"M_ZBTB7A",-0.25285937600049,0.0298650314020118
"M_SNORA7B",-0.250709607618732,0.0314352189115027
"M_RABAC1",-0.387251486517267,0.000407499031039302
"M_PRR5L",0.247097449811017,0.0342987800670881
"M_MYO7A",-0.437409400548174,4.66126230745495e-05
"M_ACTN4",-0.491332533775663,3.05245727185789e-06
"M_IFNGR2",-0.288997290256935,0.0115270413049667
"M_TRPV2",-0.327253032317549,0.0035955859507589
"M_RPL21P75",0.286625717290722,0.012328412276575
"M_RABEP2",-0.392362742864487,0.000332432563273872
"M_RRAS",-0.308872689568788,0.00639998069102161
"M_TYK2",-0.528186134405445,3.66732285363314e-07
"M_GOLGA2P5",0.325373902474736,0.00382202795969837
"M_INPPL1",-0.557915144819724,5.54770759474072e-08
"M_GAPDH",-0.539845495429332,1.79762282252366e-07
"M_NOP53",-0.360511559377426,0.00114026867992407
"M_ENPP4",0.508718932282764,1.14034678198327e-06
"M_WAS",-0.454529859641617,2.03205829433187e-05
"M_ARID1A",-0.294490772452955,0.00982996309504503
"M_FARSA",-0.422717217637746,9.05341010197466e-05
"M_MFSD12",-0.367297745529781,0.000884549251049882
"M_ABCB1",0.304296742394827,0.00735989279483524
"M_NAGA",-0.482736718955815,4.80188377435171e-06
"M_MRPL54",-0.286844043860638,0.0122621286906479
"M_PPP6R1",-0.382335818863199,0.000494384133185261
"M_KIF5C",0.394396237614008,0.000305439153429901
"M_HMGA1",-0.295809412318445,0.00946200805118863
"M_AMIGO2",0.310582105783874,0.00607850718181002
"M_RGMB",0.402304759717567,0.000220808545280131
"M_SLPI",-0.239042321330227,0.0414242852232868
"M_RFX1",-0.513169512800374,8.90349317903567e-07
"M_AP1B1",-0.563598211901352,3.78589503893053e-08
"M_JMJD7-PLA2G4B",-0.331319689877395,0.00314787774378977
"M_SSBP4",-0.343245998470838,0.0021142949867542
"M_MKNK2",-0.392625300285738,0.000328999133190484
"M_C19orf24",-0.383683237631488,0.000468790654082499
"M_RAB24",-0.474133037444075,7.55260259939741e-06
"M_PLEKHM1P1",-0.445576425829318,3.15850167213213e-05
"M_CCDC124",-0.460822582503597,1.48353175059449e-05
"M_GOLGA8N",-0.338309859842742,0.00249696178497915
"M_KCNC3",-0.344004244087407,0.00205923234539937
"M_MINK1",-0.426340989450128,7.68062222524788e-05
"M_MYO9B",-0.447080294099979,2.94442710027238e-05
"M_DCXR",-0.328259611400803,0.00347858589360569
"M_NUDT22",-0.441184982539638,3.89829869148139e-05
"M_AL450405.1",0.254355534753169,0.0287892140831915
"M_B3GNT8",-0.488304031872754,3.57589507575921e-06
"M_HESX1",0.265028715749986,0.0219534756733695
"M_R3HDM4",-0.389104056896476,0.000378288130694817
"M_MYD88",-0.333490688529643,0.0029285278290275
"M_KREMEN1",-0.30048643841455,0.00825695019348009
"M_OXNAD1",0.342041294283803,0.00220347191444842
"M_NSMF",-0.261705935357909,0.023909114817878
"M_ABHD8",-0.463299744390103,1.31051030892649e-05
"M_CBWD6",0.335854816671167,0.00270705453552222
"M_ZDBF2",0.383684698930266,0.000468790654082499
"M_RANGAP1",-0.345555686979861,0.00194714518202964
"M_HIP1",-0.398079728655814,0.000263511477266609
"M_RFNG",-0.455072909344162,1.97674070831988e-05
"M_EVA1B",-0.47085308960494,8.9146422393032e-06
"M_NDUFA3",-0.3097251262108,0.00623221426992603
"M_FSCN1",-0.506357259306041,1.29957029432269e-06
"M_COX8A",-0.368360999659796,0.00085120786090993
"M_NLRX1",-0.584761673758255,8.17033387167419e-09
"M_RPL35",-0.232756866355397,0.0478559929984676
"M_SLC9A3-AS1",-0.280330285085292,0.0147001255343553
"M_CR1",-0.316822665093545,0.00501122012389232
"M_RELB",-0.405170488744682,0.000195025648368979
"M_PLEKHO2",-0.371328331782246,0.000761816853318816
"M_ORAI2",-0.434703267926569,5.2740166464115e-05
"M_S100A11",-0.339985937804972,0.00236415444992832
"M_DENND3",-0.489088608456727,3.42739868843449e-06
"M_TIMP1",-0.23511372520263,0.0453869668510386
"M_NPEPL1",-0.4454948774383,3.16984811650021e-05
"M_MRPL41",-0.342305640544797,0.00218334633744363
"M_AP003717.3",0.323021036078584,0.00412741408512738
"M_IFNG-AS1",0.322483329086928,0.00419681603395625
"M_AC007068.1",0.314787894641556,0.00533201788892842
"M_SLC1A5",-0.48958307321433,3.34030958465636e-06
"M_AKT1",-0.410773832970254,0.000153590399055414
"M_CBWD4P",-0.341734644833794,0.00222555852431036
"M_MLLT1",-0.528763516395856,3.54666826754842e-07
"M_TALDO1",-0.53360668058225,2.63702597953026e-07
"M_FAM153B",0.279262066311957,0.0151046483647952
"M_GLMP",-0.401738563069275,0.000226003026572033
"M_RPL7AP64",-0.488175072164417,3.60082289190681e-06
"M_YDJC",-0.477121460949527,6.45882499942959e-06
"M_PLEKHJ1",-0.395751323534779,0.000288755771041838
"M_MRVI1",-0.328637042233464,0.0034372190380567
"M_HIF1A",0.271002657033151,0.0188426759784725
"M_LZTR1",-0.439423852749382,4.2365601171236e-05
"M_TMEM250",-0.466753490324505,1.10103008070642e-05
"M_PDE4A",-0.267175283989029,0.0208099527661236
"M_ANAPC2",-0.457423570365997,1.76000458844554e-05
"M_VSIR",-0.528498889744737,3.60827774359958e-07
"M_PIDD1",-0.413418862168874,0.000137107689641836
"M_ESRRA",-0.523743504574559,4.77175733548054e-07
"M_RABGGTA",-0.409004050144848,0.000165330268768156
"M_CCDC22",-0.424681657171857,8.2696184039266e-05
"M_SERINC2",-0.48764494490764,3.7056485011586e-06
"M_PHRF1",-0.414406750077674,0.000131390926747861
"M_MYO7B",-0.360631958642653,0.00113560681770298
"M_USP20",-0.265360885834,0.0217713420551945
"M_AC134669.1",-0.32898515062325,0.00339877970072849
"M_SIPA1L3",-0.369941258661377,0.000801966411511288
"M_NMT2",0.358816089682832,0.00121467427288983
"M_CLTB",-0.374008784715644,0.000685513112218038
"M_GPR132",-0.371381400083218,0.000760218829774034
"M_SVIP",0.425142066933375,8.11822488972098e-05
"M_SLC39A13",-0.231286519092987,0.0493670278846982
"M_AC119396.1",-0.23612116188823,0.0443567892200826
"M_BIRC3",0.631862563450661,1.84190069879346e-10
"M_AC073957.3",-0.432092684426516,5.9203271847973e-05
"M_PLOD3",-0.52484247742486,4.49135887217808e-07
"M_ABI3",-0.377371037754844,0.000600677893327046
"M_AKNA",-0.446434119495578,3.0342242145679e-05
"M_LAMP3",0.444989170770724,3.24989856132051e-05
"M_FHOD1",-0.489910458992566,3.29335056130519e-06
"M_KIAA0930",-0.491106749379732,3.09189033271776e-06
"M_PICK1",-0.430240797677085,6.4471355087851e-05
"M_UQCRC1",-0.444516829953137,3.3176374339571e-05
"M_ZBTB48",-0.496577415015394,2.28463306340877e-06
"M_ECHDC3",-0.49461502497928,2.5354910099671e-06
"M_BAIAP2",-0.385779909504597,0.00043301226079698
"M_IFIH1",0.391864080496836,0.00033944700007562
"M_AP1M1",-0.477370471023076,6.37095393243497e-06
"M_POR",-0.503645935848362,1.51506077594957e-06
"M_ATAD3B",-0.260667043083176,0.0245536476521188
"M_TP53I3",-0.420692162494736,9.91138487041273e-05
"M_PPM1H",-0.369056785498253,0.000827911045261201
"M_CTIF",-0.487520848612768,3.7226493306931e-06
"M_RNF40",-0.45526232543141,1.95897705384547e-05
"M_FAM160A2",-0.519771189392204,6.05136760302931e-07
"M_SGTA",-0.417938270359895,0.000111845928440013
"M_AC005520.1",0.265967894009162,0.0214290549053472
