"","32140205_Neutrophils","32140206_Neutrophils","32150052_Neutrophils","32150091_Neutrophils","32150099_Neutrophils","32150229_Neutrophils","32150230_Neutrophils","32150289_Neutrophils","32150744_Neutrophils","32150750_Neutrophils","32150754_Neutrophils","32150755_Neutrophils","32150756_Neutrophils","32150762_Neutrophils","32150940_Neutrophils","32150952_Neutrophils","32151039_Neutrophils","32151043_Neutrophils","32151044_Neutrophils","32151045_Neutrophils","32151047_Neutrophils","32151048_Neutrophils","32151050_Neutrophils","32151137_Neutrophils","32151371_Neutrophils","32151372_Neutrophils","32151407_Neutrophils","32151412_Neutrophils","32151418_Neutrophils","32151432_Neutrophils","32151567_Neutrophils","32151572_Neutrophils","32151577_Neutrophils","32151647_Neutrophils","32151668_Neutrophils","32151707_Neutrophils","32151872_Neutrophils","32151886_Neutrophils","32151889_Neutrophils","32151942_Neutrophils","32152113_Neutrophils","32152115_Neutrophils","32152153_Neutrophils","32152155_Neutrophils","32152160_Neutrophils","32152162_Neutrophils","32152165_Neutrophils","32152205_Neutrophils","32152208_Neutrophils","32152217_Neutrophils","32152294_Neutrophils","32152295_Neutrophils","32152297_Neutrophils","32152299_Neutrophils","32152300_Neutrophils","32160215_Neutrophils","32160439_Neutrophils","32160509_Neutrophils","32161284_Neutrophils"
"32151418_Neutrophils",85.8850838204343,86.1724138144665,123.201126658523,91.499208227844,87.1306494390922,135.162315726141,86.1735977581262,85.4665834332567,91.7999647336409,190.227997736168,86.1225487073925,78.3440742396667,83.102886622005,94.3109010044815,82.9456321339632,85.4281329260789,99.8303046369479,90.3401687615467,142.951693057986,85.0400752586022,89.3155410800719,85.0587299145026,156.477566768475,106.888810820762,84.4337383862264,95.9414733336751,98.4405481152616,90.6822974750917,0,90.4753338605495,91.4458554628741,92.575280200405,88.1158889182359,86.556401822217,83.0258606598624,91.7946107836416,88.9644975503197,90.2799272051734,85.4842992875545,99.7230847690945,85.6170993521607,93.4339617185918,122.826147064952,100.729312873826,89.1773854615708,85.33404686192,85.7103704340773,137.644635725513,247.451163165403,95.5512489337852,93.3198988094459,95.2226735353706,89.0846846052383,82.2428587009925,96.8505103930847,105.763229497489,96.9939932037945,90.6485766945764,115.120333316838
"32151432_Neutrophils",99.4020155506973,97.8963532726565,133.955752325575,103.435970071748,97.2855763025285,142.265886399779,95.3340078194094,93.6151269204091,101.049629303778,196.415671802262,97.2369951718931,87.0147905260357,92.0072498012369,100.46109423496,93.2252712723248,94.4982412486802,108.110367356482,100.536952450871,150.511285327726,94.5296560515357,103.334492436089,97.2526060955343,164.364804578559,112.978679360534,96.201111455211,103.500848672553,108.666024249917,101.193152533956,90.4753338605495,0,103.314492496486,102.256199606509,96.548461892004,100.432095780056,93.993316086039,101.821967472902,98.9292237956779,101.065556585655,97.260100860077,107.561779687212,91.9954859606764,106.603154665648,128.80256732047,111.477654383544,98.112690291145,97.1922926493855,94.6114528370733,139.982568300302,250.673118142329,105.022263675561,101.973887299245,100.779081337902,99.0383429513156,93.5254383021294,106.133509653531,117.425697327748,110.562900752963,105.647653413278,125.076506721789
"32151567_Neutrophils",88.8760184540613,88.9160084646694,116.374161820686,85.6045420691921,86.3167925778767,135.834880354533,96.080334321506,90.4091805122953,108.589836770273,202.418733893542,101.326516977508,87.7570881173791,98.3876187542026,99.8213575306204,94.6339542627903,88.6062733065405,95.7580512179778,95.6107768944764,145.052696321045,84.7971856302142,82.3946305800091,79.7963379395145,155.232864648961,105.309296822182,86.7695539943492,110.107913060899,90.1343313735198,89.4576997457155,91.4458554628741,103.314492496486,0,91.7928451694374,93.1527008017206,80.8207363460557,91.4166497823975,88.9992958809444,81.8302752862951,97.9063324938887,93.6359646871422,89.1483178188729,96.4831328811858,86.6051690557136,127.845183879203,101.234765369319,90.6347387762876,82.8845542582784,86.9291572459037,130.971056991884,239.867259914232,90.5237677495607,94.4429824301687,96.5892926784473,89.1415169641273,90.299036972541,97.8998572122822,101.951590813553,92.8100546214268,83.1811552863938,104.856249006195
"32151572_Neutrophils",91.7970070709122,81.2414220042751,124.552343281048,82.7600590071816,81.2755603271222,132.166670628783,82.3969216216109,86.5662057499087,100.248689230135,194.07894250447,88.7700781603428,85.0348584688844,81.7637674996958,90.3773824825673,84.6218856394132,86.7035962020083,87.8340575399818,86.8104256522987,145.946463539455,78.0851016925505,82.0727944735769,81.3923985532525,161.081443658555,118.245820828788,88.3203677135455,95.7593077164107,88.9120265268087,84.1855085747397,92.575280200405,102.256199606509,91.7928451694374,0,94.3773918211115,83.2860213813216,80.5573911836102,93.4846110401517,74.8485559314123,86.1600350052871,86.6307441955044,92.243427161779,90.0992480816957,83.6562698276518,122.814660741743,105.834257583348,83.1729654569532,88.3603512640576,82.7869232141692,151.800030828206,265.690340112182,83.0303135022516,101.131146825722,103.315921665211,87.7889556371394,82.8132442889012,96.0654210031274,103.559215725235,79.1858038194195,80.9525207520163,111.198980821016
"32151577_Neutrophils",88.5879749824864,87.9571554515855,112.849755992014,94.555246004958,86.1791339495218,124.678579762553,90.0327360596575,86.6167631995007,99.8545331071727,192.399703552672,93.6387005479883,85.2942006765191,88.5285641186609,91.6590634046478,82.5616089852489,86.9188313082149,105.10454379557,88.9966547509498,134.031665689484,90.2898102782793,89.5580997029444,88.3771240189229,150.483308013665,96.2034254560845,86.1593184594117,104.490691345543,99.2198740159442,93.7655145770409,88.1158889182359,96.548461892004,93.1527008017206,94.3773918211115,0,91.3377315702655,86.1240444703213,82.9117950505387,88.0843320023043,95.6107390180393,91.9878452926384,99.8381620173677,88.2635056397898,102.984501486751,126.656844561426,100.570778840902,89.2125579597782,90.6881783130088,82.6774148996604,123.448494257652,233.303858546418,96.9609104039133,88.6079322506619,85.4261572696526,85.3084027446631,87.5529516062144,94.5889323618389,96.7875378028247,104.796322091844,95.0530531776775,104.988982812111
"32151647_Neutrophils",84.7653840458434,80.6073741012453,121.154996216418,75.0991977836195,71.2516777161873,129.376184088168,83.5959765737681,85.4989424109118,96.3039372336062,185.432471099894,90.2561711099306,84.4604233192427,87.1727090610498,103.14408636415,80.4737205995895,85.8250113312327,87.6896022665376,86.9852654856364,138.21163594359,75.5087662700081,81.5400131859131,76.4874936189192,148.25873956711,111.856628600256,74.7594444313312,99.9712102525587,86.3997554829508,86.4108246979711,86.556401822217,100.432095780056,80.8207363460557,83.2860213813216,91.3377315702655,0,80.020968042072,87.7774955308251,77.0040011641348,81.1396129103267,81.5694509944748,91.0275720656407,87.4174762837981,73.8621261737517,121.085526642527,95.4562897859518,78.0841221862561,81.3542421920179,81.8760707422982,146.573016553814,251.273991143313,86.4594671864202,95.6105934232712,91.969696905998,82.9383785925608,79.8084463551495,91.2778844657881,95.3693461228835,80.7381733203953,70.8873476314235,107.988981223805
"32151668_Neutrophils",86.6444486171701,74.7285287830369,120.653634914474,81.5385136643759,71.8965505137588,125.189058002614,76.2634424428837,81.192919906014,88.1121873332228,181.39945856351,78.3468057154888,81.8569195721582,74.7793964998529,87.0557131822791,70.6450715593305,76.3242294621813,92.9132498707283,80.2559587787102,133.636192617099,76.3429898639537,86.8755323584887,83.323849541712,153.094102937639,106.345794238329,80.3825694310654,85.6680955528901,95.1123314339561,88.9726425080954,83.0258606598624,93.993316086039,91.4166497823975,80.5573911836102,86.1240444703213,80.020968042072,0,87.3875014022362,80.1000801127809,72.3409518623184,75.5399321686203,98.1581690738206,76.4671679888637,88.5023872483217,113.163657145288,90.6543866635312,68.3226771675652,87.7991516494993,73.9965339621424,144.881379518107,255.760709449737,92.9395735960054,87.7345446033724,87.2923415306437,79.2220225194492,71.8945989568947,84.097173446162,98.1947663769878,81.9085632941658,80.0978909583112,111.49212074801
"32151707_Neutrophils",80.7278345311413,85.2150335004267,103.20034170192,95.0677625387202,88.0305095989318,117.545631311314,93.6053701680031,91.1055696653891,101.458866476925,200.332501199714,94.1427393820686,89.7865996384709,91.8361348165819,93.7393232950335,83.9179210610236,88.8760970989283,104.523449229501,89.3219483987607,128.393856525367,90.8597105601839,85.3929298591642,87.5052885977061,144.000600846353,98.5287596808745,87.7737618480358,106.971481772594,99.7601778769764,90.5922985003648,91.7946107836416,101.821967472902,88.9992958809444,93.4846110401517,82.9117950505387,87.7774955308251,87.3875014022362,0,87.3872682499188,97.2839283527143,92.2668801979978,100.217029336909,95.6771937905685,99.2036855157779,128.692430619547,100.565806225801,89.9064222476028,90.6652669099813,85.5933678227643,119.555482751659,228.749762190761,89.8331334944116,88.8615774526928,87.777320732764,88.4812917754115,89.9543809111707,94.5192289591363,90.7624226582612,102.876383021687,89.6759604840315,102.238242130352
"32151872_Neutrophils",87.6629941889817,81.0609111285857,110.156243159486,72.3315917889231,73.3830217895158,125.440639197251,77.6787820959935,82.7492392189587,100.648528446831,191.341860163629,88.0028333221815,82.2478479433356,85.5281686979502,87.9938774197149,81.8693782042869,81.6871095334891,78.9548521207403,83.1265236926377,138.021046576921,74.9865692226264,74.2630947075059,71.9747362526999,152.898268122878,107.90372445972,80.0110687197124,96.3014586337384,79.2662842901561,75.4935455930152,88.9644975503197,98.9292237956779,81.8302752862951,74.8485559314123,88.0843320023043,77.0040011641348,80.1000801127809,87.3872682499188,0,81.7763295548081,81.9663756767946,76.6351492563441,85.5474739562632,73.0114336048003,122.512144871208,98.5873942964405,78.7147049313012,80.4049947117437,76.0841228386082,141.210021723125,252.906433702366,79.8459291823404,92.4972992207433,95.4854587593452,76.9275863102828,80.7126273440532,90.1677425179248,93.7317048748568,76.2107489447426,74.3542047500852,97.636266924582
"32151886_Neutrophils",96.6048357757486,79.9806008051794,126.894516394011,78.2687404222433,73.5606557528311,127.764774004966,73.1151912178402,89.0108402510065,94.287639338907,176.265940685305,80.2762191741573,85.2251030784149,79.1175798536267,95.279954792619,75.7319236937013,82.8816131493529,90.7190634635413,80.9067713324616,138.240882215358,77.3961858737223,89.608158302747,88.7180780087543,157.903247957378,116.677853874454,79.2397718923896,89.4975961480153,95.0275659116443,88.9450429628783,90.2799272051734,101.065556585655,97.9063324938887,86.1600350052871,95.6107390180393,81.1396129103267,72.3409518623184,97.2839283527143,81.7763295548081,0,69.2705121685985,96.5567454754119,77.0367021913933,87.4888308845033,115.210710778627,92.6112894378104,68.0783659876484,91.3659104083034,75.5482615893901,159.44415937181,266.571768897314,98.3525253270598,92.9949138000379,92.9199233838929,77.3299135995191,73.0818688309768,86.4285462954062,103.240098054921,84.3586609912079,82.0086762945083,114.429284913361
"32151889_Neutrophils",90.9472938130848,80.6876946394979,124.068236595313,81.4402988905971,77.0100893355972,128.828847947499,77.8316974318237,88.0862639017187,93.0102925646557,183.52450751157,83.3790858188867,82.5050176065659,80.2724692748956,95.3138368697122,78.3614672045444,83.3600583119916,94.2690146960235,81.2526746467877,136.589013269578,79.4065991321542,84.8574408224416,85.9081748999184,154.941619021424,113.986252206543,80.1054540009325,91.9927202982042,91.7550104163519,89.0531717750419,85.4842992875545,97.260100860077,93.6359646871422,86.6307441955044,91.9878452926384,81.5694509944748,75.5399321686203,92.2668801979978,81.9663756767946,69.2705121685985,0,97.3048210930365,80.1417038335483,86.8665500788107,117.67579218584,93.4021051525618,75.0669828127314,87.2851616506257,77.1493439107582,150.947672905533,258.756415966391,94.7912935582757,90.0981546901879,93.3653162362928,78.3813756869715,75.4007501966899,88.0748309863157,100.348423863669,86.7306729908761,83.2816930313117,111.586715074471
"32151942_Neutrophils",102.742415861164,98.3689139769522,110.166743188815,83.9770767759602,89.9959916825365,136.800191006303,96.1530756475602,92.7148076537609,114.825300093286,200.313588473338,104.283756219637,94.5219135764056,104.096630314971,99.6609035886725,99.5804333973365,96.0552271652785,90.0837350085859,98.6549803541596,149.382475873763,90.2864746868405,90.1545621046262,85.3280302325934,164.545568593282,111.067242387667,94.1347142382153,111.634681046684,88.2878519605417,86.0662910755717,99.7230847690945,107.561779687212,89.1483178188729,92.243427161779,99.8381620173677,91.0275720656407,98.1581690738206,100.217029336909,76.6351492563441,96.5567454754119,97.3048210930365,0,99.9461579144306,88.4506125989626,133.393743560656,107.280239738764,94.3377191831509,89.2501246442152,94.5964407038447,142.460419492193,250.513220090161,97.7925833172364,97.5439973612306,102.839162979737,91.3612634686917,98.2264045504343,103.513616979116,109.476244464529,92.0170447240097,88.7736200636281,101.825474119767
"32152113_Neutrophils",94.5040323673593,84.488220484008,124.957199833165,84.5889308982131,77.4193837361578,130.385744625076,75.0108369091924,84.2448364662601,91.5661964516754,175.112456119298,81.7636775746492,80.6423496211018,79.1234689165158,91.7176048896901,76.7359155792263,80.8525231851871,97.5630703748184,85.1580206442931,137.472509943069,82.1160888819695,93.7321742824234,87.3453494635426,154.849231698858,106.949421323312,79.6538134260184,90.2390120998422,98.6549433952116,91.3187627182443,85.6170993521607,91.9954859606764,96.4831328811858,90.0992480816957,88.2635056397898,87.4174762837981,76.4671679888637,95.6771937905685,85.5474739562632,77.0367021913933,80.1417038335483,99.9461579144306,0,95.0710217016265,119.090857605654,97.5572229648846,78.9396943928337,89.9806982063181,76.5927046253482,144.654372802971,251.674226393519,100.943616762121,91.0741063163817,86.9163075293213,81.0652561343365,75.2940403369814,90.4701220634504,104.01983391689,97.2830692485145,92.2902376208676,112.917454272387
"32152115_Neutrophils",93.1869756609195,86.9525247479621,126.032585245916,77.7048844405356,82.9239831424634,137.716748228603,87.3097587958924,93.4377931406864,105.581513748888,194.866433335926,95.6521144669639,90.2106425948976,94.1086176446591,107.935185918257,92.9159811488539,92.7869468336301,82.0229405988243,95.0308141366066,147.318284734357,81.0623210240958,82.1993472897963,76.271144869203,154.408774655169,124.008216802214,84.6534244913814,102.604074624347,84.7964977428196,85.9696747936103,93.4339617185918,106.603154665648,86.6051690557136,83.6562698276518,102.984501486751,73.8621261737517,88.5023872483217,99.2036855157779,73.0114336048003,87.4888308845033,86.8665500788107,88.4506125989626,95.0710217016265,0,129.675425223507,105.812898638658,88.2781453384677,82.5101013774921,88.9992826698102,158.193756077425,263.571763389461,82.4653447728407,105.943513625163,107.945227745584,89.4568026355443,87.3084449485511,99.4639571454657,104.383236525402,72.4774772221431,72.4605208841411,113.123549378245
"32152153_Neutrophils",127.49539002536,117.1686694871,158.219866715192,119.308765478324,119.989329883835,156.483709538052,122.911789548062,122.706675764453,122.958777416868,216.256079775958,122.029296501655,122.794203667622,116.349353301865,127.224711176427,119.312804294572,119.409351810662,128.837031165335,118.670488990059,166.955243426037,115.718511729137,127.705941867762,125.736356868881,186.911341038015,141.830452633076,121.185281194146,121.139500884985,130.52375208755,130.464142542461,122.826147064952,128.80256732047,127.845183879203,122.814660741743,126.656844561426,121.085526642527,113.163657145288,128.692430619547,122.512144871208,115.210710778627,117.67579218584,133.393743560656,119.090857605654,129.675425223507,0,124.068947988908,110.822266421062,127.836600410891,115.282179683169,174.224104363341,279.902215761918,133.353328910244,124.603089260889,125.743725051899,118.276769869444,113.028452530034,119.850835713107,139.769166859928,125.963742129839,120.805360988565,147.938162166914
"32152155_Neutrophils",103.362475976265,97.9581037715766,123.478718743749,96.6252582620585,96.6928845998067,133.240128054778,101.235178111091,100.760481039682,107.832261070961,196.7835519586,104.985744314065,103.511092326144,102.942085996031,110.624772970497,98.8108499676651,96.4818321513211,110.93407163059,98.4336670466676,142.36086518486,96.8621696341858,103.325955852599,99.8412430433699,157.556521665169,107.076843089497,96.8511219007604,107.864403010376,111.383923301352,108.472984435835,100.729312873826,111.477654383544,101.234765369319,105.834257583348,100.570778840902,95.4562897859518,90.6543866635312,100.565806225801,98.5873942964405,92.6112894378104,93.4021051525618,107.280239738764,97.5572229648846,105.812898638658,124.068947988908,0,85.9455625077809,102.216435970874,89.4767456479844,144.283153765421,246.509599470678,114.156408991023,92.8056426853266,95.549849463203,91.0673228254882,92.6136755291966,95.7907625858285,107.374423319737,104.845698959007,92.0437040481773,115.93053276403
"32152160_Neutrophils",91.6580160227845,78.0952734204751,121.768356344655,76.8479755910837,71.285163779653,125.554767486695,77.4956354267671,82.7458017192784,93.7289787591555,187.067633532719,84.9215126730851,85.4487243782823,79.4598540380327,90.6617284382942,75.2159878419985,79.9604374075114,91.8354788915666,79.3192401768133,136.660881610346,75.3836662727352,86.9428495687145,84.6709770415531,157.678842627542,106.751268471122,80.0544603710431,90.4120551890705,92.899927201416,89.2594549307187,89.1773854615708,98.112690291145,90.6347387762876,83.1729654569532,89.2125579597782,78.0841221862561,68.3226771675652,89.9064222476028,78.7147049313012,68.0783659876484,75.0669828127314,94.3377191831509,78.9396943928337,88.2781453384677,110.822266421062,85.9455625077809,0,89.4019461542343,71.7232521644353,147.488414836658,258.985993949892,95.7666622567624,85.0812264761579,85.6134388768088,72.7252139742421,72.9806522431106,81.6834053881173,100.630722482536,84.4164753625432,76.9820340177682,109.400695801486
"32152162_Neutrophils",87.2247532319804,87.4179812685553,119.71167904845,85.6987340775911,84.707694981257,135.693623933947,88.026123587418,84.8972650486465,102.536897758889,194.670944743461,94.2021158817024,81.0325107904824,91.2441221476054,97.8796395621516,89.933186302078,87.1860521143766,92.6695246892592,92.338446522641,145.910922590021,81.6277446303752,82.2154015231363,78.9670880452182,155.268677609205,108.324881306311,84.4109911176636,103.60651122828,90.1113465879055,85.3623074526394,85.33404686192,97.1922926493855,82.8845542582784,88.3603512640576,90.6881783130088,81.3542421920179,87.7991516494993,90.6652669099813,80.4049947117437,91.3659104083034,87.2851616506257,89.2501246442152,89.9806982063181,82.5101013774921,127.836600410891,102.216435970874,89.4019461542343,0,85.5025772435971,138.18047202099,246.429377061152,88.3207107407481,95.5057382547955,97.4252050154136,88.6480703095587,86.0103549455359,97.4994985058909,103.202475938009,89.9699501031933,83.9714767485734,107.689050736598
"32152165_Neutrophils",88.1544622920358,77.378881886086,115.432762854588,79.5710781304284,74.2594046276983,122.367071614221,75.5279005950164,81.7076030549769,92.070372343873,186.352845183221,84.0829314499243,81.0713607321778,77.2738084409291,86.7134309639743,74.8404470022832,77.1408813429562,91.4697697776164,78.0355146619495,133.73753156104,76.8447762310233,80.3518754130401,80.2090794322335,152.204868502027,100.436459769975,77.7583829737461,90.0291749792398,90.2128778517056,87.3943754964873,85.7103704340773,94.6114528370733,86.9291572459037,82.7869232141692,82.6774148996604,81.8760707422982,73.9965339621424,85.5933678227643,76.0841228386082,75.5482615893901,77.1493439107582,94.5964407038447,76.5927046253482,88.9992826698102,115.282179683169,89.4767456479844,71.7232521644353,85.5025772435971,0,138.001376400624,248.860354939999,91.8705430283721,84.4632918238316,83.2914028653282,71.6030323499886,73.9115853368797,81.902413217819,93.7438546548836,89.5345968503695,80.7241084081086,103.545316387222
"32152205_Neutrophils",129.787751083051,144.022549623833,128.361789729199,151.171652149849,142.434714791171,159.058732042769,149.591951954605,137.477707736775,154.319492761096,237.324553017037,151.845054404477,138.269946739242,151.342587823336,136.270445608818,137.451613495141,135.437912373941,161.619949724684,145.566208668852,161.157170179393,148.002036316129,140.679862089431,136.450690639117,172.202614235782,110.967306991559,140.775448421999,162.577739200904,150.939896453928,144.733711108045,137.644635725513,139.982568300302,130.971056991884,151.800030828206,123.448494257652,146.573016553814,144.881379518107,119.555482751659,141.210021723125,159.44415937181,150.947672905533,142.460419492193,144.654372802971,158.193756077425,174.224104363341,144.283153765421,147.488414836658,138.18047202099,138.001376400624,0,188.769206814818,145.021216201999,123.387244555713,121.323081081987,138.848952157139,148.797375433008,145.105802980158,133.481238795193,163.370064425169,149.358852005315,135.154812194791
"32152208_Neutrophils",238.587792512118,255.750790319802,212.670056817493,258.80944536353,247.986339415473,244.538731944903,255.41908848069,249.855757926618,263.245926596026,286.546009286684,259.424518705064,250.592481668445,265.59017677648,253.088479133606,246.248005468484,245.676226603134,270.2915529481,254.915667505997,230.441874388678,261.074317405617,249.189724595993,245.710260808577,226.888123890324,213.281752512546,245.057067458572,272.262021136715,258.193986992909,253.491894330038,247.451163165403,250.673118142329,239.867259914232,265.690340112182,233.303858546418,251.273991143313,255.760709449737,228.749762190761,252.906433702366,266.571768897314,258.756415966391,250.513220090161,251.674226393519,263.571763389461,279.902215761918,246.509599470678,258.985993949892,246.429377061152,248.860354939999,188.769206814818,0,256.836618785806,231.504747618682,226.134219199643,246.057796831184,259.167869426617,248.82041647404,223.373951145323,272.615834557827,256.13722186488,224.931506084156
"32152217_Neutrophils",87.5905912773889,84.6100673738453,121.90274685301,90.980423899615,89.5140417307545,131.92408141242,89.9351514026303,96.6431634134365,104.462264249105,203.060936608521,90.935444664991,87.8495964251196,88.6989692575773,96.2750131795626,89.1624192682179,95.0018555460125,91.6519835214718,92.9858348293712,144.682614236936,85.9314692391586,81.5357634419746,82.0151161470104,154.974113455856,121.953006260758,92.6519981038871,105.56617232501,90.309271686489,81.8285403640002,95.5512489337852,105.022263675561,90.5237677495607,83.0303135022516,96.9609104039133,86.4594671864202,92.9395735960054,89.8331334944116,79.8459291823404,98.3525253270598,94.7912935582757,97.7925833172364,100.943616762121,82.4653447728407,133.353328910244,114.156408991023,95.7666622567624,88.3207107407481,91.8705430283721,145.021216201999,256.836618785806,0,107.187595622302,109.339233966665,96.4227018970149,93.5338820853398,104.376046447373,101.896810614796,87.7143496346399,86.7139999331117,113.23027034082
"32152294_Neutrophils",94.5530290480989,91.6781186899334,109.660921052234,94.409701554911,88.929194498715,126.283555754866,93.7484954332868,92.3824184719853,106.88243991345,194.83550393335,98.5431191789565,93.6221181782328,96.6569224609498,95.5144991915939,87.1530862437943,89.4211438313239,109.991798967831,90.7606271659906,134.116941503917,94.4964655798953,94.5637185266123,92.6059873894156,155.252975249393,95.6545681797959,92.7296600486028,108.890580615402,103.105178573029,100.345357903262,93.3198988094459,101.973887299245,94.4429824301687,101.131146825722,88.6079322506619,95.6105934232712,87.7345446033724,88.8615774526928,92.4972992207433,92.9949138000379,90.0981546901879,97.5439973612306,91.0741063163817,105.943513625163,124.603089260889,92.8056426853266,85.0812264761579,95.5057382547955,84.4632918238316,123.387244555713,231.504747618682,107.187595622302,0,84.4630225875564,81.3878989004931,89.7580542739834,90.8595251812608,100.416983581089,106.723325320182,94.8467229685504,103.510619935845
"32152295_Neutrophils",95.3135942911951,92.6910794790539,111.871440036855,94.0384571342249,84.3463749291315,124.200418164259,93.0351964797793,90.7454181580545,103.14762626677,188.469753249954,98.6135888206061,94.0306370348852,94.78688975283,99.4251669167716,83.6607892737385,89.6638424013098,110.701178058337,91.3216347900249,128.694525948921,92.8160231493213,100.169498423795,95.4638898920878,149.606435550363,89.2984919172189,83.6478139777158,108.981102364171,106.681547940258,102.266465182985,95.2226735353706,100.779081337902,96.5892926784473,103.315921665211,85.4261572696526,91.969696905998,87.2923415306437,87.777320732764,95.4854587593452,92.9199233838929,93.3653162362928,102.839162979737,86.9163075293213,107.945227745584,125.743725051899,95.549849463203,85.6134388768088,97.4252050154136,83.2914028653282,121.323081081987,226.134219199643,109.339233966665,84.4630225875564,0,84.178628069793,89.447033016085,92.5414361981361,96.8321248407423,112.048478575034,98.5021357418803,107.074458117289
"32152297_Neutrophils",91.5894187048023,81.9007084087132,110.751722783742,79.1306304328414,73.9473110647264,120.267558655621,77.71556204972,85.5152990140117,100.931064311134,186.266360287595,89.1776597424266,84.138426134661,86.2039949698154,90.9662059636144,77.4858959136682,83.5556600221921,94.5221390816568,79.7682778286596,130.18183571281,82.8514831509951,80.4802818913104,81.186560406083,151.460908545069,102.155311528437,78.3537843369027,99.2452758209439,87.5706980146494,89.5332228031198,89.0846846052383,99.0383429513156,89.1415169641273,87.7889556371394,85.3084027446631,82.9383785925608,79.2220225194492,88.4812917754115,76.9275863102828,77.3299135995191,78.3813756869715,91.3612634686917,81.0652561343365,89.4568026355443,118.276769869444,91.0673228254882,72.7252139742421,88.6480703095587,71.6030323499886,138.848952157139,246.057796831184,96.4227018970149,81.3878989004931,84.178628069793,0,78.7967597085545,81.418429493981,92.0058536998005,92.2370823965426,82.7391954234685,97.9268731377535
"32152299_Neutrophils",86.7450088375433,77.1410861041293,126.242813636861,79.6931573823213,77.8727104790161,128.736988419902,77.5490054490729,82.5661792332091,87.5618164024901,184.788265255527,78.9069146241072,78.3862102442263,73.3181633005091,91.1070784358329,77.1340481808276,79.9002672361486,92.7057770401548,80.2583286907935,139.596342896165,73.588646356341,86.2916263599794,85.0371007611688,157.121823670258,109.593514598639,78.063560136611,86.8252246867168,94.7563090482722,86.7624441969341,82.2428587009925,93.5254383021294,90.299036972541,82.8132442889012,87.5529516062144,79.8084463551495,71.8945989568947,89.9543809111707,80.7126273440532,73.0818688309768,75.4007501966899,98.2264045504343,75.2940403369814,87.3084449485511,113.028452530034,92.6136755291966,72.9806522431106,86.0103549455359,73.9115853368797,148.797375433008,259.167869426617,93.5338820853398,89.7580542739834,89.447033016085,78.7967597085545,0,87.0345380388272,102.983846134826,89.5035189026754,82.7601239692999,114.247288917926
"32152300_Neutrophils",98.6343736646273,87.7638000984273,117.127924687642,89.9697330493006,84.7184749661909,123.962692748983,87.7394408007226,95.579393869317,103.998109295902,188.713810019289,95.0928868178814,94.4683257247076,92.1967669755808,98.7528658950899,84.7442542079213,90.1288620513049,103.33892154441,88.0234460555729,133.129884098315,90.3527942460971,92.0280281278771,93.2509038481083,152.892978325415,109.147517434925,89.2156366515269,101.793850767341,101.149270945529,98.5610603448093,96.8505103930847,106.133509653531,97.8998572122822,96.0654210031274,94.5889323618389,91.2778844657881,84.097173446162,94.5192289591363,90.1677425179248,86.4285462954062,88.0748309863157,103.513616979116,90.4701220634504,99.4639571454657,119.850835713107,95.7907625858285,81.6834053881173,97.4994985058909,81.902413217819,145.105802980158,248.82041647404,104.376046447373,90.8595251812608,92.5414361981361,81.418429493981,87.0345380388272,0,99.003193510221,99.2589724508865,90.1097919546877,107.951181059524
"32160215_Neutrophils",98.1668832682797,97.4707529738859,97.9664370160401,100.315311511076,89.861623371911,114.642560526169,95.6690162346671,106.276729982216,116.954323276603,180.641795356211,103.716595847817,103.637340435514,107.911765595339,109.215267140801,90.4743727704093,99.7728735279856,112.157332750275,97.1316677066094,117.945921772377,104.333143305344,92.2301461552155,95.0269545769856,131.552658899227,108.411489794079,93.5569814454043,119.425277516615,104.634161799605,101.289440111072,105.763229497489,117.425697327748,101.951590813553,103.559215725235,96.7875378028247,95.3693461228835,98.1947663769878,90.7624226582612,93.7317048748568,103.240098054921,100.348423863669,109.476244464529,104.01983391689,104.383236525402,139.769166859928,107.374423319737,100.630722482536,103.202475938009,93.7438546548836,133.481238795193,223.373951145323,101.896810614796,100.416983581089,96.8321248407423,92.0058536998005,102.983846134826,99.003193510221,0,107.55321940177,96.0645529652637,93.686953608788
"32160439_Neutrophils",98.4893514691874,85.64157627196,129.398814003756,80.3307987061893,83.5991094315621,138.919867457618,85.1550636849912,94.042875938992,106.233406276041,193.012327262559,94.541880494806,93.2691423370483,90.6017216551983,102.48959067725,90.0879960795491,92.0057445951086,85.720175923098,94.1483755994063,150.811062080928,80.9281764890752,84.3548789797333,78.9548993349602,161.802521643185,127.396052775754,91.4501459418786,99.7177104080142,88.4307306248646,88.3182237798852,96.9939932037945,110.562900752963,92.8100546214268,79.1858038194195,104.796322091844,80.7381733203953,81.9085632941658,102.876383021687,76.2107489447426,84.3586609912079,86.7306729908761,92.0170447240097,97.2830692485145,72.4774772221431,125.963742129839,104.845698959007,84.4164753625432,89.9699501031933,89.5345968503695,163.370064425169,272.615834557827,87.7143496346399,106.723325320182,112.048478575034,92.2370823965426,89.5035189026754,99.2589724508865,107.55321940177,0,73.3029523337824,116.187626332251
