"Contributeur","Value","abs_Value"
"ZDHHC1",0.639021531922759,0.639021531922759
"NOP53",0.637471528199016,0.637471528199016
"FPR2",-0.63679568141286,0.63679568141286
"OAZ2",0.636627334912046,0.636627334912046
"PPP1R14B",0.635021312189322,0.635021312189322
"NAPA",-0.634974991570009,0.634974991570009
"IL18",-0.634018326029271,0.634018326029271
"PHC2",-0.625112318454837,0.625112318454837
"RNF24",-0.623631433780224,0.623631433780224
"TLR2",-0.623519468158229,0.623519468158229
"PITPNM1",0.623330132626789,0.623330132626789
"ASPH",-0.623117853913597,0.623117853913597
"ST3GAL5",0.62241928107359,0.62241928107359
"ITPKC",-0.620055699097204,0.620055699097204
"SESN3",0.619564845284427,0.619564845284427
"COQ8B",-0.61914716357497,0.61914716357497
"MBD3",0.618158290728617,0.618158290728617
"TRAPPC6A",0.615558618345672,0.615558618345672
"VPS9D1",-0.613414263175375,0.613414263175375
"NSMF",0.613339281672863,0.613339281672863
"AF111167.2",-0.609774186257092,0.609774186257092
"SLC9A7P1",-0.607063633891668,0.607063633891668
"FLOT2",-0.606310453384051,0.606310453384051
"SPN",0.605853724840033,0.605853724840033
"CLEC4D",-0.60484769888934,0.60484769888934
"FAM72A",-0.604233045983854,0.604233045983854
"NUDT16",-0.601551082125662,0.601551082125662
"PTPA",-0.598845596077975,0.598845596077975
"S100A9",-0.597671115062517,0.597671115062517
"PREX1",-0.597170128614266,0.597170128614266
"ALDH2",-0.596911746409663,0.596911746409663
"FPR1",-0.596817476711766,0.596817476711766
"ARHGEF10L",0.595719569470109,0.595719569470109
"TPPP3",0.595249234244168,0.595249234244168
"ACSL1",-0.595026388639694,0.595026388639694
"BACH1-IT2",-0.59461221716467,0.59461221716467
"MTATP6P11",-0.594412350929933,0.594412350929933
"TRIM22",-0.590458777507663,0.590458777507663
"RGS14",0.587347660349137,0.587347660349137
"ITPKB",0.5871166724483,0.5871166724483
"PPTC7",0.584374817476856,0.584374817476856
"AAK1",-0.583834675630093,0.583834675630093
"C8orf82",-0.582447373081684,0.582447373081684
"ARHGAP24",-0.580725512622694,0.580725512622694
"CD93",-0.579254760583556,0.579254760583556
"PLSCR1",-0.576914447480777,0.576914447480777
"PIGT",-0.576361241771848,0.576361241771848
"MXD3",0.574702167464817,0.574702167464817
"CSF3R",-0.574377778377694,0.574377778377694
"AQP9",-0.573249509417597,0.573249509417597
"ZC3H3",-0.571284719023104,0.571284719023104
"AC008878.3",0.570936301114713,0.570936301114713
"FAM110A",0.56980900923018,0.56980900923018
"STK32C",0.569497684005222,0.569497684005222
"IGHEP2",-0.566754562454344,0.566754562454344
"EIF1AX",0.565677680431297,0.565677680431297
"ZNF775",0.565394581833733,0.565394581833733
"RBM38",0.565380794211891,0.565380794211891
"MRPL38",0.564981423622257,0.564981423622257
"MFSD12",0.563848812104099,0.563848812104099
"IFNGR1",-0.563839873672091,0.563839873672091
"CCDC12",0.560906367138242,0.560906367138242
"HSPA6",-0.559809038904326,0.559809038904326
"SLC25A36",0.559316809948164,0.559316809948164
"MNT",-0.55925699121088,0.55925699121088
"TLR4",-0.558934302958997,0.558934302958997
"TMC8",0.558712941061861,0.558712941061861
"PRCP",-0.558125754836108,0.558125754836108
"IL13RA1",-0.557285614603328,0.557285614603328
"C15orf39",0.556529937124826,0.556529937124826
"PKN1",0.553752473177285,0.553752473177285
"CRY2",0.553110570719969,0.553110570719969
"ASGR1",-0.552886313784126,0.552886313784126
"PLEKHB1",0.552255991481638,0.552255991481638
"SOWAHD",0.552164182566641,0.552164182566641
"SNN",0.55127877116608,0.55127877116608
"BAD",-0.549936486469566,0.549936486469566
"NEURL1",0.549882457809696,0.549882457809696
"TMEM140",-0.549872904181963,0.549872904181963
"DOCK4",-0.549769225608268,0.549769225608268
"IL17RA",-0.549113282213222,0.549113282213222
"C14orf119",-0.546583452639085,0.546583452639085
"NSUN5P1",0.546360607034611,0.546360607034611
"SIPA1L2",-0.54605452906731,0.54605452906731
"PLIN3",-0.544542341786677,0.544542341786677
"LSM7",0.542602050657243,0.542602050657243
"STK3",-0.54109590676991,0.54109590676991
"TALDO1",-0.540807524726707,0.540807524726707
"OGFR",-0.539938397918872,0.539938397918872
"SOD2",-0.539579232179282,0.539579232179282
"DHX37",0.539039343648404,0.539039343648404
"MXD4",0.538996279947637,0.538996279947637
"TIMP2",-0.538650757077954,0.538650757077954
"PKD1P6",0.536470177735835,0.536470177735835
"PLAGL2",0.534572805555232,0.534572805555232
"TIGD3",0.534105835811788,0.534105835811788
"OPRL1",0.533453655967062,0.533453655967062
"TMEM106B",0.533418553622739,0.533418553622739
"IFIT5",-0.533214742897764,0.533214742897764
"NCF2",-0.5330523312263,0.5330523312263
"VCAN",-0.532916481534973,0.532916481534973
"TLR8",-0.532864153710343,0.532864153710343
"ABHD17A",-0.532776035969698,0.532776035969698
"NSUN5P2",0.532711114726693,0.532711114726693
"AP5Z1",-0.532054194256084,0.532054194256084
"LRRK2",-0.531962964348829,0.531962964348829
"CHID1",0.529089385116215,0.529089385116215
"AC138932.1",0.528227857784987,0.528227857784987
"MPHOSPH6",-0.528118461509845,0.528118461509845
"RNF213",-0.527914795536806,0.527914795536806
"R3HDM4",-0.52621428598828,0.52621428598828
"ITGAL",0.526058026274069,0.526058026274069
"WDR45P1",-0.524275116686345,0.524275116686345
"SLC11A1",-0.522825787933638,0.522825787933638
"TSHZ3",-0.52252274975698,0.52252274975698
"NCOR2",-0.52161425042273,0.52161425042273
"GLYCTK",-0.521376024925125,0.521376024925125
"ZNF217",0.520806100367663,0.520806100367663
"JMJD8",0.520670721120125,0.520670721120125
"ATP13A2",0.520393810667798,0.520393810667798
"S100A6",-0.52021920364578,0.52021920364578
"LRRC25",0.519868397330456,0.519868397330456
"EFNB1",0.518180481200306,0.518180481200306
"SLC2A6",0.517349930783243,0.517349930783243
"C17orf62",-0.516911585735015,0.516911585735015
"LINC02207",-0.516828317184204,0.516828317184204
"LRP1",-0.516731514327438,0.516731514327438
"AP3M2",0.516649150476223,0.516649150476223
"PLD4",0.514971656485419,0.514971656485419
"PPP1R37",0.514869533995028,0.514869533995028
"BCKDK",-0.514026896791363,0.514026896791363
"FAM157A",-0.513781252757072,0.513781252757072
"ST3GAL2",-0.513613991895773,0.513613991895773
"SETBP1",0.513389011200253,0.513389011200253
"PKM",-0.512651391525686,0.512651391525686
"BATF2",-0.512026642172709,0.512026642172709
"APOBR",-0.511516536352531,0.511516536352531
"IVNS1ABP",-0.509961430123066,0.509961430123066
"SLC27A4",0.508100209738317,0.508100209738317
"EVI5",0.507587824075156,0.507587824075156
"MXD1",-0.50680938435482,0.50680938435482
"G6PD",-0.50622335614455,0.50622335614455
"DGKG",0.506024249857474,0.506024249857474
"STAT1",-0.505987446677911,0.505987446677911
"SAMD9L",-0.505812803467909,0.505812803467909
"GRK2",0.503963778433713,0.503963778433713
"TET3",-0.50221539218257,0.50221539218257
"AP003717.3",0.501780159300952,0.501780159300952
"ITGB7",-0.50087003150743,0.50087003150743
"MFGE8",-0.500584508314949,0.500584508314949
"ARID5B",-0.500324352899139,0.500324352899139
